11
16	-9.08282
16.5	-9.02013
17	-8.6755
17.5	-8.09431
18	-7.63872
18.5	-7.38984
19	-7.38006
19.5	-7.52699
20	-7.73995
20.5	-7.92523
21	-8.11051
