21
14.0054	-11.5952
14.1573	-11.4549
14.4069	-11.1848
14.7649	-10.8523
15.0145	-10.6548
15.2749	-10.4937
15.5841	-10.3481
16.0344	-10.1713
16.2134	-10.1451
16.7559	-9.99416
16.8427	-9.99408
17.0922	-9.95234
17.3689	-9.97805
17.575	-10.0142
17.868	-10.1749
18.0253	-10.2993
18.2369	-10.5586
18.3617	-10.7142
18.6329	-11.3213
18.736	-11.5703
18.8445	-11.975
