43
11.9981	-13.4475
12.1149	-13.3666
12.2447	-13.2248
12.4523	-12.8974
12.7118	-12.4281
13.0621	-11.7841
13.2827	-11.4196
13.4643	-11.1541
13.633	-10.9374
13.8146	-10.7319
14.0352	-10.5172
14.2688	-10.3256
14.5283	-10.144
14.684	-10.0603
14.9175	-9.9466
15.2678	-9.8241
15.4884	-9.7653
15.7739	-9.6657
15.9685	-9.5909
16.0853	-9.5041
16.1891	-9.4183
16.3188	-9.2826
16.4096	-9.1498
16.5134	-8.9981
16.8378	-8.5178
16.9935	-8.2962
17.1492	-8.1105
17.2919	-7.9618
17.4087	-7.8391
17.5255	-7.7462
17.6682	-7.6455
17.785	-7.5706
17.9537	-7.4919
18.0834	-7.482
18.2651	-7.4921
18.4337	-7.5573
18.6154	-7.7233
18.7841	-7.9022
18.9398	-8.1541
19.0565	-8.397
19.2122	-8.6909
19.355	-9.1235
19.4588	-9.5292
