11
16	-7.86617
16.5	-7.60183
17	-6.90865
17.5	-6.2758
18	-6.19235
18.5	-6.25341
19	-6.22236
19.5	-5.99677
20	-5.85948
20.5	-5.88352
21	-6.10938
