n2
1.37536e+2	1.77960e+0
1.59026e+2	1.77992e+0
1.76218e+2	1.77972e+0
1.97708e+2	1.77994e+0
2.19198e+2	1.77992e+0
2.36390e+2	1.77987e+0
2.57880e+2	1.77982e+0
2.79370e+2	1.77970e+0
3.00860e+2	1.77972e+0
3.18052e+2	1.77982e+0
3.39542e+2	1.77994e+0
3.61032e+2	1.78033e+0
3.78223e+2	1.78038e+0
3.99713e+2	1.78002e+0
4.21203e+2	1.78014e+0
4.38395e+2	1.78029e+0
4.59885e+2	1.78053e+0
4.77077e+2	1.78033e+0
4.98567e+2	1.78070e+0
5.20057e+2	1.78029e+0
5.41547e+2	1.78078e+0
5.54441e+2	1.78048e+0
5.75931e+2	1.78070e+0
5.97421e+2	1.78080e+0
6.14613e+2	1.78046e+0
6.36103e+2	1.78073e+0
6.57593e+2	1.78080e+0
6.74785e+2	1.78087e+0
6.96275e+2	1.78092e+0
7.17765e+2	1.78082e+0
7.34957e+2	1.78063e+0
7.56447e+2	1.78070e+0
7.77937e+2	1.78090e+0
7.95129e+2	1.78073e+0
8.16619e+2	1.78046e+0
8.38109e+2	1.78085e+0
8.55301e+2	1.78095e+0
8.76791e+2	1.78078e+0
8.98281e+2	1.78085e+0
9.15473e+2	1.78104e+0
9.36963e+2	1.78095e+0
9.58453e+2	1.78075e+0
9.75645e+2	1.78092e+0
9.97135e+2	1.78087e+0
1.01862e+3	1.78117e+0
1.03582e+3	1.78112e+0
1.05731e+3	1.78092e+0
1.07880e+3	1.78109e+0
1.09599e+3	1.78102e+0
1.11748e+3	1.78124e+0
1.13897e+3	1.78136e+0
1.16046e+3	1.78124e+0
1.17765e+3	1.78131e+0
1.19914e+3	1.78136e+0
1.22063e+3	1.78114e+0
1.23782e+3	1.78127e+0
1.25931e+3	1.78107e+0
1.27650e+3	1.78112e+0
1.29799e+3	1.78119e+0
1.31948e+3	1.78119e+0
1.33668e+3	1.78112e+0
1.35817e+3	1.78134e+0
1.37966e+3	1.78107e+0
1.39685e+3	1.78136e+0
1.41834e+3	1.78136e+0
1.43983e+3	1.78119e+0
1.46132e+3	1.78119e+0
1.48281e+3	1.78107e+0
1.50000e+3	1.78124e+0
1.51719e+3	1.78146e+0
1.53868e+3	1.78129e+0
1.56017e+3	1.78124e+0
1.57736e+3	1.78109e+0
1.59885e+3	1.78134e+0
1.62034e+3	1.78109e+0
1.64183e+3	1.78117e+0
1.65903e+3	1.78144e+0
1.68052e+3	1.78144e+0
1.69771e+3	1.78122e+0
1.71920e+3	1.78146e+0
1.74069e+3	1.78151e+0
