n1
1.37536e+2	1.77918e+0
1.59026e+2	1.77909e+0
1.80516e+2	1.77936e+0
1.97708e+2	1.77918e+0
2.19198e+2	1.77901e+0
2.40688e+2	1.77896e+0
2.57880e+2	1.77904e+0
2.79370e+2	1.77909e+0
3.00860e+2	1.77896e+0
3.18052e+2	1.77911e+0
3.39542e+2	1.77896e+0
3.56734e+2	1.77882e+0
3.78223e+2	1.77879e+0
3.99713e+2	1.77879e+0
4.16905e+2	1.77869e+0
4.38395e+2	1.77860e+0
4.59885e+2	1.77857e+0
4.77077e+2	1.77867e+0
4.98567e+2	1.77840e+0
5.20057e+2	1.77877e+0
5.37249e+2	1.77830e+0
5.54441e+2	1.77850e+0
5.75931e+2	1.77835e+0
5.97421e+2	1.77828e+0
6.14613e+2	1.77862e+0
6.36103e+2	1.77818e+0
6.57593e+2	1.77813e+0
6.74785e+2	1.77801e+0
6.96275e+2	1.77811e+0
7.17765e+2	1.77811e+0
7.34957e+2	1.77825e+0
7.56447e+2	1.77820e+0
7.77937e+2	1.77793e+0
7.95129e+2	1.77816e+0
8.16619e+2	1.77833e+0
8.38109e+2	1.77806e+0
8.55301e+2	1.77784e+0
8.76791e+2	1.77784e+0
8.98281e+2	1.77786e+0
9.15473e+2	1.77779e+0
9.36963e+2	1.77771e+0
9.58453e+2	1.77769e+0
9.75645e+2	1.77744e+0
9.97135e+2	1.77752e+0
1.01862e+3	1.77740e+0
1.03582e+3	1.77735e+0
1.05731e+3	1.77735e+0
1.07880e+3	1.77732e+0
1.09599e+3	1.77727e+0
1.11748e+3	1.77727e+0
1.13897e+3	1.77718e+0
1.16046e+3	1.77727e+0
1.17765e+3	1.77722e+0
1.19914e+3	1.77715e+0
1.22063e+3	1.77713e+0
1.23782e+3	1.77715e+0
1.25931e+3	1.77713e+0
1.28080e+3	1.77713e+0
1.29799e+3	1.77710e+0
1.31948e+3	1.77710e+0
1.33668e+3	1.77708e+0
1.35817e+3	1.77710e+0
1.37966e+3	1.77713e+0
1.39685e+3	1.77705e+0
1.41834e+3	1.77708e+0
1.43983e+3	1.77715e+0
1.46132e+3	1.77710e+0
1.47851e+3	1.77705e+0
1.50000e+3	1.77703e+0
1.52149e+3	1.77703e+0
1.53868e+3	1.77703e+0
1.56017e+3	1.77700e+0
1.58166e+3	1.77700e+0
1.59885e+3	1.77703e+0
1.62034e+3	1.77700e+0
1.64183e+3	1.77696e+0
1.65903e+3	1.77696e+0
1.68052e+3	1.77693e+0
1.70201e+3	1.77696e+0
1.71920e+3	1.77696e+0
1.74069e+3	1.77693e+0
