Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,9.92619e-19,1.59374e-18,8.19143e-19,8.87173e-19,1.09776e-18,1.05639e-18,1.26496e-18,1.47314e-18,4.12408e-19,3.94175e-19,5.06653e-19,3.15759e-19,3.89304e-19,5.96894e-19,4.4675e-19,4.15527e-19
1.953100,3.30267e-18,3.62777e-18,2.81635e-18,3.08051e-18,3.48354e-18,3.49918e-18,3.24373e-18,3.66418e-18,2.38982e-18,2.30695e-18,2.38402e-18,2.42823e-18,2.5423e-18,2.57523e-18,2.31347e-18,2.85525e-18
3.906200,7.9094e-18,7.26851e-18,6.63745e-18,7.3835e-18,8.1834e-18,8.27262e-18,7.01283e-18,7.64425e-18,6.42948e-18,5.93364e-18,6.06123e-18,6.51111e-18,6.94958e-18,6.49846e-18,5.93443e-18,7.71463e-18
5.859400,1.42241e-17,1.31551e-17,1.20657e-17,1.3356e-17,1.48297e-17,1.49034e-17,1.27428e-17,1.31584e-17,1.28621e-17,1.20982e-17,1.19764e-17,1.28993e-17,1.40906e-17,1.27286e-17,1.17483e-17,1.5289e-17
7.812500,1.97168e-17,2.0332e-17,1.72919e-17,1.93332e-17,2.18439e-17,2.13796e-17,1.93489e-17,1.89505e-17,2.17853e-17,2.08287e-17,1.94886e-17,2.06618e-17,2.33072e-17,2.06218e-17,1.95568e-17,2.4656e-17
9.765600,2.55856e-17,2.9034e-17,2.34028e-17,2.63401e-17,3.06081e-17,2.89739e-17,2.80736e-17,2.62651e-17,3.65033e-17,3.34723e-17,2.92524e-17,3.00476e-17,3.45693e-17,3.02481e-17,3.04414e-17,3.64043e-17
11.718800,3.76127e-17,4.11858e-17,3.4868e-17,3.82372e-17,4.60138e-17,4.23325e-17,3.97428e-17,3.8255e-17,5.84851e-17,5.1394e-17,4.38805e-17,4.3881e-17,5.08571e-17,4.32541e-17,4.56124e-17,5.46188e-17
13.671900,6.01112e-17,6.37244e-17,5.3558e-17,5.83155e-17,7.0141e-17,6.30969e-17,5.85268e-17,6.18306e-17,8.80187e-17,7.45565e-17,6.61601e-17,6.43917e-17,7.39987e-17,6.12227e-17,6.64937e-17,8.03925e-17
15.625000,8.57354e-17,1.1071e-16,7.67228e-17,8.35197e-17,9.84485e-17,8.87724e-17,9.261e-17,1.11062e-16,1.20429e-16,1.01605e-16,9.59223e-17,9.45325e-17,1.05822e-16,8.79939e-17,9.40903e-17,1.11466e-16
17.578100,1.18218e-16,1.89861e-16,1.0523e-16,1.18379e-16,1.36968e-16,1.22311e-16,1.5491e-16,2.02193e-16,1.57237e-16,1.36334e-16,1.39663e-16,1.39936e-16,1.49795e-16,1.33231e-16,1.34744e-16,1.56765e-16
19.531200,1.98377e-16,2.894e-16,1.60876e-16,1.95708e-16,2.2207e-16,1.89194e-16,2.43632e-16,3.22274e-16,2.21538e-16,2.08579e-16,2.11073e-16,2.1693e-16,2.38011e-16,2.1974e-16,2.1278e-16,2.55305e-16
21.484400,3.98797e-16,3.84084e-16,2.72683e-16,3.61508e-16,3.98092e-16,3.26688e-16,3.44841e-16,4.3773e-16,3.74076e-16,3.451e-16,3.35477e-16,3.49567e-16,3.95184e-16,3.66211e-16,3.68564e-16,4.56741e-16
23.437500,7.02513e-16,4.76804e-16,4.65416e-16,6.07129e-16,6.6317e-16,5.56941e-16,4.50198e-16,5.15642e-16,6.26389e-16,5.29247e-16,5.18246e-16,5.49858e-16,6.42847e-16,5.80127e-16,5.89044e-16,7.39203e-16
25.390600,1.03082e-15,6.2447e-16,6.96881e-16,8.85971e-16,9.66183e-16,8.41454e-16,5.71039e-16,6.1006e-16,9.3574e-16,7.42962e-16,7.50176e-16,7.84829e-16,9.77273e-16,8.48184e-16,8.48211e-16,1.06266e-15
27.343800,1.31066e-15,8.79269e-16,8.91295e-16,1.11935e-15,1.23676e-15,1.0887e-15,7.72591e-16,8.87955e-16,1.23479e-15,9.81906e-16,1.03361e-15,1.06378e-15,1.36626e-15,1.17807e-15,1.11777e-15,1.36858e-15
29.296900,1.48563e-15,1.26031e-15,1.06287e-15,1.27258e-15,1.51576e-15,1.26862e-15,1.21153e-15,1.37904e-15,1.57226e-15,1.28141e-15,1.42008e-15,1.42795e-15,1.83217e-15,1.58861e-15,1.42381e-15,1.71374e-15
31.250000,1.66748e-15,1.95469e-15,1.37449e-15,1.58529e-15,2.00152e-15,1.60883e-15,1.84201e-15,2.05657e-15,2.06998e-15,1.81867e-15,1.96693e-15,2.02495e-15,2.43816e-15,2.21217e-15,1.90837e-15,2.36366e-15
33.203100,2.43783e-15,3.41945e-15,2.07301e-15,2.26809e-15,2.99541e-15,2.47781e-15,2.59686e-15,3.01644e-15,3.0363e-15,2.82291e-15,2.76093e-15,2.98876e-15,3.4772e-15,3.50005e-15,2.78696e-15,3.74358e-15
35.156200,3.64097e-15,5.58973e-15,3.09707e-15,3.27729e-15,4.53791e-15,3.80348e-15,4.04907e-15,4.6275e-15,4.66188e-15,4.48427e-15,4.03914e-15,4.43416e-15,5.61795e-15,5.67986e-15,4.37157e-15,5.8089e-15
37.109400,5.17521e-15,8.05004e-15,4.40507e-15,4.69589e-15,7.02874e-15,5.57295e-15,7.83806e-15,7.48006e-15,7.09876e-15,6.96513e-15,5.89991e-15,6.3019e-15,8.66508e-15,8.87112e-15,6.8002e-15,8.70642e-15
39.062500,7.5872e-15,1.05903e-14,6.50666e-15,7.00199e-15,1.08556e-14,8.27929e-15,1.50934e-14,1.21637e-14,1.06396e-14,1.0259e-14,8.721e-15,8.99149e-15,1.29375e-14,1.26858e-14,1.00507e-14,1.25645e-14
41.015600,1.1322e-14,1.40302e-14,9.75009e-15,1.0856e-14,1.57431e-14,1.20658e-14,2.43943e-14,1.82074e-14,1.59962e-14,1.42066e-14,1.2701e-14,1.30412e-14,1.7917e-14,1.66836e-14,1.46961e-14,1.79616e-14
42.968800,1.71967e-14,1.92719e-14,1.49252e-14,1.66054e-14,2.32614e-14,1.76248e-14,3.30419e-14,2.39705e-14,2.44189e-14,1.98247e-14,1.95395e-14,1.95576e-14,2.54817e-14,2.1834e-14,2.10611e-14,2.50641e-14
44.921900,2.77183e-14,2.79298e-14,2.78411e-14,2.5919e-14,3.99775e-14,3.24067e-14,3.75482e-14,2.86552e-14,3.5999e-14,2.88006e-14,3.35606e-14,2.98944e-14,3.72299e-14,3.02298e-14,3.15606e-14,3.89351e-14
46.875000,4.84727e-14,4.21723e-14,5.61615e-14,4.16015e-14,7.16937e-14,6.75665e-14,4.00674e-14,3.69405e-14,5.27573e-14,4.47521e-14,5.85426e-14,4.60884e-14,5.52143e-14,4.49504e-14,4.90234e-14,6.02488e-14
48.828100,8.1466e-14,6.31747e-14,9.76146e-14,6.59643e-14,1.13285e-13,1.18826e-13,5.3447e-14,5.87284e-14,7.63836e-14,6.7017e-14,9.46897e-14,7.02632e-14,8.20434e-14,6.87697e-14,7.65058e-14,9.10415e-14
50.781200,1.1893e-13,9.12327e-14,1.41175e-13,9.56502e-14,1.53435e-13,1.72311e-13,8.27998e-14,9.38985e-14,1.11004e-13,9.32644e-14,1.32846e-13,1.06108e-13,1.21092e-13,1.00491e-13,1.12256e-13,1.34905e-13
52.734400,1.50514e-13,1.29387e-13,1.68353e-13,1.23615e-13,1.80517e-13,2.0645e-13,1.20735e-13,1.40629e-13,1.57894e-13,1.24972e-13,1.67412e-13,1.52135e-13,1.73902e-13,1.46881e-13,1.5593e-13,1.93975e-13
54.687500,1.81779e-13,1.91752e-13,1.72909e-13,1.58938e-13,2.16764e-13,2.12173e-13,1.69578e-13,2.20948e-13,2.32524e-13,1.79451e-13,2.14339e-13,2.15095e-13,2.55299e-13,2.16649e-13,2.13996e-13,2.72677e-13
56.640600,2.46211e-13,2.93705e-13,2.05046e-13,2.25393e-13,3.14303e-13,2.53916e-13,2.49799e-13,3.7204e-13,3.51049e-13,2.96629e-13,3.16017e-13,3.1062e-13,3.66423e-13,3.26847e-13,3.03789e-13,4.10514e-13
58.593800,3.80063e-13,4.54375e-13,3.13159e-13,3.35654e-13,4.86557e-13,3.86229e-13,3.88608e-13,5.86206e-13,5.34425e-13,4.81633e-13,5.17098e-13,4.76279e-13,5.14667e-13,5.01589e-13,4.57975e-13,6.27641e-13
