Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,2.0978e-18,1.39849e-18,1.34064e-18,1.79634e-18,2.33434e-18,2.43738e-18,1.95699e-18,8.6413e-19,8.88579e-19,7.3265e-19,7.97625e-19,1.02611e-18,7.60037e-19,7.46254e-19,8.11092e-19,6.45355e-19
1.953125,5.80374e-18,4.46641e-18,4.27532e-18,4.93323e-18,5.04821e-18,4.77205e-18,4.53546e-18,3.15874e-18,3.43673e-18,2.46631e-18,3.29162e-18,3.38246e-18,3.43893e-18,3.65426e-18,3.39777e-18,3.14883e-18
3.906250,1.2515e-17,9.3839e-18,8.65919e-18,1.00466e-17,1.12281e-17,1.22164e-17,1.0489e-17,6.58052e-18,7.75439e-18,5.13544e-18,7.53671e-18,7.41064e-18,7.83459e-18,8.19645e-18,7.7162e-18,7.21581e-18
5.859375,1.85246e-17,1.42331e-17,1.29071e-17,1.56897e-17,1.70022e-17,1.93132e-17,1.58784e-17,9.80261e-18,1.19451e-17,7.74748e-18,1.14471e-17,1.12949e-17,1.20272e-17,1.24514e-17,1.17623e-17,1.10177e-17
7.812500,2.55066e-17,1.96435e-17,1.88735e-17,2.27541e-17,1.99802e-17,2.01268e-17,1.82698e-17,1.37985e-17,1.63871e-17,1.10337e-17,1.54309e-17,1.54223e-17,1.65052e-17,1.69196e-17,1.60223e-17,1.48545e-17
9.765625,4.64166e-17,2.94006e-17,2.74756e-17,3.15843e-17,3.61158e-17,3.97368e-17,3.33737e-17,2.06209e-17,2.46991e-17,1.68395e-17,2.32781e-17,2.3072e-17,2.49156e-17,2.53118e-17,2.40382e-17,2.21785e-17
11.718750,7.77392e-17,4.4391e-17,4.026e-17,4.47232e-17,5.64818e-17,6.45216e-17,5.26295e-17,2.99619e-17,3.79498e-17,2.47775e-17,3.59087e-17,3.54598e-17,3.82389e-17,3.86935e-17,3.67482e-17,3.41843e-17
13.671875,1.0692e-16,6.33569e-17,5.97719e-17,6.56064e-17,6.39406e-17,6.1145e-17,5.8596e-17,4.30977e-17,5.44436e-17,3.51507e-17,5.12015e-17,5.11148e-17,5.48521e-17,5.50814e-17,5.27144e-17,4.88886e-17
15.625000,1.6622e-16,9.39547e-17,8.68711e-17,9.77326e-17,1.30048e-16,1.56081e-16,1.21159e-16,6.40262e-17,8.15909e-17,5.195e-17,7.73721e-17,7.71957e-17,8.27045e-17,8.26115e-17,7.95148e-17,7.46142e-17
17.578125,2.43495e-16,1.40227e-16,1.27286e-16,1.4835e-16,2.03175e-16,2.5615e-16,1.90243e-16,9.04048e-17,1.23639e-16,7.50754e-17,1.18591e-16,1.18354e-16,1.25782e-16,1.24841e-16,1.21107e-16,1.15293e-16
19.531250,2.78962e-16,2.01729e-16,1.92816e-16,2.19479e-16,1.95617e-16,1.99626e-16,1.77569e-16,1.28948e-16,1.78374e-16,1.04357e-16,1.70341e-16,1.71357e-16,1.81038e-16,1.79768e-16,1.75454e-16,1.68074e-16
21.484375,8.86113e-16,3.34379e-16,3.34911e-16,3.61575e-16,8.35076e-16,3.27654e-15,1.05869e-15,2.01527e-16,2.92302e-16,1.6564e-16,2.85608e-16,2.84646e-16,2.98442e-16,2.98889e-16,2.92367e-16,2.83094e-16
23.437500,5.74394e-15,6.0902e-16,6.65032e-16,7.23751e-16,5.30595e-15,6.12339e-15,5.02149e-15,3.20029e-16,5.25513e-16,3.54974e-16,5.25905e-16,5.35065e-16,5.38896e-16,5.41709e-16,5.35392e-16,5.55658e-16
25.390625,8.6647e-15,9.64098e-16,1.07807e-15,1.20738e-15,7.71784e-15,9.00343e-15,7.60249e-15,4.79601e-16,8.21403e-16,5.60979e-16,8.21507e-16,8.57785e-16,8.50631e-16,8.52245e-16,8.41984e-16,9.95967e-16
27.343750,1.13712e-14,1.20588e-15,1.2555e-15,1.44688e-15,8.94807e-15,1.13403e-14,9.96823e-15,6.39557e-16,1.02631e-15,5.89499e-16,1.00539e-15,1.04954e-15,1.06859e-15,1.05832e-15,1.05002e-15,1.09107e-15
29.296875,2.49856e-15,1.31033e-15,1.27047e-15,1.4923e-15,1.75605e-15,2.3486e-15,1.64464e-15,8.48515e-16,1.16516e-15,6.95948e-16,1.08191e-15,1.10491e-15,1.17423e-15,1.13985e-15,1.13084e-15,1.08304e-15
31.250000,2.84713e-15,1.8128e-15,1.85606e-15,2.13355e-15,1.89804e-15,1.93858e-15,1.69782e-15,1.22197e-15,1.65272e-15,9.71395e-16,1.52436e-15,1.53069e-15,1.64703e-15,1.57926e-15,1.5678e-15,1.46065e-15
33.203125,4.60584e-15,2.81856e-15,2.74878e-15,3.15428e-15,3.13521e-15,3.70789e-15,2.88845e-15,1.80648e-15,2.53946e-15,1.45234e-15,2.3571e-15,2.36213e-15,2.54674e-15,2.45615e-15,2.439e-15,2.27966e-15
35.156250,5.90453e-15,4.02991e-15,4.08964e-15,4.44591e-15,4.07641e-15,4.14021e-15,3.53243e-15,2.6642e-15,3.71558e-15,2.13896e-15,3.37828e-15,3.36797e-15,3.6771e-15,3.49926e-15,3.46418e-15,3.18901e-15
