Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,2.42688e-18,3.17316e-18,2.70496e-18,3.1618e-19,2.87311e-18,2.18528e-18,2.29522e-18,3.96622e-19,1.17926e-18,1.72234e-18,1.62889e-18,1.99999e-18,1.62567e-18,1.22343e-18,1.25155e-18,3.32614e-19
1.953100,7.59697e-18,9.76521e-18,9.16801e-18,2.28732e-18,9.29005e-18,5.20649e-18,7.47932e-18,2.22476e-18,5.44119e-18,5.2131e-18,5.7096e-18,2.69279e-18,7.33971e-18,4.80724e-18,5.36911e-18,2.28656e-18
3.906200,1.64666e-17,2.23622e-17,2.04291e-17,5.13307e-18,2.03258e-17,1.07372e-17,1.69689e-17,4.96081e-18,1.29042e-17,1.14016e-17,1.30536e-17,5.29236e-18,1.73255e-17,1.13579e-17,1.25462e-17,5.17014e-18
5.859400,2.50866e-17,3.41384e-17,3.1418e-17,7.40291e-18,3.11711e-17,1.67627e-17,2.63255e-17,7.2877e-18,2.07742e-17,1.76783e-17,2.0945e-17,8.0626e-18,2.7857e-17,1.85867e-17,1.9811e-17,7.57538e-18
7.812500,3.56039e-17,4.52458e-17,4.35198e-17,9.84612e-18,4.4311e-17,2.43148e-17,3.70862e-17,9.69546e-18,3.03654e-17,2.49862e-17,3.04299e-17,1.06267e-17,4.08744e-17,2.76619e-17,2.84041e-17,1.00971e-17
9.765600,5.49196e-17,7.2579e-17,6.50806e-17,1.45614e-17,6.75549e-17,3.68933e-17,5.8106e-17,1.42115e-17,4.49322e-17,3.81406e-17,4.54361e-17,1.54049e-17,6.08602e-17,4.18133e-17,4.30109e-17,1.4853e-17
11.718800,8.12464e-17,1.0984e-16,9.57518e-17,2.06636e-17,1.00046e-16,5.32795e-17,8.54495e-17,2.03076e-17,6.28279e-17,5.71307e-17,6.57013e-17,2.26197e-17,8.73815e-17,5.98088e-17,6.30198e-17,2.12132e-17
13.671900,1.19479e-16,1.49585e-16,1.38558e-16,2.86339e-17,1.44774e-16,7.71578e-17,1.17171e-16,2.80468e-17,8.72575e-17,8.2261e-17,9.22991e-17,3.06916e-17,1.23931e-16,8.30037e-17,8.74588e-17,2.94949e-17
15.625000,1.91667e-16,2.53199e-16,2.14051e-16,4.35374e-17,2.17873e-16,1.25042e-16,1.81241e-16,4.30857e-17,1.31977e-16,1.22263e-16,1.35574e-16,4.51058e-17,1.82728e-16,1.22401e-16,1.27576e-16,4.33591e-17
17.578100,2.87571e-16,3.90684e-16,3.26197e-16,6.52612e-17,3.20427e-16,1.91114e-16,2.69406e-16,6.47034e-17,1.99969e-16,1.78683e-16,1.98217e-16,6.83168e-17,2.70991e-16,1.84826e-16,1.91693e-16,6.68691e-17
19.531200,3.88965e-16,5.25044e-16,4.72273e-16,8.68404e-17,4.60863e-16,2.63369e-16,3.66761e-16,8.60092e-17,3.06127e-16,2.50468e-16,3.01453e-16,9.23753e-17,4.08247e-16,2.85263e-16,3.00485e-16,8.99789e-17
21.484400,5.95798e-16,1.22722e-15,7.48204e-16,1.3083e-16,7.0031e-16,4.51967e-16,7.04036e-16,1.22538e-16,5.48684e-16,3.78561e-16,5.49849e-16,1.39103e-16,6.59084e-16,5.16952e-16,5.38844e-16,1.31725e-16
23.437500,1.04219e-15,3.09472e-15,1.29399e-15,2.17335e-16,1.13862e-15,8.70242e-16,1.48064e-15,2.29159e-16,9.53335e-16,6.14571e-16,9.67577e-16,2.33327e-16,1.07004e-15,9.00161e-16,9.3646e-16,2.11822e-16
25.390600,1.60517e-15,4.97595e-15,1.98288e-15,3.58649e-16,1.70836e-15,1.37935e-15,2.32949e-15,3.78332e-16,1.41803e-15,9.26336e-16,1.43316e-15,3.70792e-16,1.5858e-15,1.34499e-15,1.35841e-15,3.46407e-16
27.343800,2.17039e-15,5.04543e-15,2.50838e-15,4.50588e-16,2.25912e-15,1.77968e-15,2.44702e-15,4.65126e-16,1.88474e-15,1.26174e-15,1.96931e-15,4.52264e-16,2.20106e-15,1.8191e-15,1.8602e-15,4.40183e-16
29.296900,2.84995e-15,4.13481e-15,3.09136e-15,4.89829e-16,3.0823e-15,2.09009e-15,2.47402e-15,4.96479e-16,2.24261e-15,1.72206e-15,2.43889e-15,4.94551e-16,2.81784e-15,2.22549e-15,2.30162e-15,4.79284e-16
31.250000,3.95159e-15,5.412e-15,4.44995e-15,6.11334e-16,4.62944e-15,2.74485e-15,3.50034e-15,6.3921e-16,2.93049e-15,2.53519e-15,3.2581e-15,6.32758e-16,3.88977e-15,2.87379e-15,3.06166e-15,6.38252e-16
33.203100,5.49804e-15,8.08599e-15,6.63946e-15,8.50688e-16,6.65009e-15,3.88169e-15,5.37185e-15,8.85084e-16,4.19817e-15,3.85767e-15,4.56172e-15,8.62013e-16,5.65791e-15,4.04041e-15,4.36156e-15,8.66589e-16
35.156200,7.80694e-15,1.13907e-14,9.66123e-15,1.01294e-15,1.01799e-14,5.82477e-15,7.94653e-15,1.0695e-15,6.02991e-15,5.81143e-15,6.47162e-15,1.09485e-15,8.20329e-15,5.77251e-15,6.27906e-15,1.06892e-15
37.109400,1.12604e-14,1.63073e-14,1.40592e-14,1.41459e-15,1.55704e-14,8.99141e-15,1.20013e-14,1.57268e-15,8.97444e-15,8.52456e-15,9.69572e-15,1.4134e-15,1.21557e-14,8.60078e-15,9.53295e-15,1.52658e-15
39.062500,1.63589e-14,2.39994e-14,2.10938e-14,1.85708e-15,2.24841e-14,1.32497e-14,1.85371e-14,1.86537e-15,1.37087e-14,1.25841e-14,1.49973e-14,1.89341e-15,1.86901e-14,1.33508e-14,1.47112e-14,1.93213e-15
41.015600,2.59678e-14,3.52349e-14,3.34301e-14,2.70732e-15,3.74367e-14,2.00884e-14,2.81654e-14,3.16677e-15,2.16035e-14,1.86244e-14,2.39209e-14,2.61767e-15,2.90477e-14,2.12783e-14,2.27978e-14,3.02221e-15
42.968800,3.92444e-14,5.1277e-14,5.1804e-14,3.94809e-15,5.64908e-14,2.95165e-14,4.08787e-14,4.71959e-15,3.36321e-14,2.70363e-14,3.67979e-14,3.44601e-15,4.37121e-14,3.26851e-14,3.44335e-14,4.45976e-15
44.921900,5.50769e-14,7.27177e-14,7.43673e-14,4.67361e-15,7.59742e-14,4.01191e-14,5.73067e-14,5.00467e-15,4.85434e-14,3.84138e-14,5.30854e-14,4.51383e-15,6.28964e-14,4.69143e-14,4.99668e-14,5.03494e-15
46.875000,1.03777e-13,1.08957e-13,1.12705e-13,2.60818e-14,2.04485e-13,7.3113e-14,8.36338e-14,5.5811e-14,7.27727e-14,5.63254e-14,7.89787e-14,8.86726e-15,9.17332e-14,6.98259e-14,7.64016e-14,3.82504e-14
