Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,2.78067e-18,1.51642e-18,1.40718e-18,1.77471e-18,3.03679e-18,3.12787e-18,2.71148e-18,5.53742e-19,8.57282e-19,7.12475e-19,6.90898e-19,9.61719e-19,7.23944e-19,7.92057e-19,7.35435e-19,5.84695e-19
1.953125,6.62952e-18,5.65526e-18,5.02403e-18,4.77589e-18,6.19718e-18,7.5029e-18,6.44176e-18,2.76977e-18,3.9726e-18,2.28372e-18,4.36865e-18,3.27756e-18,3.98926e-18,4.93461e-18,4.50216e-18,3.00295e-18
3.906250,1.36872e-17,1.24037e-17,1.07348e-17,9.95913e-18,1.35051e-17,1.866e-17,1.49004e-17,5.9864e-18,8.96423e-18,5.10095e-18,1.00917e-17,7.406e-18,9.09145e-18,1.11517e-17,1.02333e-17,7.06857e-18
5.859375,2.11847e-17,1.76301e-17,1.55916e-17,1.55195e-17,1.94655e-17,2.71236e-17,2.11087e-17,8.39125e-18,1.29809e-17,7.78142e-18,1.41321e-17,1.15009e-17,1.31342e-17,1.55999e-17,1.42776e-17,1.08143e-17
7.812500,2.97099e-17,2.18954e-17,2.1174e-17,2.25579e-17,2.10333e-17,2.55017e-17,2.13032e-17,1.07964e-17,1.68456e-17,1.07427e-17,1.64872e-17,1.58548e-17,1.69662e-17,1.86458e-17,1.72395e-17,1.44151e-17
9.765625,4.81754e-17,3.42128e-17,3.18861e-17,3.16315e-17,4.12414e-17,5.25299e-17,4.32072e-17,1.61151e-17,2.65904e-17,1.70101e-17,2.66495e-17,2.36842e-17,2.66763e-17,2.90849e-17,2.72275e-17,2.17887e-17
11.718750,7.70537e-17,5.15579e-17,4.60743e-17,4.47905e-17,6.48522e-17,8.51322e-17,6.82591e-17,2.33267e-17,4.08132e-17,2.56247e-17,4.08488e-17,3.6934e-17,4.10295e-17,4.43836e-17,4.11564e-17,3.4686e-17
13.671875,1.05826e-16,7.14816e-17,6.50747e-17,6.43037e-17,6.95668e-17,7.50426e-17,6.67748e-17,3.2821e-17,5.8248e-17,3.51009e-17,5.5137e-17,5.29736e-17,5.90558e-17,6.20557e-17,5.74832e-17,4.87464e-17
15.625000,1.72511e-16,1.14541e-16,1.0316e-16,9.53006e-17,1.54551e-16,2.14554e-16,1.66236e-16,4.77774e-17,9.00001e-17,5.48106e-17,9.19219e-17,7.78769e-17,9.07966e-17,9.9417e-17,9.30191e-17,7.26364e-17
17.578125,2.71363e-16,1.71251e-16,1.55337e-16,1.43187e-16,2.42248e-16,3.53728e-16,2.6731e-16,6.61113e-17,1.34039e-16,8.20844e-17,1.39689e-16,1.1637e-16,1.34433e-16,1.48476e-16,1.39301e-16,1.11381e-16
