Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,7.19694e-19,7.2707e-19,5.15524e-19,4.69668e-19,5.4137e-19,3.96784e-19,1.42364e-19,4.86986e-19,4.19038e-19,2.59278e-19,3.82798e-19,1.52955e-19,3.3987e-19,3.56604e-19,3.42166e-19,3.17298e-19
0.859107,8.56728e-19,8.66004e-19,6.13333e-19,5.59154e-19,6.45004e-19,4.73104e-19,1.69659e-19,5.80518e-19,4.98776e-19,3.08427e-19,4.55659e-19,1.83783e-19,4.05427e-19,4.25938e-19,4.07746e-19,3.77965e-19
1.718213,1.01642e-18,1.02691e-18,7.27345e-19,6.63348e-19,7.66264e-19,5.63447e-19,2.01733e-19,6.90369e-19,5.91162e-19,3.64741e-19,5.39975e-19,2.22462e-19,4.83317e-19,5.093e-19,4.85192e-19,4.49059e-19
2.577320,1.20452e-18,1.21779e-18,8.61782e-19,7.86686e-19,9.09514e-19,6.70683e-19,2.39741e-19,8.1937e-19,7.0015e-19,4.3113e-19,6.39981e-19,2.68279e-19,5.75487e-19,6.08147e-19,5.77184e-19,5.32889e-19
3.436426,1.4294e-18,1.44585e-18,1.02237e-18,9.33513e-19,1.07957e-18,7.9654e-19,2.84474e-19,9.73202e-19,8.3056e-19,5.11508e-19,7.59134e-19,3.19154e-19,6.83259e-19,7.22328e-19,6.85324e-19,6.32324e-19
4.295533,1.70188e-18,1.71925e-18,1.21784e-18,1.11083e-18,1.28355e-18,9.44882e-19,3.37992e-19,1.15682e-18,9.89468e-19,6.10153e-19,9.04174e-19,3.75134e-19,8.10645e-19,8.55433e-19,8.13396e-19,7.52045e-19
5.154639,2.02462e-18,2.04635e-18,1.44919e-18,1.32079e-18,1.52472e-18,1.11878e-18,4.01021e-19,1.37218e-18,1.17788e-18,7.28181e-19,1.0757e-18,4.3691e-19,9.5924e-19,1.00836e-18,9.64139e-19,8.93069e-19
6.013746,2.40332e-18,2.42835e-18,1.72089e-18,1.5681e-18,1.80741e-18,1.3253e-18,4.75316e-19,1.62513e-18,1.39925e-18,8.65915e-19,1.27831e-18,5.11329e-19,1.13527e-18,1.19092e-18,1.14273e-18,1.05926e-18
6.872852,2.85521e-18,2.88457e-18,2.04542e-18,1.86352e-18,2.1489e-18,1.57602e-18,5.6519e-19,1.93396e-18,1.66298e-18,1.02867e-18,1.5195e-18,6.10017e-19,1.34975e-18,1.41761e-18,1.35882e-18,1.25928e-18
7.731959,3.39038e-18,3.42682e-18,2.42732e-18,2.21294e-18,2.55505e-18,1.87734e-18,6.72403e-19,2.30109e-18,1.97286e-18,1.21826e-18,1.80186e-18,7.36982e-19,1.61014e-18,1.69435e-18,1.61706e-18,1.49739e-18
8.591065,4.02109e-18,4.06502e-18,2.87741e-18,2.62631e-18,3.03489e-18,2.23657e-18,7.99499e-19,2.73657e-18,2.33839e-18,1.43995e-18,2.13711e-18,8.91963e-19,1.91899e-18,2.02667e-18,1.92453e-18,1.77897e-18
9.450172,4.7628e-18,4.81717e-18,3.40575e-18,3.10925e-18,3.59754e-18,2.65384e-18,9.47915e-19,3.24588e-18,2.76847e-18,1.70403e-18,2.52762e-18,1.06433e-18,2.27689e-18,2.40823e-18,2.28327e-18,2.10654e-18
10.309278,5.67527e-18,5.73623e-18,4.06231e-18,3.70658e-18,4.28388e-18,3.15666e-18,1.12847e-18,3.86215e-18,3.30029e-18,2.03393e-18,3.01639e-18,1.25886e-18,2.70863e-18,2.86016e-18,2.71697e-18,2.51044e-18
11.168385,6.75773e-18,6.82806e-18,4.8355e-18,4.40874e-18,5.0896e-18,3.74014e-18,1.33969e-18,4.58362e-18,3.93159e-18,2.42751e-18,3.58949e-18,1.46822e-18,3.2079e-18,3.37541e-18,3.22213e-18,2.98333e-18
12.027491,8.03281e-18,8.1113e-18,5.75084e-18,5.23937e-18,6.04073e-18,4.42981e-18,1.58862e-18,5.43492e-18,4.67518e-18,2.89331e-18,4.27219e-18,1.71461e-18,3.79671e-18,3.98568e-18,3.82179e-18,3.54005e-18
12.886598,9.53749e-18,9.63407e-18,6.83126e-18,6.22244e-18,7.1708e-18,5.25971e-18,1.88573e-18,6.4529e-18,5.55476e-18,3.43716e-18,5.0733e-18,2.03031e-18,4.50652e-18,4.72963e-18,4.53798e-18,4.20561e-18
13.745704,1.13348e-17,1.14584e-17,8.11738e-18,7.39674e-18,8.53784e-18,6.26711e-18,2.24677e-18,7.69416e-18,6.59628e-18,4.07762e-18,6.02827e-18,2.44846e-18,5.37576e-18,5.65262e-18,5.40399e-18,5.0032e-18
14.604811,1.34451e-17,1.3587e-17,9.62528e-18,8.77977e-18,1.01467e-17,7.46993e-18,2.67251e-18,9.14654e-18,7.82606e-18,4.82257e-18,7.15014e-18,2.96727e-18,6.41115e-18,6.76628e-18,6.4335e-18,5.94902e-18
15.463918,1.59427e-17,1.61313e-17,1.14045e-17,1.0412e-17,1.20395e-17,8.88428e-18,3.1748e-18,1.08696e-17,9.27537e-18,5.71047e-18,8.47215e-18,3.56128e-18,7.62543e-18,8.06112e-18,7.6474e-18,7.05746e-18
16.323024,1.89644e-17,1.91803e-17,1.35697e-17,1.23905e-17,1.43196e-17,1.0564e-17,3.77347e-18,1.29221e-17,1.1033e-17,6.7964e-18,1.00798e-17,4.22565e-18,9.06201e-18,9.58036e-18,9.09484e-18,8.39235e-18
17.182131,2.2586e-17,2.28222e-17,1.61698e-17,1.47447e-17,1.70314e-17,1.25246e-17,4.48477e-18,1.53619e-17,1.31482e-17,8.1155e-18,1.2002e-17,4.94747e-18,1.07465e-17,1.1326e-17,1.07924e-17,9.9879e-18
18.041237,2.68918e-17,2.71663e-17,1.92482e-17,1.75345e-17,2.02336e-17,1.48423e-17,5.32114e-18,1.82149e-17,1.5657e-17,9.68331e-18,1.42939e-17,5.76751e-18,1.27307e-17,1.33666e-17,1.28031e-17,1.18596e-17
18.900344,3.18912e-17,3.22153e-17,2.28369e-17,2.08138e-17,2.39932e-17,1.75864e-17,6.308e-18,2.16057e-17,1.85751e-17,1.14983e-17,1.69649e-17,6.78345e-18,1.50706e-17,1.58185e-17,1.51758e-17,1.40686e-17
19.759450,3.79472e-17,3.83883e-17,2.71893e-17,2.47806e-17,2.85763e-17,2.09702e-17,7.51916e-18,2.57394e-17,2.21106e-17,1.3674e-17,2.01921e-17,8.15628e-18,1.79887e-17,1.89043e-17,1.80938e-17,1.67609e-17
20.618557,4.50852e-17,4.55271e-17,3.22596e-17,2.94296e-17,3.39776e-17,2.50086e-17,8.94892e-18,3.06505e-17,2.62341e-17,1.61933e-17,2.39557e-17,9.88064e-18,2.14657e-17,2.26326e-17,2.15514e-17,1.993e-17
