Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,4.12941e-19,3.59552e-19,8.08843e-19,4.98945e-19,7.06265e-19,3.95459e-19,7.70717e-19,6.19396e-19,7.55144e-19,3.93568e-19,4.84691e-19,5.6549e-19,5.40525e-19,4.01433e-19,5.1858e-19,4.74977e-19
0.859107,4.91562e-19,4.28778e-19,9.6408e-19,5.93666e-19,8.40357e-19,4.70861e-19,9.18174e-19,7.37371e-19,8.99972e-19,4.68567e-19,5.7674e-19,6.7135e-19,6.42901e-19,4.78467e-19,6.16772e-19,5.67716e-19
1.718213,5.83028e-19,5.09298e-19,1.14627e-18,7.05403e-19,9.95439e-19,5.59326e-19,1.09228e-18,8.7502e-19,1.06722e-18,5.55856e-19,6.83366e-19,7.91934e-19,7.60416e-19,5.69469e-19,7.30089e-19,6.79085e-19
2.577320,6.90882e-19,6.0428e-19,1.36103e-18,8.38451e-19,1.18209e-18,6.63014e-19,1.29792e-18,1.03707e-18,1.26675e-18,6.59049e-19,8.08295e-19,9.32298e-19,8.99683e-19,6.76109e-19,8.62986e-19,8.10749e-19
3.436426,8.19944e-19,7.17196e-19,1.6159e-18,9.95193e-19,1.40257e-18,7.86645e-19,1.54077e-18,1.23052e-18,1.50393e-18,7.82073e-19,9.5892e-19,1.10534e-18,1.06711e-18,8.02997e-19,1.02361e-18,9.63414e-19
4.295533,9.76192e-19,8.52934e-19,1.92018e-18,1.18228e-18,1.66664e-18,9.36279e-19,1.83054e-18,1.46488e-18,1.78828e-18,9.30696e-19,1.14323e-18,1.32172e-18,1.27218e-18,9.54016e-19,1.22098e-18,1.13812e-18
5.154639,1.16163e-18,1.01336e-18,2.27883e-18,1.40317e-18,1.98376e-18,1.11236e-18,2.1708e-18,1.74198e-18,2.12634e-18,1.10691e-18,1.36222e-18,1.58292e-18,1.51746e-18,1.13095e-18,1.45651e-18,1.34558e-18
6.013746,1.37881e-18,1.20164e-18,2.70079e-18,1.66576e-18,2.35975e-18,1.32054e-18,2.57463e-18,2.06866e-18,2.52374e-18,1.31433e-18,1.61857e-18,1.88808e-18,1.80538e-18,1.34065e-18,1.73176e-18,1.58782e-18
6.872852,1.63846e-18,1.42818e-18,3.21271e-18,1.97964e-18,2.80339e-18,1.5699e-18,3.06039e-18,2.4584e-18,3.00166e-18,1.56226e-18,1.92304e-18,2.24211e-18,2.14461e-18,1.59457e-18,2.0572e-18,1.88922e-18
7.731959,1.94499e-18,1.69812e-18,3.82267e-18,2.35149e-18,3.32214e-18,1.86533e-18,3.64125e-18,2.91945e-18,3.56218e-18,1.85487e-18,2.28191e-18,2.64879e-18,2.54e-18,1.89725e-18,2.43772e-18,2.2615e-18
8.591065,2.30599e-18,2.01779e-18,4.54155e-18,2.79682e-18,3.9418e-18,2.21326e-18,4.3299e-18,3.46198e-18,4.22626e-18,2.2003e-18,2.69989e-18,3.11889e-18,3.00387e-18,2.25728e-18,2.88236e-18,2.69845e-18
9.450172,2.73206e-18,2.38949e-18,5.3847e-18,3.3156e-18,4.67245e-18,2.6212e-18,5.13252e-18,4.09966e-18,5.01085e-18,2.60645e-18,3.19458e-18,3.68418e-18,3.55552e-18,2.67656e-18,3.40993e-18,3.2123e-18
10.309278,3.25634e-18,2.84697e-18,6.41156e-18,3.94826e-18,5.56482e-18,3.12478e-18,6.11249e-18,4.88577e-18,5.96722e-18,3.10497e-18,3.81077e-18,4.40213e-18,4.23996e-18,3.18481e-18,4.06983e-18,3.81022e-18
11.168385,3.87688e-18,3.38374e-18,7.61369e-18,4.6878e-18,6.61644e-18,3.71513e-18,7.24961e-18,5.8148e-18,7.09269e-18,3.69693e-18,4.54645e-18,5.27618e-18,5.05959e-18,3.7798e-18,4.85817e-18,4.50141e-18
12.027491,4.60733e-18,4.01718e-18,9.02906e-18,5.57051e-18,7.87935e-18,4.41264e-18,8.60331e-18,6.91117e-18,8.43974e-18,4.39379e-18,5.40756e-18,6.30023e-18,6.02991e-18,4.48501e-18,5.78469e-18,5.31661e-18
