Frequency,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15
0.000000,2.67779e-18,3.08226e-18,2.84682e-18,2.81974e-19,2.81849e-18,2.17855e-18,2.41852e-18,4.00617e-18,1.20826e-18,1.62686e-18,1.57452e-18,7.71306e-19,1.57612e-18,1.21147e-18,1.20373e-18,8.11239e-19
1.953100,7.68354e-18,9.68075e-18,9.16171e-18,2.06459e-18,9.05913e-18,5.12638e-18,7.37739e-18,2.87103e-18,5.45429e-18,5.10148e-18,5.61666e-18,2.71248e-18,7.24983e-18,4.87462e-18,5.33306e-18,2.54042e-18
3.906200,1.62427e-17,2.31728e-17,2.01234e-17,4.98338e-18,1.97324e-17,1.0498e-17,1.65384e-17,5.23442e-18,1.28939e-17,1.12191e-17,1.29352e-17,5.69404e-18,1.70765e-17,1.15932e-17,1.25462e-17,5.30561e-18
5.859400,2.46183e-17,3.52093e-17,3.08891e-17,7.48993e-18,3.02508e-17,1.6255e-17,2.55867e-17,7.30527e-18,2.05476e-17,1.73367e-17,2.058e-17,8.26631e-18,2.72662e-17,1.86416e-17,1.96375e-17,7.71162e-18
7.812500,3.50305e-17,4.44878e-17,4.28161e-17,9.53187e-18,4.30484e-17,2.34928e-17,3.60327e-17,9.2204e-18,2.97466e-17,2.43956e-17,2.95761e-17,1.04297e-17,3.98566e-17,2.72151e-17,2.79055e-17,9.78298e-18
9.765600,5.37894e-17,7.48341e-17,6.39395e-17,1.45263e-17,6.55264e-17,3.58095e-17,5.66847e-17,1.44428e-17,4.46006e-17,3.72015e-17,4.46886e-17,1.60297e-17,5.95916e-17,4.20503e-17,4.29752e-17,1.50179e-17
11.718800,7.92697e-17,1.14817e-16,9.39324e-17,2.19925e-17,9.68509e-17,5.16843e-17,8.35181e-17,2.13491e-17,6.26082e-17,5.55284e-17,6.46748e-17,2.43882e-17,8.54223e-17,6.04716e-17,6.28184e-17,2.25077e-17
13.671900,1.1742e-16,1.46612e-16,1.35965e-16,2.99169e-17,1.40475e-16,7.49519e-17,1.143e-16,3.02786e-17,8.55085e-17,7.98512e-17,8.93595e-17,3.65899e-17,1.20437e-16,8.19594e-17,8.53735e-17,3.10616e-17
15.625000,1.88009e-16,2.70123e-16,2.08762e-16,4.26318e-17,2.10919e-16,1.22478e-16,1.77898e-16,4.18801e-17,1.33584e-16,1.19511e-16,1.3502e-16,4.60076e-17,1.79832e-16,1.27063e-16,1.2921e-16,4.3813e-17
17.578100,2.81855e-16,4.24008e-16,3.18277e-16,6.40872e-17,3.09915e-16,1.87219e-16,2.65243e-16,6.29535e-17,2.04111e-16,1.74817e-16,2.00346e-16,7.13177e-17,2.68085e-16,1.93237e-16,1.96667e-16,6.53714e-17
19.531200,3.82074e-16,5.15751e-16,4.64229e-16,8.41789e-17,4.47153e-16,2.5765e-16,3.58959e-16,8.14747e-17,3.00899e-16,2.43366e-16,2.93806e-16,9.34475e-17,3.98148e-16,2.82291e-16,2.95386e-16,8.6799e-17
21.484400,5.77347e-16,1.59716e-15,7.10477e-16,1.30633e-16,6.74697e-16,4.50082e-16,6.9882e-16,1.36574e-16,6.04233e-16,3.8425e-16,5.95091e-16,1.47848e-16,6.87458e-16,5.9481e-16,5.92788e-16,1.34036e-16
23.437500,9.92547e-16,3.43172e-15,1.13939e-15,2.32695e-16,1.07456e-15,8.76061e-16,1.48623e-15,2.727e-16,1.19731e-15,6.66483e-16,1.16848e-15,2.81946e-16,1.22842e-15,1.24506e-15,1.18395e-15,2.26725e-16
25.390600,1.53877e-15,5.23233e-15,1.68685e-15,3.58089e-16,1.60028e-15,1.39326e-15,2.31793e-15,4.46229e-16,1.8478e-15,1.02545e-15,1.78637e-15,4.60475e-16,1.87598e-15,2.05661e-15,1.81041e-15,3.41762e-16
27.343800,2.12303e-15,6.69085e-15,2.27309e-15,4.58173e-16,2.13865e-15,1.77878e-15,2.39553e-15,5.06822e-16,2.22556e-15,1.32385e-15,2.22785e-15,5.24338e-16,2.39835e-15,2.25961e-15,2.17954e-15,4.56161e-16
29.296900,2.79416e-15,4.41673e-15,3.00387e-15,5.28299e-16,2.95965e-15,2.05947e-15,2.41249e-15,5.30709e-16,2.30007e-15,1.68556e-15,2.45832e-15,6.05824e-16,2.80306e-15,2.29304e-15,2.35297e-15,5.35932e-16
