# depth_m  pct_change_up_vs_central  pct_change_low_vs_central  
872.000000 26.705978 -9.354076
873.000000 26.686644 -9.357718
874.000000 26.667290 -9.361364
875.000000 26.647916 -9.365013
876.000000 26.628522 -9.368666
877.000000 26.609108 -9.372323
878.000000 26.589674 -9.375983
879.000000 26.570220 -9.379648
880.000000 26.550745 -9.383316
881.000000 26.531251 -9.386988
882.000000 26.511737 -9.390664
883.000000 26.492202 -9.394343
884.000000 26.472647 -9.398027
885.000000 26.453072 -9.401714
886.000000 26.433477 -9.405405
887.000000 26.413861 -9.409100
888.000000 26.394225 -9.412798
889.000000 26.374569 -9.416501
890.000000 26.354892 -9.420207
891.000000 26.335195 -9.423918
892.000000 26.315477 -9.427632
893.000000 26.295739 -9.431350
894.000000 26.275980 -9.435071
895.000000 26.256200 -9.438797
896.000000 26.236400 -9.442527
897.000000 26.216580 -9.446260
898.000000 26.196739 -9.449997
899.000000 26.175926 -9.453739
900.000000 26.160028 -9.452874
901.000000 26.158686 -9.441546
902.000000 26.157342 -9.430203
903.000000 26.155997 -9.418844
904.000000 26.154650 -9.407469
905.000000 26.153301 -9.396078
906.000000 26.151950 -9.384672
907.000000 26.150597 -9.373250
908.000000 26.149242 -9.361812
909.000000 26.147886 -9.350358
910.000000 26.146527 -9.338889
911.000000 26.145167 -9.327403
912.000000 26.143805 -9.315902
913.000000 26.142440 -9.304384
914.000000 26.141074 -9.292851
915.000000 26.139719 -9.281302
916.000000 26.138365 -9.270709
917.000000 26.137008 -9.262734
918.000000 26.135650 -9.254747
919.000000 26.134289 -9.246749
920.000000 26.132927 -9.238741
921.000000 26.131563 -9.230721
922.000000 26.130197 -9.222690
923.000000 26.128829 -9.214647
924.000000 26.127459 -9.206593
925.000000 26.126087 -9.198528
926.000000 26.124714 -9.190452
927.000000 26.123338 -9.182365
928.000000 26.121961 -9.174266
929.000000 26.120581 -9.166155
930.000000 26.119200 -9.158034
931.000000 26.117816 -9.149901
932.000000 26.116431 -9.141756
933.000000 26.115044 -9.133600
934.000000 26.113654 -9.125432
935.000000 26.114232 -9.117253
936.000000 26.129262 -9.109063
937.000000 26.144313 -9.100861
938.000000 26.159385 -9.092647
939.000000 26.174478 -9.084421
940.000000 26.189593 -9.076184
941.000000 26.204729 -9.067936
942.000000 26.219886 -9.059675
943.000000 26.235065 -9.051403
944.000000 26.250266 -9.043119
945.000000 26.265488 -9.034824
946.000000 26.280732 -9.026516
947.000000 26.295998 -9.018197
948.000000 26.311285 -9.009866
949.000000 26.326594 -9.001523
950.000000 26.335488 -8.997805
951.000000 26.338817 -8.998099
952.000000 26.342150 -8.998393
953.000000 26.345488 -8.998687
954.000000 26.348829 -8.998982
955.000000 26.352175 -8.999277
956.000000 26.355525 -8.999572
957.000000 26.358879 -8.999868
958.000000 26.362238 -9.000164
959.000000 26.365600 -9.000461
960.000000 26.368967 -9.000758
961.000000 26.377565 -9.001055
962.000000 26.387482 -9.001353
963.000000 26.397412 -9.001651
964.000000 26.407353 -9.001949
965.000000 26.417307 -9.002248
966.000000 26.427274 -9.002547
967.000000 26.437253 -9.002846
968.000000 26.447244 -9.003146
969.000000 26.457248 -9.003447
970.000000 26.467265 -9.003747
971.000000 26.477294 -9.004048
972.000000 26.487335 -9.004350
973.000000 26.497390 -9.004651
974.000000 26.507456 -9.004953
975.000000 26.517536 -9.005256
976.000000 26.527628 -9.005559
977.000000 26.537733 -9.005862
978.000000 26.547850 -9.006166
979.000000 26.557980 -9.008605
980.000000 26.568123 -9.013273
981.000000 26.578279 -9.017945
982.000000 26.588447 -9.022624
983.000000 26.598628 -9.027309
984.000000 26.608823 -9.032000
985.000000 26.619030 -9.036696
986.000000 26.629250 -9.041399
987.000000 26.639482 -9.046107
988.000000 26.649728 -9.050822
989.000000 26.659987 -9.055542
990.000000 26.670259 -9.060268
991.000000 26.680543 -9.065001
992.000000 26.689936 -9.069739
993.000000 26.698737 -9.074484
994.000000 26.707549 -9.079234
995.000000 26.716373 -9.083990
996.000000 26.725207 -9.088753
997.000000 26.734053 -9.093521
998.000000 26.742910 -9.098296
999.000000 26.751778 -9.103077
1000.000000 26.760658 -9.107863
1001.000000 26.769549 -9.112656
1002.000000 26.778451 -9.117455
1003.000000 26.787365 -9.122261
1004.000000 26.801373 -9.123429
1005.000000 26.815725 -9.124366
1006.000000 26.830096 -9.125305
1007.000000 26.844488 -9.126244
1008.000000 26.858898 -9.127185
1009.000000 26.873329 -9.128128
1010.000000 26.887779 -9.129071
1011.000000 26.902249 -9.130016
1012.000000 26.916739 -9.130963
1013.000000 26.931249 -9.131910
1014.000000 26.945778 -9.132859
1015.000000 26.960328 -9.133809
1016.000000 26.974898 -9.134761
1017.000000 26.989487 -9.135713
1018.000000 27.004097 -9.136667
1019.000000 27.018727 -9.137623
1020.000000 27.033377 -9.138579
1021.000000 27.048047 -9.139537
1022.000000 27.062738 -9.140497
1023.000000 27.077449 -9.141457
1024.000000 27.092180 -9.142419
1025.000000 27.106931 -9.143383
1026.000000 27.116204 -9.144347
1027.000000 27.122654 -9.145313
1028.000000 27.129114 -9.146281
1029.000000 27.135582 -9.147249
1030.000000 27.142060 -9.148219
1031.000000 27.148546 -9.149191
1032.000000 27.155041 -9.150163
1033.000000 27.161546 -9.151137
1034.000000 27.168059 -9.152113
1035.000000 27.174582 -9.153090
1036.000000 27.181113 -9.154068
1037.000000 27.187654 -9.155047
1038.000000 27.194204 -9.156028
1039.000000 27.200763 -9.157010
1040.000000 27.207331 -9.157994
1041.000000 27.213908 -9.158088
1042.000000 27.220495 -9.155357
1043.000000 27.227091 -9.152622
1044.000000 27.233696 -9.149884
1045.000000 27.240310 -9.147141
1046.000000 27.246934 -9.144395
1047.000000 27.253567 -9.141645
1048.000000 27.260209 -9.138891
1049.000000 27.266860 -9.136133
1050.000000 27.273534 -9.133372
1051.000000 27.280248 -9.130606
1052.000000 27.286971 -9.127837
1053.000000 27.293704 -9.125063
1054.000000 27.300447 -9.122286
1055.000000 27.307199 -9.119505
1056.000000 27.313960 -9.116720
1057.000000 27.320732 -9.113931
1058.000000 27.327512 -9.111138
1059.000000 27.334303 -9.108341
1060.000000 27.341103 -9.105540
1061.000000 27.342330 -9.106719
1062.000000 27.338194 -9.111729
1063.000000 27.334053 -9.116746
1064.000000 27.329906 -9.121769
1065.000000 27.325754 -9.126799
1066.000000 27.321597 -9.131834
1067.000000 27.317435 -9.136876
1068.000000 27.313268 -9.141925
1069.000000 27.309095 -9.146979
1070.000000 27.304917 -9.152040
1071.000000 27.300734 -9.157107
1072.000000 27.296546 -9.162181
1073.000000 27.292352 -9.167261
1074.000000 27.288154 -9.172347
1075.000000 27.283949 -9.177440
1076.000000 27.279740 -9.182539
1077.000000 27.275525 -9.187645
1078.000000 27.271305 -9.192757
1079.000000 27.267080 -9.197876
1080.000000 27.262849 -9.203000
1081.000000 27.258613 -9.208132
1082.000000 27.254372 -9.213270
1083.000000 27.250125 -9.218414
1084.000000 27.245873 -9.223565
1085.000000 27.241615 -9.228722
1086.000000 27.237352 -9.233886
1087.000000 27.227477 -9.239057
1088.000000 27.215296 -9.244234
1089.000000 27.203101 -9.249418
1090.000000 27.190889 -9.254608
1091.000000 27.178663 -9.259805
1092.000000 27.166421 -9.265008
1093.000000 27.154163 -9.270218
1094.000000 27.141889 -9.275435
1095.000000 27.129600 -9.280658
1096.000000 27.117296 -9.285888
1097.000000 27.104975 -9.291124
1098.000000 27.092639 -9.296368
1099.000000 27.080287 -9.301618
1100.000000 27.067920 -9.306874
1101.000000 27.055536 -9.312138
1102.000000 27.043137 -9.317408
1103.000000 27.030722 -9.322685
1104.000000 27.018291 -9.327969
1105.000000 27.005844 -9.333259
1106.000000 26.993381 -9.338556
1107.000000 26.980902 -9.343860
1108.000000 26.968407 -9.349171
1109.000000 26.955896 -9.354489
1110.000000 26.943369 -9.359813
1111.000000 26.930825 -9.365260
1112.000000 26.918266 -9.372534
1113.000000 26.905691 -9.379817
1114.000000 26.893099 -9.387109
1115.000000 26.880491 -9.394411
1116.000000 26.867867 -9.401723
1117.000000 26.855226 -9.409043
1118.000000 26.842569 -9.416373
1119.000000 26.829896 -9.423713
1120.000000 26.817206 -9.431062
1121.000000 26.804500 -9.438421
1122.000000 26.794612 -9.443765
1123.000000 26.793219 -9.443039
1124.000000 26.791824 -9.442312
1125.000000 26.790427 -9.441584
1126.000000 26.786107 -9.440855
1127.000000 26.780341 -9.440125
1128.000000 26.774567 -9.439393
1129.000000 26.768785 -9.438661
1130.000000 26.762993 -9.437928
1131.000000 26.757193 -9.437193
1132.000000 26.751385 -9.436458
1133.000000 26.745568 -9.435721
1134.000000 26.739742 -9.434983
1135.000000 26.733908 -9.434244
1136.000000 26.728064 -9.433504
1137.000000 26.722213 -9.432763
1138.000000 26.716352 -9.432021
1139.000000 26.710483 -9.431278
1140.000000 26.704605 -9.430533
1141.000000 26.698718 -9.429788
1142.000000 26.692822 -9.429041
1143.000000 26.686917 -9.428293
1144.000000 26.681004 -9.427544
1145.000000 26.675082 -9.426794
1146.000000 26.669151 -9.426043
1147.000000 26.663211 -9.425291
1148.000000 26.657262 -9.424538
1149.000000 26.651304 -9.423783
1150.000000 26.645337 -9.423028
1151.000000 26.639361 -9.422271
1152.000000 26.633376 -9.421513
1153.000000 26.627382 -9.420754
1154.000000 26.621379 -9.419994
1155.000000 26.615367 -9.419232
1156.000000 26.609346 -9.418470
1157.000000 26.603315 -9.417706
1158.000000 26.597276 -9.416941
1159.000000 26.591228 -9.416175
1160.000000 26.585170 -9.415408
1161.000000 26.579103 -9.414640
1162.000000 26.573027 -9.413870
1163.000000 26.566941 -9.413099
1164.000000 26.560847 -9.412328
1165.000000 26.554743 -9.411555
1166.000000 26.548629 -9.410780
1167.000000 26.542507 -9.410005
1168.000000 26.536375 -9.409229
1169.000000 26.530234 -9.408451
1170.000000 26.524083 -9.407672
1171.000000 26.517923 -9.406892
1172.000000 26.511753 -9.406110
1173.000000 26.505574 -9.405328
1174.000000 26.499386 -9.404544
1175.000000 26.493188 -9.403759
1176.000000 26.486981 -9.402973
1177.000000 26.480764 -9.402186
1178.000000 26.474537 -9.401397
1179.000000 26.468301 -9.400608
1180.000000 26.467092 -9.399601
1181.000000 26.466914 -9.398031
1182.000000 26.466735 -9.396459
1183.000000 26.466556 -9.394884
1184.000000 26.466377 -9.393307
1185.000000 26.466198 -9.391727
1186.000000 26.466018 -9.390144
1187.000000 26.465838 -9.388559
1188.000000 26.465658 -9.386971
1189.000000 26.465477 -9.385381
1190.000000 26.465296 -9.383788
1191.000000 26.465115 -9.382193
1192.000000 26.464934 -9.380594
1193.000000 26.464752 -9.378993
1194.000000 26.464570 -9.377390
1195.000000 26.464387 -9.375784
1196.000000 26.464205 -9.374175
1197.000000 26.464022 -9.372563
1198.000000 26.463838 -9.370949
1199.000000 26.463655 -9.369332
1200.000000 26.463471 -9.367713
1201.000000 26.463286 -9.366090
1202.000000 26.463102 -9.364465
1203.000000 26.462917 -9.362838
1204.000000 26.462732 -9.361207
1205.000000 26.462546 -9.359574
1206.000000 26.462361 -9.357938
1207.000000 26.462175 -9.356300
1208.000000 26.461988 -9.354658
1209.000000 26.461801 -9.353014
1210.000000 26.461614 -9.351367
1211.000000 26.461427 -9.349718
1212.000000 26.461239 -9.348065
1213.000000 26.461051 -9.346410
1214.000000 26.460863 -9.344752
1215.000000 26.460675 -9.343091
1216.000000 26.460486 -9.341428
1217.000000 26.460296 -9.339761
1218.000000 26.460107 -9.338092
1219.000000 26.459917 -9.336420
1220.000000 26.459727 -9.334745
1221.000000 26.459536 -9.333068
1222.000000 26.459345 -9.331387
1223.000000 26.459154 -9.329704
1224.000000 26.458963 -9.328018
1225.000000 26.458771 -9.326328
1226.000000 26.458579 -9.324637
1227.000000 26.458386 -9.322942
1228.000000 26.458193 -9.321244
1229.000000 26.458000 -9.319543
1230.000000 26.457807 -9.317840
1231.000000 26.457613 -9.316133
1232.000000 26.457419 -9.314424
1233.000000 26.457225 -9.312712
1234.000000 26.457030 -9.310997
1235.000000 26.456835 -9.309278
1236.000000 26.456639 -9.307557
1237.000000 26.453729 -9.305953
1238.000000 26.446740 -9.306840
1239.000000 26.439739 -9.307728
1240.000000 26.432727 -9.308618
1241.000000 26.425704 -9.309509
1242.000000 26.418669 -9.310402
1243.000000 26.411623 -9.311295
1244.000000 26.404566 -9.312191
1245.000000 26.397497 -9.313088
1246.000000 26.390417 -9.313986
1247.000000 26.383325 -9.314886
1248.000000 26.376222 -9.315787
1249.000000 26.369107 -9.316690
1250.000000 26.361980 -9.317594
1251.000000 26.354842 -9.318500
1252.000000 26.347693 -9.319407
1253.000000 26.340532 -9.320315
1254.000000 26.333359 -9.321225
1255.000000 26.326174 -9.322137
1256.000000 26.318977 -9.323050
1257.000000 26.311769 -9.323964
1258.000000 26.304549 -9.324881
1259.000000 26.297317 -9.325798
1260.000000 26.290074 -9.326717
1261.000000 26.282818 -9.327638
1262.000000 26.275551 -9.328560
1263.000000 26.268271 -9.329483
1264.000000 26.260980 -9.330408
1265.000000 26.253677 -9.331335
1266.000000 26.246361 -9.332263
1267.000000 26.239034 -9.333193
1268.000000 26.231694 -9.334124
1269.000000 26.224342 -9.335057
1270.000000 26.216978 -9.335991
1271.000000 26.209602 -9.336927
1272.000000 26.202214 -9.337864
1273.000000 26.199278 -9.338803
1274.000000 26.196336 -9.339744
1275.000000 26.193390 -9.340686
1276.000000 26.190439 -9.341629
1277.000000 26.187483 -9.342575
1278.000000 26.184522 -9.343521
1279.000000 26.181556 -9.344470
1280.000000 26.178585 -9.345420
1281.000000 26.175609 -9.346371
1282.000000 26.172628 -9.347324
1283.000000 26.169642 -9.348279
1284.000000 26.166652 -9.349235
1285.000000 26.163656 -9.350193
1286.000000 26.160655 -9.351153
1287.000000 26.157649 -9.352114
1288.000000 26.154638 -9.353076
1289.000000 26.151622 -9.354041
1290.000000 26.148601 -9.355007
1291.000000 26.145575 -9.355974
1292.000000 26.142544 -9.355411
1293.000000 26.139508 -9.354575
1294.000000 26.136467 -9.353739
1295.000000 26.133420 -9.352900
1296.000000 26.130368 -9.352061
1297.000000 26.127311 -9.351220
1298.000000 26.125535 -9.349453
1299.000000 26.131662 -9.342001
1300.000000 26.137800 -9.334535
1301.000000 26.143950 -9.327055
1302.000000 26.150111 -9.319562
1303.000000 26.156283 -9.312054
1304.000000 26.162466 -9.304533
1305.000000 26.168661 -9.296998
1306.000000 26.174868 -9.289449
1307.000000 26.181086 -9.281886
1308.000000 26.187315 -9.274309
1309.000000 26.193556 -9.266718
1310.000000 26.199809 -9.259113
1311.000000 26.207506 -9.251493
1312.000000 26.225729 -9.243860
1313.000000 26.243987 -9.236212
1314.000000 26.262279 -9.228550
1315.000000 26.280605 -9.220873
1316.000000 26.298965 -9.213183
1317.000000 26.317360 -9.205478
1318.000000 26.335789 -9.197758
1319.000000 26.354252 -9.190024
1320.000000 26.372750 -9.182276
1321.000000 26.391283 -9.174512
1322.000000 26.409851 -9.166735
1323.000000 26.428454 -9.158943
1324.000000 26.447092 -9.151136
1325.000000 26.465764 -9.143314
1326.000000 26.484472 -9.135477
1327.000000 26.503216 -9.127626
1328.000000 26.521995 -9.119760
1329.000000 26.540809 -9.111879
1330.000000 26.559659 -9.103983
1331.000000 26.578545 -9.096073
1332.000000 26.597466 -9.088147
1333.000000 26.616424 -9.080206
1334.000000 26.635417 -9.072250
1335.000000 26.654447 -9.064279
1336.000000 26.673513 -9.056292
1337.000000 26.692615 -9.048291
1338.000000 26.711753 -9.040274
1339.000000 26.730929 -9.032242
1340.000000 26.750140 -9.024194
1341.000000 26.769389 -9.016132
1342.000000 26.788675 -9.008053
1343.000000 26.807997 -8.999960
1344.000000 26.827357 -8.991850
1345.000000 26.846753 -8.983725
1346.000000 26.866187 -8.975585
1347.000000 26.885659 -8.967429
1348.000000 26.896530 -8.965454
1349.000000 26.892700 -8.974034
1350.000000 26.888865 -8.982628
1351.000000 26.885024 -8.991236
1352.000000 26.881176 -8.999856
1353.000000 26.877323 -9.008491
1354.000000 26.873463 -9.017139
1355.000000 26.869598 -9.025800
1356.000000 26.865726 -9.034475
1357.000000 26.861849 -9.043164
1358.000000 26.857965 -9.051866
1359.000000 26.854075 -9.060582
1360.000000 26.850179 -9.068117
1361.000000 26.849364 -9.074560
1362.000000 26.854821 -9.081014
1363.000000 26.860287 -9.087477
1364.000000 26.865761 -9.093951
1365.000000 26.871243 -9.100435
1366.000000 26.876735 -9.106929
1367.000000 26.882235 -9.113433
1368.000000 26.887744 -9.119948
1369.000000 26.893261 -9.126473
1370.000000 26.898787 -9.133008
1371.000000 26.904323 -9.139554
1372.000000 26.909866 -9.146110
1373.000000 26.915419 -9.152677
1374.000000 26.920980 -9.159254
1375.000000 26.926551 -9.165841
1376.000000 26.932130 -9.172439
1377.000000 26.937718 -9.179048
1378.000000 26.943315 -9.185667
1379.000000 26.948921 -9.192297
1380.000000 26.954536 -9.198937
1381.000000 26.960160 -9.205588
1382.000000 26.965793 -9.212249
1383.000000 26.971435 -9.218921
1384.000000 26.977086 -9.225604
1385.000000 26.982746 -9.232298
1386.000000 26.988415 -9.239002
1387.000000 26.994093 -9.245717
1388.000000 26.999780 -9.252443
1389.000000 27.005477 -9.259180
1390.000000 27.011183 -9.265927
1391.000000 27.016898 -9.272686
1392.000000 27.022622 -9.279455
1393.000000 27.028355 -9.286236
1394.000000 27.034098 -9.293027
1395.000000 27.039850 -9.299829
1396.000000 27.045611 -9.306642
1397.000000 27.051382 -9.313467
1398.000000 27.057161 -9.320302
1399.000000 27.062951 -9.327148
1400.000000 27.068749 -9.334006
1401.000000 27.074558 -9.340875
1402.000000 27.080375 -9.347755
1403.000000 27.086202 -9.354646
1404.000000 27.092039 -9.361548
1405.000000 27.097885 -9.368462
1406.000000 27.117355 -9.365680
1407.000000 27.137578 -9.362381
1408.000000 27.157839 -9.359077
1409.000000 27.178137 -9.355766
1410.000000 27.198473 -9.352449
1411.000000 27.218848 -9.349126
1412.000000 27.239137 -9.345796
1413.000000 27.255479 -9.342461
1414.000000 27.271852 -9.339119
1415.000000 27.288256 -9.335771
1416.000000 27.304690 -9.332416
1417.000000 27.321155 -9.329055
1418.000000 27.337652 -9.327514
1419.000000 27.354179 -9.327240
1420.000000 27.370737 -9.326966
1421.000000 27.387327 -9.326691
1422.000000 27.403947 -9.326415
1423.000000 27.420599 -9.326139
1424.000000 27.437283 -9.325862
1425.000000 27.453998 -9.325585
1426.000000 27.470745 -9.325307
1427.000000 27.487524 -9.325029
1428.000000 27.504334 -9.324750
1429.000000 27.521176 -9.324471
1430.000000 27.538050 -9.324191
1431.000000 27.554957 -9.323911
1432.000000 27.571895 -9.323630
1433.000000 27.588866 -9.323349
1434.000000 27.605869 -9.323067
1435.000000 27.622905 -9.322784
1436.000000 27.639973 -9.322501
1437.000000 27.657074 -9.322217
1438.000000 27.674208 -9.321933
1439.000000 27.691374 -9.321649
1440.000000 27.708574 -9.321363
1441.000000 27.725806 -9.321078
1442.000000 27.743072 -9.320791
1443.000000 27.760370 -9.320505
1444.000000 27.777702 -9.320217
1445.000000 27.795068 -9.319929
1446.000000 27.812467 -9.319641
1447.000000 27.829899 -9.319352
1448.000000 27.847366 -9.319062
1449.000000 27.864866 -9.318772
1450.000000 27.882400 -9.318481
1451.000000 27.899968 -9.318190
1452.000000 27.917570 -9.317898
1453.000000 27.935206 -9.317605
1454.000000 27.952877 -9.317312
1455.000000 27.970582 -9.317019
1456.000000 27.988321 -9.316725
1457.000000 28.006095 -9.316430
1458.000000 28.023904 -9.316134
1459.000000 28.041748 -9.315839
1460.000000 28.059626 -9.315542
1461.000000 28.077539 -9.315245
1462.000000 28.095488 -9.314947
1463.000000 28.113472 -9.314649
1464.000000 28.131491 -9.314350
1465.000000 28.140871 -9.314051
1466.000000 28.141588 -9.313751
1467.000000 28.143494 -9.312609
1468.000000 28.145939 -9.311087
1469.000000 28.148388 -9.309562
1470.000000 28.150842 -9.308034
1471.000000 28.153301 -9.306503
1472.000000 28.155766 -9.304968
1473.000000 28.158235 -9.303431
1474.000000 28.160709 -9.302012
1475.000000 28.163188 -9.300627
1476.000000 28.165672 -9.299239
1477.000000 28.168161 -9.297848
1478.000000 28.170655 -9.296455
1479.000000 28.173154 -9.295058
1480.000000 28.175658 -9.293659
1481.000000 28.178168 -9.292257
1482.000000 28.180682 -9.290852
1483.000000 28.183201 -9.289444
1484.000000 28.185726 -9.288034
1485.000000 28.188256 -9.286620
1486.000000 28.190790 -9.285204
1487.000000 28.193330 -9.283785
1488.000000 28.195876 -9.282363
1489.000000 28.198426 -9.280938
1490.000000 28.200982 -9.279510
1491.000000 28.203542 -9.278079
1492.000000 28.206108 -9.276645
1493.000000 28.208680 -9.275209
1494.000000 28.211256 -9.273769
1495.000000 28.213838 -9.272326
1496.000000 28.216425 -9.270881
1497.000000 28.219018 -9.269432
1498.000000 28.221616 -9.267981
1499.000000 28.224219 -9.266526
1500.000000 28.226827 -9.265069
1501.000000 28.229441 -9.263608
1502.000000 28.232061 -9.262145
1503.000000 28.234686 -9.260678
1504.000000 28.237316 -9.259209
1505.000000 28.239952 -9.257736
1506.000000 28.242593 -9.256260
1507.000000 28.245239 -9.254781
1508.000000 28.247892 -9.253300
1509.000000 28.250549 -9.251815
1510.000000 28.253213 -9.250326
1511.000000 28.255881 -9.248835
1512.000000 28.258556 -9.247341
1513.000000 28.262657 -9.245844
1514.000000 28.268732 -9.244343
1515.000000 28.274820 -9.242839
1516.000000 28.280920 -9.241333
1517.000000 28.287036 -9.239820
1518.000000 28.293166 -9.255004
1519.000000 28.299309 -9.270389
1520.000000 28.305464 -9.285806
1521.000000 28.311633 -9.301256
1522.000000 28.317814 -9.316738
1523.000000 28.324009 -9.332253
1524.000000 28.330217 -9.347801
1525.000000 28.336438 -9.363382
1526.000000 28.342672 -9.378996
1527.000000 28.348919 -9.394643
1528.000000 28.355180 -9.410323
1529.000000 28.361453 -9.426037
1530.000000 28.367741 -9.441784
1531.000000 28.374041 -9.457565
1532.000000 28.380356 -9.473379
1533.000000 28.386683 -9.489227
1534.000000 28.393024 -9.505110
1535.000000 28.399379 -9.521026
1536.000000 28.405748 -9.536976
1537.000000 28.412130 -9.552961
1538.000000 28.418525 -9.568980
1539.000000 28.424935 -9.585033
1540.000000 28.431358 -9.601121
1541.000000 28.437796 -9.617243
1542.000000 28.444247 -9.633401
1543.000000 28.450712 -9.649593
1544.000000 28.457191 -9.665820
1545.000000 28.463684 -9.682083
1546.000000 28.470191 -9.698380
1547.000000 28.476712 -9.714713
1548.000000 28.483247 -9.731082
1549.000000 28.489797 -9.747486
1550.000000 28.496361 -9.763926
1551.000000 28.502939 -9.780401
1552.000000 28.509531 -9.796913
1553.000000 28.516138 -9.813461
1554.000000 28.522760 -9.830044
1555.000000 28.529395 -9.846665
1556.000000 28.536046 -9.863321
1557.000000 28.542711 -9.880014
1558.000000 28.549390 -9.896799
1559.000000 28.556085 -9.913676
1560.000000 28.562794 -9.930590
1561.000000 28.569517 -9.947541
1562.000000 28.575894 -9.964529
1563.000000 28.577476 -9.981555
1564.000000 28.579060 -9.998619
1565.000000 28.580648 -10.015721
1566.000000 28.579061 -10.035084
1567.000000 28.559440 -10.067103
1568.000000 28.539781 -10.099182
1569.000000 28.520086 -10.131322
1570.000000 28.500353 -10.163523
1571.000000 28.480583 -10.195785
1572.000000 28.460775 -10.228108
1573.000000 28.440930 -10.260492
1574.000000 28.421047 -10.292938
1575.000000 28.401126 -10.325446
1576.000000 28.381167 -10.358015
1577.000000 28.361171 -10.390647
1578.000000 28.341136 -10.423340
1579.000000 28.321063 -10.456097
1580.000000 28.300951 -10.488915
1581.000000 28.280801 -10.521797
1582.000000 28.260613 -10.554741
1583.000000 28.240385 -10.587749
1584.000000 28.220119 -10.620820
1585.000000 28.199814 -10.653954
1586.000000 28.179470 -10.687152
1587.000000 28.159087 -10.720414
1588.000000 28.138665 -10.753740
1589.000000 28.118203 -10.787130
1590.000000 28.097702 -10.820585
1591.000000 28.077161 -10.854104
1592.000000 28.056581 -10.858863
1593.000000 28.035960 -10.855961
1594.000000 28.015300 -10.853053
1595.000000 27.994600 -10.850139
1596.000000 27.973859 -10.847220
1597.000000 27.953079 -10.844295
1598.000000 27.932257 -10.841364
1599.000000 27.911396 -10.838428
1600.000000 27.890493 -10.835486
1601.000000 27.869550 -10.832539
1602.000000 27.848566 -10.829585
1603.000000 27.827541 -10.826626
1604.000000 27.804891 -10.823661
1605.000000 27.771583 -10.820690
1606.000000 27.738209 -10.817713
1607.000000 27.704770 -10.814731
1608.000000 27.671266 -10.811743
1609.000000 27.637695 -10.808748
1610.000000 27.604059 -10.805748
1611.000000 27.570356 -10.802742
1612.000000 27.538987 -10.798052
1613.000000 27.516591 -10.787030
1614.000000 27.494147 -10.775984
1615.000000 27.471654 -10.764915
1616.000000 27.449113 -10.753822
1617.000000 27.426523 -10.742704
1618.000000 27.403884 -10.731563
1619.000000 27.381196 -10.720397
1620.000000 27.358459 -10.709208
1621.000000 27.335672 -10.697994
1622.000000 27.312836 -10.686755
1623.000000 27.289950 -10.675492
1624.000000 27.267014 -10.664205
1625.000000 27.244029 -10.652893
1626.000000 27.220993 -10.641556
1627.000000 27.197907 -10.630195
1628.000000 27.174770 -10.618808
1629.000000 27.151583 -10.607397
1630.000000 27.128344 -10.595961
1631.000000 27.105055 -10.584500
1632.000000 27.081715 -10.573013
1633.000000 27.058323 -10.561501
1634.000000 27.034880 -10.549964
1635.000000 27.011385 -10.538401
1636.000000 26.987838 -10.526813
1637.000000 26.964239 -10.515199
1638.000000 26.940588 -10.503560
1639.000000 26.916884 -10.491895
1640.000000 26.893128 -10.480203
1641.000000 26.898061 -10.468486
1642.000000 26.903005 -10.456743
1643.000000 26.907960 -10.444974
1644.000000 26.912926 -10.433179
1645.000000 26.917903 -10.421357
1646.000000 26.922891 -10.409509
1647.000000 26.927891 -10.397634
1648.000000 26.932901 -10.385733
1649.000000 26.937923 -10.373805
1650.000000 26.942956 -10.361998
1651.000000 26.948000 -10.350259
1652.000000 26.953056 -10.338494
1653.000000 26.958123 -10.326702
1654.000000 26.963201 -10.314883
1655.000000 26.968291 -10.303038
1656.000000 26.973392 -10.291166
1657.000000 26.978505 -10.279268
1658.000000 26.980097 -10.269838
1659.000000 26.972134 -10.267143
1660.000000 26.964155 -10.264443
1661.000000 26.956158 -10.261736
1662.000000 26.948146 -10.259025
1663.000000 26.940117 -10.256308
1664.000000 26.932071 -10.253585
1665.000000 26.924008 -10.250856
1666.000000 26.915929 -10.248122
1667.000000 26.907833 -10.245382
1668.000000 26.899720 -10.242637
1669.000000 26.891591 -10.239885
1670.000000 26.883444 -10.237128
1671.000000 26.875280 -10.234366
1672.000000 26.867100 -10.231597
1673.000000 26.858902 -10.228823
1674.000000 26.850687 -10.226043
1675.000000 26.842455 -10.223257
1676.000000 26.834206 -10.220465
1677.000000 26.825940 -10.217668
1678.000000 26.817656 -10.214864
1679.000000 26.809354 -10.212055
1680.000000 26.801036 -10.209240
1681.000000 26.792699 -10.206419
1682.000000 26.784345 -10.203591
1683.000000 26.775974 -10.200758
1684.000000 26.767585 -10.197919
1685.000000 26.759178 -10.195074
1686.000000 26.750753 -10.192223
1687.000000 26.742311 -10.189366
1688.000000 26.733850 -10.186503
1689.000000 26.725372 -10.183633
1690.000000 26.716875 -10.180758
1691.000000 26.708361 -10.177877
1692.000000 26.699828 -10.174989
1693.000000 26.691277 -10.172095
1694.000000 26.688709 -10.169195
1695.000000 26.687195 -10.166289
1696.000000 26.685678 -10.163377
1697.000000 26.684158 -10.160458
1698.000000 26.682635 -10.157911
1699.000000 26.681108 -10.156433
1700.000000 26.681624 -10.153502
