83000000	0.000284173
100000000	0.000181163
116000000	0.000175239
133000000	0.000226106
150000000	0.000200411
166000000	0.000221141
183000000	0.000258071
200000000	0.000214886
216000000	0.000198331
233000000	0.00019715
250000000	0.000171929
266000000	0.000164997
283000000	0.000181562
300000000	0.000183711
316000000	0.00020358
333000000	0.000216702
350000000	0.000182238
366000000	0.000175865
383000000	0.000191882
400000000	0.000151156
416000000	0.00014495
433000000	0.000188316
450000000	0.000172674
466000000	0.000150081
483000000	0.000171202
500000000	0.000168584
516000000	0.000123115
533000000	0.000126895
550000000	0.000145991
566000000	0.000121807
583000000	0.000114635
600000000	0.000138892
616000000	0.000130818
633000000	0.000105947
650000000	0.000111817
666000000	0.000116433
683000000	9.72034E-05
700000000	9.23658E-05
716000000	0.000104384
733000000	9.04547E-05
750000000	7.75798E-05
766000000	8.27312E-05
783000000	8.56554E-05
800000000	7.31332E-05
816000000	6.85189E-05
833000000	6.23273E-05
850000000	6.57603E-05
866000000	6.27761E-05
883000000	5.00795E-05
900000000	4.99356E-05
916000000	4.47013E-05
933000000	3.78369E-05
950000000	3.58664E-05
966000000	3.18215E-05
983000000	2.57937E-05
1000000000	2.89118E-05
