Freq	ch	sigma	error
19.5312, 0, 0.149489, 0.025176
19.5312, 1, 0.174035, 0.0295631
19.5312, 2, 0.200014, 0.0338575
19.5312, 3, 0.161993, 0.0277257
19.5312, 4, 0.114792, 0.0198209
19.5312, 5, 0.147938, 0.02573
19.5312, 6, 0.137618, 0.0239523
19.5312, 7, 0.122383, 0.021457
21.4844, 0, 0.150708, 0.0255551
21.4844, 1, 0.174645, 0.0296928
21.4844, 2, 0.201048, 0.0342235
21.4844, 3, 0.16283, 0.0280046
21.4844, 4, 0.115806, 0.0199356
21.4844, 5, 0.148208, 0.025772
21.4844, 6, 0.138516, 0.0239533
21.4844, 7, 0.123907, 0.0216239
23.4375, 0, 0.152134, 0.0256987
23.4375, 1, 0.176624, 0.030017
23.4375, 2, 0.203628, 0.0343415
23.4375, 3, 0.16391, 0.0280151
23.4375, 4, 0.116973, 0.0201649
23.4375, 5, 0.149519, 0.0261049
23.4375, 6, 0.140074, 0.024195
23.4375, 7, 0.125877, 0.0216567
25.3906, 0, 0.152025, 0.0256233
25.3906, 1, 0.177742, 0.0301627
25.3906, 2, 0.205662, 0.0347131
25.3906, 3, 0.165845, 0.0278345
25.3906, 4, 0.118571, 0.0202473
25.3906, 5, 0.149887, 0.0261944
25.3906, 6, 0.140864, 0.0244271
25.3906, 7, 0.126108, 0.0218239
27.3437, 0, 0.15272, 0.0258379
27.3437, 1, 0.180123, 0.030053
27.3437, 2, 0.209358, 0.0347773
27.3437, 3, 0.166232, 0.0275151
27.3437, 4, 0.120565, 0.0203598
27.3437, 5, 0.151555, 0.0261983
27.3437, 6, 0.142797, 0.024642
27.3437, 7, 0.12712, 0.0217909
29.2969, 0, 0.1541, 0.0257458
29.2969, 1, 0.181718, 0.0302788
29.2969, 2, 0.211105, 0.0349478
29.2969, 3, 0.165764, 0.0277306
29.2969, 4, 0.121717, 0.0207283
29.2969, 5, 0.152174, 0.0262308
29.2969, 6, 0.143548, 0.0243179
29.2969, 7, 0.128101, 0.0219543
31.25, 0, 0.155997, 0.0260335
31.25, 1, 0.184531, 0.0305381
31.25, 2, 0.213813, 0.0351377
31.25, 3, 0.166673, 0.0277863
31.25, 4, 0.12338, 0.0208471
31.25, 5, 0.153736, 0.026539
31.25, 6, 0.14578, 0.024735
31.25, 7, 0.129365, 0.0221571
33.2031, 0, 0.15721, 0.0261158
33.2031, 1, 0.187055, 0.0306167
33.2031, 2, 0.216535, 0.0355302
33.2031, 3, 0.167891, 0.0279085
33.2031, 4, 0.124925, 0.0209507
33.2031, 5, 0.154944, 0.0265874
33.2031, 6, 0.147181, 0.0249131
33.2031, 7, 0.130586, 0.0222461
35.1562, 0, 0.158559, 0.0263434
35.1562, 1, 0.189514, 0.0312968
35.1562, 2, 0.21989, 0.0359799
35.1562, 3, 0.170395, 0.0284399
35.1562, 4, 0.126892, 0.0214119
35.1562, 5, 0.157436, 0.026816
35.1562, 6, 0.148999, 0.0253289
35.1562, 7, 0.132893, 0.022659
37.1094, 0, 0.159973, 0.0267304
37.1094, 1, 0.192567, 0.0316531
37.1094, 2, 0.223059, 0.036316
37.1094, 3, 0.172699, 0.0287357
37.1094, 4, 0.128026, 0.0213884
37.1094, 5, 0.158911, 0.0272306
37.1094, 6, 0.150986, 0.0254904
37.1094, 7, 0.136222, 0.0230229
39.0625, 0, 0.16184, 0.026896
39.0625, 1, 0.196126, 0.0321876
39.0625, 2, 0.227011, 0.0370574
39.0625, 3, 0.182722, 0.0299971
39.0625, 4, 0.129246, 0.0216763
39.0625, 5, 0.161669, 0.0276399
39.0625, 6, 0.154545, 0.0259409
39.0625, 7, 0.144084, 0.0239652
41.0156, 0, 0.163447, 0.0271396
41.0156, 1, 0.198827, 0.0321361
41.0156, 2, 0.229056, 0.03689
41.0156, 3, 0.185169, 0.0297967
41.0156, 4, 0.130489, 0.0218754
41.0156, 5, 0.164038, 0.0280054
41.0156, 6, 0.157238, 0.0261727
41.0156, 7, 0.146342, 0.023836
42.9687, 0, 0.164484, 0.0271298
42.9687, 1, 0.201738, 0.0325801
42.9687, 2, 0.230669, 0.0373727
42.9687, 3, 0.179881, 0.0294368
42.9687, 4, 0.132244, 0.0222611
42.9687, 5, 0.166024, 0.0282618
42.9687, 6, 0.158201, 0.0264606
42.9687, 7, 0.14223, 0.0237975
44.9219, 0, 0.166214, 0.0271471
44.9219, 1, 0.204303, 0.0329218
44.9219, 2, 0.233288, 0.0372894
44.9219, 3, 0.179314, 0.0295315
44.9219, 4, 0.13398, 0.022233
44.9219, 5, 0.168589, 0.0285179
44.9219, 6, 0.159349, 0.0266224
44.9219, 7, 0.142349, 0.0237747
46.875, 0, 0.167958, 0.0275263
46.875, 1, 0.206898, 0.0333403
46.875, 2, 0.235195, 0.03771
46.875, 3, 0.180538, 0.0294234
46.875, 4, 0.135603, 0.0223118
46.875, 5, 0.170909, 0.028779
46.875, 6, 0.162224, 0.0268905
46.875, 7, 0.143911, 0.0239156
48.8281, 0, 0.168966, 0.0278344
48.8281, 1, 0.209174, 0.0337307
48.8281, 2, 0.236091, 0.0376024
48.8281, 3, 0.182233, 0.0297488
48.8281, 4, 0.136662, 0.0223951
48.8281, 5, 0.173595, 0.0289138
48.8281, 6, 0.164109, 0.0271297
48.8281, 7, 0.145374, 0.0239526
50.7812, 0, 0.169563, 0.0277658
50.7812, 1, 0.209977, 0.0336136
50.7812, 2, 0.235743, 0.0376188
50.7812, 3, 0.1834, 0.0296674
50.7812, 4, 0.137052, 0.0226653
50.7812, 5, 0.175603, 0.0294788
50.7812, 6, 0.165106, 0.0273943
50.7812, 7, 0.146037, 0.0238872
52.7344, 0, 0.170884, 0.0277382
52.7344, 1, 0.209367, 0.0333892
52.7344, 2, 0.235477, 0.037653
52.7344, 3, 0.186379, 0.0300359
52.7344, 4, 0.137997, 0.0227541
52.7344, 5, 0.176207, 0.0294706
52.7344, 6, 0.165748, 0.0272632
52.7344, 7, 0.14635, 0.0240959
54.6875, 0, 0.171492, 0.0277885
54.6875, 1, 0.208909, 0.033494
54.6875, 2, 0.234366, 0.0375088
54.6875, 3, 0.187829, 0.030307
54.6875, 4, 0.138491, 0.0229196
54.6875, 5, 0.176998, 0.0298343
54.6875, 6, 0.166315, 0.0271188
54.6875, 7, 0.14616, 0.0240671
56.6406, 0, 0.171522, 0.0277839
56.6406, 1, 0.208612, 0.033742
56.6406, 2, 0.232865, 0.0375028
56.6406, 3, 0.187708, 0.0303601
56.6406, 4, 0.13866, 0.0230722
56.6406, 5, 0.177589, 0.030037
56.6406, 6, 0.165971, 0.0272514
56.6406, 7, 0.145662, 0.023933
58.5937, 0, 0.17185, 0.027874
58.5937, 1, 0.207947, 0.0333902
58.5937, 2, 0.232078, 0.0368508
58.5937, 3, 0.187489, 0.030393
58.5937, 4, 0.138143, 0.0225935
58.5937, 5, 0.177572, 0.0300168
58.5937, 6, 0.165681, 0.0271813
58.5937, 7, 0.144982, 0.0240517
60.5469, 0, 0.171616, 0.0279048
60.5469, 1, 0.206466, 0.0331291
60.5469, 2, 0.230395, 0.0369185
60.5469, 3, 0.185964, 0.0300395
60.5469, 4, 0.136717, 0.0225253
60.5469, 5, 0.177762, 0.029746
60.5469, 6, 0.165354, 0.0271421
60.5469, 7, 0.143616, 0.0235977
62.5, 0, 0.171071, 0.0278754
62.5, 1, 0.204794, 0.0328873
62.5, 2, 0.228937, 0.0364439
62.5, 3, 0.183169, 0.0296139
62.5, 4, 0.13624, 0.0223175
62.5, 5, 0.176593, 0.0296613
62.5, 6, 0.165022, 0.0271021
62.5, 7, 0.143029, 0.0236462
64.4531, 0, 0.17071, 0.0275892
64.4531, 1, 0.204023, 0.0325278
64.4531, 2, 0.22742, 0.0364433
64.4531, 3, 0.181171, 0.0295384
64.4531, 4, 0.135551, 0.0221151
64.4531, 5, 0.176561, 0.0295598
64.4531, 6, 0.164174, 0.027115
64.4531, 7, 0.142463, 0.0234778
66.4062, 0, 0.170332, 0.0279589
66.4062, 1, 0.202049, 0.0324588
66.4062, 2, 0.22595, 0.0362716
66.4062, 3, 0.179726, 0.0293251
66.4062, 4, 0.133108, 0.0220914
66.4062, 5, 0.175797, 0.0294468
66.4062, 6, 0.162305, 0.0268984
66.4062, 7, 0.141758, 0.0234103
68.3594, 0, 0.169325, 0.0277069
68.3594, 1, 0.201006, 0.0321593
68.3594, 2, 0.224847, 0.0361584
68.3594, 3, 0.177266, 0.0289972
68.3594, 4, 0.13173, 0.0218446
68.3594, 5, 0.175014, 0.0293963
68.3594, 6, 0.16176, 0.0268213
68.3594, 7, 0.141081, 0.0235961
70.3125, 0, 0.168881, 0.0275864
70.3125, 1, 0.19949, 0.0320345
70.3125, 2, 0.223417, 0.0361784
70.3125, 3, 0.176203, 0.0287404
70.3125, 4, 0.132019, 0.0217668
70.3125, 5, 0.174739, 0.0292883
70.3125, 6, 0.160636, 0.026463
70.3125, 7, 0.139936, 0.0231225
72.2656, 0, 0.169006, 0.0273645
72.2656, 1, 0.197852, 0.0319758
72.2656, 2, 0.222721, 0.0356422
72.2656, 3, 0.176441, 0.0288079
72.2656, 4, 0.131437, 0.0220308
72.2656, 5, 0.174127, 0.0291685
72.2656, 6, 0.159766, 0.0265345
72.2656, 7, 0.138618, 0.0230484
74.2187, 0, 0.168486, 0.0275479
74.2187, 1, 0.19678, 0.0318438
74.2187, 2, 0.22194, 0.0360197
74.2187, 3, 0.175253, 0.0286821
74.2187, 4, 0.130072, 0.0218355
74.2187, 5, 0.173409, 0.0291791
74.2187, 6, 0.159548, 0.026605
74.2187, 7, 0.138039, 0.0230514
76.1719, 0, 0.167965, 0.0274521
76.1719, 1, 0.196193, 0.0313856
76.1719, 2, 0.22108, 0.0355751
76.1719, 3, 0.174296, 0.0283737
76.1719, 4, 0.12999, 0.0217034
76.1719, 5, 0.173194, 0.0290338
76.1719, 6, 0.159106, 0.0263716
76.1719, 7, 0.137858, 0.0230451
78.125, 0, 0.168178, 0.0274451
78.125, 1, 0.195601, 0.0314717
78.125, 2, 0.220176, 0.0357035
78.125, 3, 0.173566, 0.0283272
78.125, 4, 0.130227, 0.0220165
78.125, 5, 0.173045, 0.0291313
78.125, 6, 0.158948, 0.0264663
78.125, 7, 0.137307, 0.02299
80.0781, 0, 0.168283, 0.0276478
80.0781, 1, 0.195005, 0.0314632
80.0781, 2, 0.220149, 0.0356745
80.0781, 3, 0.173093, 0.0283437
80.0781, 4, 0.129356, 0.0217731
80.0781, 5, 0.173014, 0.0292099
80.0781, 6, 0.159916, 0.0266264
80.0781, 7, 0.136503, 0.0227706
82.0312, 0, 0.168438, 0.0275378
82.0312, 1, 0.194888, 0.0314262
82.0312, 2, 0.220763, 0.0356497
82.0312, 3, 0.17373, 0.0286746
82.0312, 4, 0.129917, 0.0216864
82.0312, 5, 0.173146, 0.0289163
82.0312, 6, 0.159585, 0.0262413
82.0312, 7, 0.136569, 0.0228823
83.9844, 0, 0.168477, 0.0275987
83.9844, 1, 0.195174, 0.0313073
83.9844, 2, 0.220754, 0.0356952
83.9844, 3, 0.174214, 0.0284781
83.9844, 4, 0.130623, 0.0217839
83.9844, 5, 0.173557, 0.029345
83.9844, 6, 0.159125, 0.0263526
83.9844, 7, 0.137145, 0.0230867
85.9375, 0, 0.168394, 0.0276249
85.9375, 1, 0.195504, 0.0317061
85.9375, 2, 0.221595, 0.0356936
85.9375, 3, 0.17416, 0.0285935
85.9375, 4, 0.130296, 0.0217849
85.9375, 5, 0.173998, 0.0289763
85.9375, 6, 0.15957, 0.0262859
85.9375, 7, 0.137208, 0.0228456
87.8906, 0, 0.168504, 0.0274175
87.8906, 1, 0.195929, 0.0317676
87.8906, 2, 0.222789, 0.0360612
87.8906, 3, 0.175066, 0.0288957
87.8906, 4, 0.131742, 0.0218986
87.8906, 5, 0.174611, 0.0292509
87.8906, 6, 0.160114, 0.0265532
87.8906, 7, 0.137905, 0.0230674
89.8437, 0, 0.169209, 0.0274622
89.8437, 1, 0.19635, 0.0316381
89.8437, 2, 0.224855, 0.0362042
89.8437, 3, 0.176346, 0.0288049
89.8437, 4, 0.133089, 0.0220019
89.8437, 5, 0.175725, 0.0293998
89.8437, 6, 0.161139, 0.026679
89.8437, 7, 0.138913, 0.0231338
91.7969, 0, 0.169614, 0.0276176
91.7969, 1, 0.197868, 0.0316561
91.7969, 2, 0.227505, 0.0364897
91.7969, 3, 0.178369, 0.0290718
91.7969, 4, 0.134483, 0.0223731
91.7969, 5, 0.176766, 0.0294805
91.7969, 6, 0.16299, 0.0268737
91.7969, 7, 0.139876, 0.0231257
93.75, 0, 0.171156, 0.0280117
93.75, 1, 0.199556, 0.0321939
93.75, 2, 0.230553, 0.0369628
93.75, 3, 0.180858, 0.0294665
93.75, 4, 0.137409, 0.0226134
93.75, 5, 0.178845, 0.0295498
93.75, 6, 0.164267, 0.0271658
93.75, 7, 0.1407, 0.0233394
95.7031, 0, 0.173239, 0.0283893
95.7031, 1, 0.201685, 0.0326934
95.7031, 2, 0.235165, 0.037998
95.7031, 3, 0.185204, 0.0303201
95.7031, 4, 0.138806, 0.0227882
95.7031, 5, 0.180961, 0.0303705
95.7031, 6, 0.167202, 0.0275367
95.7031, 7, 0.142371, 0.0234491
97.6562, 0, 0.174881, 0.0285131
97.6562, 1, 0.204921, 0.0329748
97.6562, 2, 0.240185, 0.0382694
97.6562, 3, 0.18841, 0.0308098
97.6562, 4, 0.1406, 0.0231326
97.6562, 5, 0.183297, 0.0305825
97.6562, 6, 0.169319, 0.027846
97.6562, 7, 0.144711, 0.0237961
99.6094, 0, 0.177395, 0.0286602
99.6094, 1, 0.208781, 0.0331797
99.6094, 2, 0.247442, 0.0394953
99.6094, 3, 0.191295, 0.0306909
99.6094, 4, 0.145261, 0.0236299
99.6094, 5, 0.186336, 0.0309093
99.6094, 6, 0.173082, 0.0283714
99.6094, 7, 0.147561, 0.024371
101.562, 0, 0.181276, 0.0290956
101.562, 1, 0.214905, 0.0341874
101.562, 2, 0.256459, 0.0403237
101.562, 3, 0.196754, 0.0318276
101.562, 4, 0.149518, 0.0245011
101.562, 5, 0.190473, 0.0315713
101.562, 6, 0.176779, 0.0286853
101.562, 7, 0.151517, 0.0248917
103.516, 0, 0.186001, 0.0299445
103.516, 1, 0.222312, 0.0354213
103.516, 2, 0.270106, 0.0426116
103.516, 3, 0.20343, 0.0328426
103.516, 4, 0.156989, 0.025447
103.516, 5, 0.197156, 0.0327826
103.516, 6, 0.183402, 0.0297673
103.516, 7, 0.156072, 0.0255077
105.469, 0, 0.193133, 0.0307382
105.469, 1, 0.234944, 0.0369465
105.469, 2, 0.28954, 0.0450692
105.469, 3, 0.213404, 0.0337222
105.469, 4, 0.167153, 0.0267418
105.469, 5, 0.2071, 0.0341882
105.469, 6, 0.189679, 0.0305427
105.469, 7, 0.16257, 0.0262821
107.422, 0, 0.203689, 0.0325085
107.422, 1, 0.253724, 0.0396812
107.422, 2, 0.321942, 0.0496628
107.422, 3, 0.228491, 0.0362467
107.422, 4, 0.185039, 0.0294681
107.422, 5, 0.220403, 0.0359513
107.422, 6, 0.202184, 0.0328086
107.422, 7, 0.173517, 0.0277767
109.375, 0, 0.221589, 0.0348482
109.375, 1, 0.286768, 0.0443977
109.375, 2, 0.374444, 0.0571964
109.375, 3, 0.250196, 0.0398747
109.375, 4, 0.212757, 0.0334457
109.375, 5, 0.243629, 0.0394478
109.375, 6, 0.21714, 0.0343853
109.375, 7, 0.190109, 0.0298862
111.328, 0, 0.252181, 0.03927
111.328, 1, 0.342039, 0.0526846
111.328, 2, 0.461558, 0.0700947
111.328, 3, 0.287472, 0.0457655
111.328, 4, 0.260175, 0.0402088
111.328, 5, 0.282495, 0.045779
111.328, 6, 0.243428, 0.0383401
111.328, 7, 0.222564, 0.0345536
113.281, 0, 0.304803, 0.047073
113.281, 1, 0.446251, 0.0681264
113.281, 2, 0.596618, 0.0904852
113.281, 3, 0.343126, 0.0553913
113.281, 4, 0.332581, 0.0511641
113.281, 5, 0.358249, 0.0582743
113.281, 6, 0.28023, 0.0443557
113.281, 7, 0.270478, 0.0415728
115.234, 0, 0.382015, 0.0585479
115.234, 1, 0.576134, 0.0880339
115.234, 2, 0.759323, 0.113842
115.234, 3, 0.424625, 0.06914
115.234, 4, 0.426033, 0.0652348
115.234, 5, 0.450554, 0.0735379
115.234, 6, 0.340976, 0.0532229
115.234, 7, 0.307514, 0.0474606
117.187, 0, 0.444417, 0.0679084
117.187, 1, 0.654475, 0.0988361
117.187, 2, 0.902597, 0.13603
117.187, 3, 0.522175, 0.0850735
117.187, 4, 0.517696, 0.0780512
117.187, 5, 0.516263, 0.0833886
117.187, 6, 0.419493, 0.0656249
117.187, 7, 0.332623, 0.0507742
119.141, 0, 0.468718, 0.071062
119.141, 1, 0.685234, 0.102377
119.141, 2, 1.00406, 0.151795
119.141, 3, 0.625394, 0.100106
119.141, 4, 0.588355, 0.0890027
119.141, 5, 0.572245, 0.0921334
119.141, 6, 0.516452, 0.0807359
119.141, 7, 0.361164, 0.0549929
121.094, 0, 0.477777, 0.0725408
121.094, 1, 0.716788, 0.108365
121.094, 2, 1.0719, 0.159963
121.094, 3, 0.719975, 0.112847
121.094, 4, 0.635799, 0.0968146
121.094, 5, 0.637932, 0.102221
121.094, 6, 0.619198, 0.096233
121.094, 7, 0.389549, 0.0588771
123.047, 0, 0.497175, 0.0753546
123.047, 1, 0.759395, 0.114496
123.047, 2, 1.13587, 0.172381
123.047, 3, 0.804427, 0.123871
123.047, 4, 0.668705, 0.10055
123.047, 5, 0.703876, 0.113038
123.047, 6, 0.721743, 0.112383
123.047, 7, 0.420628, 0.063242
125, 0, 0.528786, 0.0798187
125, 1, 0.806948, 0.121655
125, 2, 1.2036, 0.181195
125, 3, 0.87446, 0.135552
125, 4, 0.692551, 0.104811
125, 5, 0.762199, 0.123192
125, 6, 0.813065, 0.125994
125, 7, 0.454995, 0.0686505
126.953, 0, 0.564598, 0.0861239
126.953, 1, 0.855437, 0.129316
126.953, 2, 1.27832, 0.193082
126.953, 3, 0.928962, 0.144666
126.953, 4, 0.706786, 0.107675
126.953, 5, 0.803455, 0.129297
126.953, 6, 0.896112, 0.137896
126.953, 7, 0.490349, 0.0743952
128.906, 0, 0.598803, 0.0905009
128.906, 1, 0.886588, 0.13299
128.906, 2, 1.33381, 0.199944
128.906, 3, 0.961223, 0.151797
128.906, 4, 0.703665, 0.106474
128.906, 5, 0.823115, 0.132016
128.906, 6, 0.953356, 0.145416
128.906, 7, 0.525147, 0.0797911
130.859, 0, 0.618883, 0.0933054
130.859, 1, 0.890918, 0.13353
130.859, 2, 1.3566, 0.202263
130.859, 3, 0.970227, 0.15282
130.859, 4, 0.682715, 0.103752
130.859, 5, 0.820382, 0.131183
130.859, 6, 0.977729, 0.151408
130.859, 7, 0.552622, 0.0825568
132.812, 0, 0.620468, 0.0942826
132.812, 1, 0.867182, 0.129768
132.812, 2, 1.32992, 0.200317
132.812, 3, 0.947087, 0.148445
132.812, 4, 0.644888, 0.0976633
132.812, 5, 0.797796, 0.12815
132.812, 6, 0.965952, 0.149548
132.812, 7, 0.570523, 0.0862411
134.766, 0, 0.613224, 0.0921307
134.766, 1, 0.828991, 0.124613
134.766, 2, 1.32581, 0.20253
134.766, 3, 0.926757, 0.144403
134.766, 4, 0.614914, 0.0937706
134.766, 5, 0.77028, 0.123183
134.766, 6, 0.976014, 0.154805
134.766, 7, 0.576416, 0.087327
136.719, 0, 0.607536, 0.0922453
136.719, 1, 0.798881, 0.120079
136.719, 2, 1.41401, 0.2445
136.719, 3, 0.954324, 0.161038
136.719, 4, 0.62308, 0.104539
136.719, 5, 0.751276, 0.12061
136.719, 6, 1.04276, 0.190693
136.719, 7, 0.577955, 0.0872633
138.672, 0, 0.597743, 0.0903202
138.672, 1, 0.772254, 0.116229
138.672, 2, 1.37774, 0.2343
138.672, 3, 0.913406, 0.151358
138.672, 4, 0.589138, 0.0982287
138.672, 5, 0.732249, 0.118018
138.672, 6, 0.993181, 0.179784
138.672, 7, 0.577299, 0.0866918
140.625, 0, 0.591755, 0.0888974
140.625, 1, 0.756859, 0.113626
140.625, 2, 1.25666, 0.188678
140.625, 3, 0.826316, 0.12636
140.625, 4, 0.526868, 0.0800692
140.625, 5, 0.717722, 0.115909
140.625, 6, 0.860874, 0.134384
140.625, 7, 0.577556, 0.0878674
142.578, 0, 0.602282, 0.090408
142.578, 1, 0.759881, 0.114403
142.578, 2, 1.26804, 0.190846
142.578, 3, 0.806377, 0.121598
142.578, 4, 0.515586, 0.0789035
142.578, 5, 0.721372, 0.115441
142.578, 6, 0.832214, 0.129662
142.578, 7, 0.585106, 0.0880278
144.531, 0, 0.623193, 0.0936176
144.531, 1, 0.777618, 0.117987
144.531, 2, 1.30347, 0.195117
144.531, 3, 0.802465, 0.121585
144.531, 4, 0.515796, 0.0781768
144.531, 5, 0.739398, 0.119197
144.531, 6, 0.823588, 0.126147
144.531, 7, 0.597454, 0.0901404
146.484, 0, 0.651829, 0.0984889
146.484, 1, 0.813849, 0.123393
146.484, 2, 1.35128, 0.202213
146.484, 3, 0.809229, 0.123775
146.484, 4, 0.525424, 0.0796019
146.484, 5, 0.770196, 0.123832
146.484, 6, 0.82301, 0.127561
146.484, 7, 0.61555, 0.0930944
148.437, 0, 0.687285, 0.104207
148.437, 1, 0.863413, 0.129584
148.437, 2, 1.40877, 0.21082
148.437, 3, 0.825812, 0.126991
148.437, 4, 0.54204, 0.0823338
148.437, 5, 0.809825, 0.129764
148.437, 6, 0.831761, 0.127867
148.437, 7, 0.63704, 0.0967119
150.391, 0, 0.722448, 0.109528
150.391, 1, 0.922573, 0.137588
150.391, 2, 1.46161, 0.218652
150.391, 3, 0.853097, 0.131944
150.391, 4, 0.564076, 0.0857387
150.391, 5, 0.858512, 0.137681
150.391, 6, 0.847711, 0.13179
150.391, 7, 0.659135, 0.0994057
152.344, 0, 0.754622, 0.113254
152.344, 1, 0.984995, 0.148481
152.344, 2, 1.49454, 0.221107
152.344, 3, 0.882798, 0.137769
152.344, 4, 0.58462, 0.0891335
152.344, 5, 0.916685, 0.148013
152.344, 6, 0.864552, 0.133648
152.344, 7, 0.679268, 0.103295
154.297, 0, 0.780423, 0.116669
154.297, 1, 1.04031, 0.156203
154.297, 2, 1.51208, 0.224064
154.297, 3, 0.914191, 0.142423
154.297, 4, 0.601286, 0.0915282
154.297, 5, 0.97301, 0.15717
154.297, 6, 0.878607, 0.136165
154.297, 7, 0.694947, 0.104492
156.25, 0, 0.78899, 0.119446
156.25, 1, 1.08066, 0.162232
156.25, 2, 1.50741, 0.22532
156.25, 3, 0.939992, 0.147329
156.25, 4, 0.614542, 0.0936462
156.25, 5, 1.02207, 0.165017
156.25, 6, 0.886092, 0.137061
156.25, 7, 0.70245, 0.10638
158.203, 0, 0.786224, 0.119086
158.203, 1, 1.09481, 0.1646
158.203, 2, 1.48296, 0.222385
158.203, 3, 0.964019, 0.150838
158.203, 4, 0.619956, 0.0935092
158.203, 5, 1.05983, 0.169486
158.203, 6, 0.893194, 0.138126
158.203, 7, 0.699688, 0.10473
160.156, 0, 0.770652, 0.115499
160.156, 1, 1.08075, 0.162145
160.156, 2, 1.44381, 0.21682
160.156, 3, 0.980459, 0.15272
160.156, 4, 0.619984, 0.0936939
160.156, 5, 1.07446, 0.172224
160.156, 6, 0.89856, 0.138995
160.156, 7, 0.691269, 0.104649
162.109, 0, 0.741998, 0.111653
162.109, 1, 1.04001, 0.156845
162.109, 2, 1.38458, 0.207812
162.109, 3, 0.97579, 0.15165
162.109, 4, 0.612711, 0.0931988
162.109, 5, 1.05889, 0.170305
162.109, 6, 0.88906, 0.138144
162.109, 7, 0.677076, 0.102161
164.062, 0, 0.714397, 0.107852
164.062, 1, 0.99066, 0.149596
164.062, 2, 1.32928, 0.199642
164.062, 3, 0.969377, 0.149858
164.062, 4, 0.603805, 0.0911717
164.062, 5, 1.02918, 0.16698
164.062, 6, 0.875881, 0.135346
164.062, 7, 0.660552, 0.0993975
166.016, 0, 0.690463, 0.10406
166.016, 1, 0.944739, 0.141379
166.016, 2, 1.28756, 0.194344
166.016, 3, 0.968569, 0.148268
166.016, 4, 0.596701, 0.0909037
166.016, 5, 0.98921, 0.159511
166.016, 6, 0.868889, 0.133878
166.016, 7, 0.646821, 0.0974393
167.969, 0, 0.67177, 0.101678
167.969, 1, 0.905711, 0.135943
167.969, 2, 1.26031, 0.188184
167.969, 3, 0.966399, 0.148067
