0.000000000000000000e+00	4.529530242354717548e-05
1.000000000000000056e-01	7.450356453309465695e-05
2.000000000000000111e-01	1.225442032719094342e-04
3.000000000000000444e-01	2.015556892783023669e-04
4.000000000000000222e-01	3.314936850527338110e-04
5.000000000000000000e-01	5.451539093797770370e-04
6.000000000000000888e-01	8.964029470976068569e-04
7.000000000000000666e-01	1.473632701726525522e-03
8.000000000000000444e-01	2.421664327327561345e-03
9.000000000000000222e-01	3.977167513746588008e-03
1.000000000000000000e+00	6.525289276262938830e-03
1.100000000000000089e+00	1.068847030078375927e-02
1.200000000000000178e+00	1.746118258699258172e-02
1.300000000000000044e+00	2.840239631679858379e-02
1.400000000000000133e+00	4.587979308630859426e-02
1.500000000000000000e+00	7.330186181487904906e-02
1.600000000000000089e+00	1.151394077979610714e-01
1.700000000000000178e+00	1.763205489828891803e-01
1.800000000000000044e+00	2.604595395542300129e-01
1.900000000000000133e+00	3.668995795366161716e-01
2.000000000000000000e+00	4.881865014001268155e-01
2.100000000000000089e+00	6.109735698145430938e-01
2.200000000000000178e+00	7.212600236098349882e-01
2.300000000000000266e+00	8.101674379559802297e-01
2.400000000000000355e+00	8.757992073919901310e-01
2.500000000000000000e+00	9.211662856198689076e-01
2.600000000000000089e+00	9.511188847552753955e-01
2.700000000000000178e+00	9.702996442030512592e-01
2.800000000000000266e+00	9.823432829640952324e-01
2.900000000000000355e+00	9.898123813040426988e-01
3.000000000000000000e+00	9.944089458946823168e-01
3.100000000000000089e+00	9.972243244315857069e-01
3.200000000000000178e+00	9.989437217355818799e-01
3.300000000000000266e+00	9.999919197091707845e-01
3.400000000000000355e+00	1.000630241050921798e+00
3.500000000000000000e+00	1.001018703025171153e+00
3.600000000000000089e+00	1.001255013536357596e+00
3.700000000000000178e+00	1.001398731591541358e+00
3.800000000000000266e+00	1.001486124262199295e+00
3.900000000000000355e+00	1.001539261552006232e+00
4.000000000000000000e+00	1.001571568795018186e+00
4.100000000000000533e+00	1.001591210802464271e+00
4.200000000000000178e+00	1.001603152416028486e+00
4.299999999999999822e+00	1.001610412385355531e+00
4.400000000000000355e+00	1.001614826090270860e+00
4.500000000000000000e+00	1.001617509393903482e+00
4.600000000000000533e+00	1.001619140698786881e+00
4.700000000000000178e+00	1.001620132443103772e+00
4.800000000000000711e+00	1.001620735368890625e+00
4.900000000000000355e+00	1.001621101914250467e+00
5.000000000000000000e+00	1.001621324753367404e+00
5.100000000000000533e+00	1.001621460227079430e+00
5.200000000000000178e+00	1.001621542587503022e+00
5.300000000000000711e+00	1.001621592658020088e+00
5.400000000000000355e+00	1.001621623098084113e+00
5.500000000000000000e+00	1.001621641603933632e+00
5.600000000000000533e+00	1.001621652854450817e+00
5.700000000000000178e+00	1.001621659694133193e+00
5.800000000000000711e+00	1.001621663852275912e+00
5.900000000000000355e+00	1.001621666380193121e+00
