2000000,-76.3680246817731
2998000,-62.2139430968532
3996000,-80.1964582921216
4994000,-61.1245510238687
5992000,-67.1087443639513
6990000,-71.0527944825374
7988000,-65.5093281291057
8986000,-70.2099909084246
9984000,-71.2645695801558
10982000,-71.7820182178932
11980000,-77.1148891513319
12978000,-64.3812777306164
13976000,-65.5961991870282
14974000,-65.0790931839564
15972000,-68.2723464532336
16970000,-70.5512352755237
17968000,-66.8726270033304
18966000,-67.6680976506162
19964000,-69.7200659237637
20962000,-76.158597295217
21960000,-72.1478936775967
22958000,-63.7705776971645
23956000,-72.1612070677424
24954000,-75.8407206960101
25952000,-73.6644664709005
26950000,-73.040539760144
27948000,-60.7585072090171
28946000,-70.7844569539227
29944000,-61.6252007154887
30942000,-59.6534246116972
31940000,-62.5193527670196
32938000,-61.7617121329647
33936000,-62.1983034973467
34934000,-67.2348417993284
35932000,-65.1561605381407
36930000,-60.3454408133253
37928000,-58.8295099960949
38926000,-59.7514133739183
39924000,-60.2977435275872
40922000,-60.7179379748053
41920000,-58.2046547405617
42918000,-62.7227069283144
43916000,-62.3743128817263
44914000,-58.6237951280492
45912000,-59.8675274214345
46910000,-58.0074383356265
47908000,-58.6204582863883
48906000,-59.3990216290916
49904000,-57.8218011464959
50902000,-55.3514639143799
51900000,-56.137663120714
52898000,-54.7764449409159
53896000,-57.5226076195216
54894000,-54.8371355720125
55892000,-55.4551578767435
56890000,-54.7739859300827
57888000,-55.3378474084768
58886000,-54.481627290175
59884000,-55.229456944527
60882000,-54.5227951625228
61880000,-51.7787213997531
62878000,-53.5181151330354
63876000,-53.2583720143187
64874000,-52.450859044578
65872000,-52.1019335771287
66870000,-52.1597940303156
67868000,-53.6778994401971
68866000,-52.9543031736048
69864000,-54.6218030371209
70862000,-54.6758194354784
71860000,-56.5020233939928
72858000,-58.5625092111744
73856000,-58.4971800988295
74854000,-60.2507127814527
75852000,-66.6507004555897
76850000,-71.1320129276266
77848000,-63.3021068272113
78846000,-59.2808017384354
79844000,-54.6904421412737
80842000,-50.5584415820581
81840000,-47.8998713607301
82838000,-46.0807766883572
83836000,-43.5713520190265
84834000,-42.2577301365071
85832000,-40.4050359974958
86830000,-38.4327903048069
87828000,-36.7811579108857
88826000,-35.3782059464266
89824000,-33.8460218431444
90822000,-32.3580446690512
91820000,-30.9077799583715
92818000,-29.5242925047023
93816000,-28.0437992423073
94814000,-26.6246690646009
95812000,-25.2877899640182
96810000,-23.8930713359552
97808000,-22.5197328626377
98806000,-21.1073355228944
99804000,-19.693696847596
100802000,-18.2753198393161
101800000,-16.8428955303556
102798000,-15.3669659150788
103796000,-13.8639676613891
104794000,-12.4034233509389
105792000,-10.9377884999435
106790000,-9.49236191479211
107788000,-8.09827442121919
108786000,-6.76859677575625
109784000,-5.58575572720689
110782000,-4.58321589943346
111780000,-3.81044525907175
112778000,-3.2642564444615
113776000,-2.93452280931574
114774000,-2.76057853181103
115772000,-2.7088325742812
116770000,-2.71964927840357
117768000,-2.76379738382632
118766000,-2.81184922623425
119764000,-2.85472112092156
120762000,-2.88655178821378
121760000,-2.90427285009849
122758000,-2.90437950939516
123756000,-2.88350560144383
124754000,-2.84049926283093
125752000,-2.79830890583799
126750000,-2.74160398101138
127748000,-2.67925533595442
128746000,-2.60894162236883
129744000,-2.5408624365883
130742000,-2.46632050640034
131740000,-2.3918638332814
132738000,-2.31808263981627
133736000,-2.26181409233667
134734000,-2.19158319686567
135732000,-2.13575024902389
136730000,-2.08501291833615
137728000,-2.04341065422038
138726000,-2.00668141185349
139724000,-1.97717406050401
140722000,-1.95425099742171
141720000,-1.93429977444957
142718000,-1.92548235619435
143716000,-1.90920081156301
144714000,-1.91344262892122
145712000,-1.9038692083193
146710000,-1.91546489553868
147708000,-1.92227667907156
148706000,-1.92526444205958
149704000,-1.93427564316189
150702000,-1.94603701603905
151700000,-1.96357549898885
152698000,-1.98483446894354
153696000,-2.00017094990287
154694000,-2.02114750371486
155692000,-2.04343947931269
156690000,-2.06095719744103
157688000,-2.0850098296881
158686000,-2.10184053343646
159684000,-2.12493952564705
160682000,-2.14842701973792
161680000,-2.17639147475298
162678000,-2.1912017655181
163676000,-2.20984999904978
164674000,-2.2284277167591
165672000,-2.24409334578391
166670000,-2.26042888485683
167668000,-2.27529215362804
168666000,-2.29322777248707
169664000,-2.30856948430507
170662000,-2.31978689623599
171660000,-2.32301255021082
172658000,-2.33309423489563
173656000,-2.34421148861142
174654000,-2.34699576308071
175652000,-2.36141468610976
176650000,-2.35259179303322
177648000,-2.36409347199757
178646000,-2.35636408448958
179644000,-2.35859237943677
180642000,-2.34912115074526
181640000,-2.34455506265089
182638000,-2.33412884794505
183636000,-2.33015675887339
184634000,-2.31489718090786
185632000,-2.30574208751935
186630000,-2.29893687344772
187628000,-2.27539857193995
188626000,-2.26165466336358
189624000,-2.24680412377859
190622000,-2.22833539823378
191620000,-2.20249965241419
192618000,-2.18643540588182
193616000,-2.17390361085438
