Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.739573714305998e-11,0.0,1.4847235682813704e-10,0.0,1.9212086322509074e-11,0.0,1.3063661626918604e-10,0.0,7.566278634793305e-12,0.0,3.81475212826231e-11,0.0,5.1727417283730796e-11,0.0,1.4678333848013092e-10,0.0,2.5752765372199405e-10,0.0,5.12832253536476e-11,0.0,1.57235775646775e-11,0.0,1.3361360273129475e-11,0.0,2.8772474679068587e-11,0.0,3.789149835262465e-11,0.0,7.221385904921782e-11,0.0,1.606797814413144e-10,0.0
0.859107,2.0810632763963573e-11,0.0,1.7788200922869458e-10,0.0,2.2975256898494392e-11,0.0,1.5587555566285688e-10,0.0,9.046698504742187e-12,0.0,4.5604018960438746e-11,0.0,6.172267812629585e-11,0.0,1.7525895221582707e-10,0.0,3.0793013925387605e-10,0.0,6.128236057184045e-11,0.0,1.8793653754707932e-11,0.0,1.6110072711763086e-11,0.0,3.4393565437860626e-11,0.0,4.5344645219086535e-11,0.0,8.621669027088326e-11,0.0,1.9184232703130916e-10,0.0
1.718213,2.4866999333403146e-11,0.0,2.133472060226305e-10,0.0,2.735403434787884e-11,0.0,1.8490300614337588e-10,0.0,1.0792649231905815e-11,0.0,5.443979436174704e-11,0.0,7.341219295960726e-11,0.0,2.083293660203706e-10,0.0,3.6732536475641914e-10,0.0,7.304119531503282e-11,0.0,2.2384676397393686e-11,0.0,1.956842416741079e-11,0.0,4.0994873230483106e-11,0.0,5.4229426236443615e-11,0.0,1.025890686839331e-10,0.0,2.2807821043661055e-10,0.0
2.57732,2.9699078731238824e-11,0.0,2.555422979948895e-10,0.0,3.2570933487123224e-11,0.0,2.1923625697686874e-10,0.0,1.2868895716981138e-11,0.0,6.497066145664013e-11,0.0,8.72399442880386e-11,0.0,2.4768045685612337e-10,0.0,4.3731334265104516e-10,0.0,8.695470647154953e-11,0.0,2.665361006208759e-11,0.0,2.3681545104154727e-11,0.0,4.882132142432513e-11,0.0,6.477966520947563e-11,0.0,1.219349780348831e-10,0.0,2.7096650150767927e-10,0.0
3.436426,3.539137423129832e-11,0.0,3.0446414375982756e-10,0.0,3.882930668025904e-11,0.0,2.6092035021767896e-10,0.0,1.5321480202225956e-11,0.0,7.739410868928041e-11,0.0,1.0380604148247787e-10,0.0,2.947111884632815e-10,0.0,5.210354585819067e-10,0.0,1.0351315962758803e-10,0.0,3.175658161530404e-11,0.0,2.8271947233100258e-11,0.0,5.81442210261867e-11,0.0,7.716091316162947e-11,0.0,1.4513306388840272e-10,0.0,3.2244124667276536e-10,0.0
4.295533,4.2125143785249246e-11,0.0,3.616939074250014e-10,0.0,4.636255888064681e-11,0.0,3.1221394214395224e-10,0.0,1.826548211507106e-11,0.0,9.215746937539524e-11,0.0,1.2402504661679268e-10,0.0,3.5212210536726813e-10,0.0,6.212823101295596e-10,0.0,1.2351195362824774e-10,0.0,3.794312179004356e-11,0.0,3.334905471117985e-11,0.0,6.936472698282612e-11,0.0,9.184584391949528e-11,0.0,1.7331967014483682e-10,0.0,3.8533911716853873e-10,0.0
5.154639,5.00487655083504e-11,0.0,4.276975611942938e-10,0.0,5.5414252188563205e-11,0.0,3.737851007693451e-10,0.0,2.174550913166342e-11,0.0,1.0959666235319934e-10,0.0,1.4803256283795565e-10,0.0,4.202493358320077e-10,0.0,7.39271707795387e-10,0.0,1.471529748575929e-10,0.0,4.530097995863281e-11,0.0,3.8980302616887976e-11,0.0,8.267854761987408e-11,0.0,1.0903958996563626e-10,0.0,2.0681102962569676e-10,0.0,4.601690174693521e-10,0.0
6.013746,5.949124719039938e-11,0.0,5.067264469727913e-10,0.0,6.603475348716944e-11,0.0,4.458945611023223e-10,0.0,2.5862504444035137e-11,0.0,1.30326666218963e-10,0.0,1.7631969343500264e-10,0.0,5.009902767865684e-10,0.0,8.78325143333806e-10,0.0,1.7510921283345583e-10,0.0,5.400638785570877e-11,0.0,4.57841250707035e-11,0.0,9.834317184729631e-11,0.0,1.2947639783794565e-10,0.0,2.462406551025534e-10,0.0,5.483864562569963e-10,0.0
6.872852,7.099217417220682e-11,0.0,6.051062683192693e-10,0.0,7.877485239274033e-11,0.0,5.313999369505146e-10,0.0,3.0859087736769617e-11,0.0,1.5549021235717415e-10,0.0,2.1021315027831416e-10,0.0,5.974287218049601e-10,0.0,1.0485840567326901e-09,0.0,2.0886759009406875e-10,0.0,6.445076213253285e-11,0.0,5.4819692598979907e-11,0.0,1.1732865955200717e-10,0.0,1.544525079660557e-10,0.0,2.9343892727739965e-10,0.0,6.538396309455582e-10,0.0
7.731959,8.486044937544774e-11,0.0,7.255501353017279e-10,0.0,9.39832427117768e-11,0.0,6.313640637901936e-10,0.0,3.684039071609115e-11,0.0,1.8566008008361667e-10,0.0,2.502302148706273e-10,0.0,7.107259364469713e-10,0.0,1.2516432247707207e-09,0.0,2.4918727483676863e-10,0.0,7.68589212883716e-11,0.0,6.64718249431259e-11,0.0,1.3998852133182861e-10,0.0,1.8486635664419406e-10,0.0,3.4951161389697727e-10,0.0,7.7817672186967e-10,0.0
8.591065,1.0145440018926514e-10,0.0,8.706549267193333e-10,0.0,1.1196840851453462e-10,0.0,7.486707336426918e-10,0.0,4.395751403148351e-11,0.0,2.21710621735913e-10,0.0,2.9755100108559554e-10,0.0,8.457039476763765e-10,0.0,1.4933414362318291e-09,0.0,2.9704314373979084e-10,0.0,9.160531849200799e-11,0.0,8.074743315155862e-11,0.0,1.668620283890069e-10,0.0,2.21071873321602e-10,0.0,4.158178878166563e-10,0.0,9.253527335553201e-10,0.0
9.450172,1.2080931484572838e-10,0.0,1.0379337122704643e-09,0.0,1.3326386179624578e-10,0.0,8.888582093986502e-10,0.0,5.2301453153772296e-11,0.0,2.639329390504214e-10,0.0,3.5328546518415273e-10,0.0,1.0035030784820028e-09,0.0,1.7770399737552593e-09,0.0,3.5292630009217124e-10,0.0,1.089170759255143e-10,0.0,9.670996545090133e-11,0.0,1.9849473469707654e-10,0.0,2.631957605525936e-10,0.0,4.940540972842792e-10,0.0,1.0991289517471072e-09,0.0
10.309278,1.4421159076611792e-10,0.0,1.2367425855319562e-09,0.0,1.5938657768447155e-10,0.0,1.0644166403792198e-09,0.0,6.248446414500288e-11,0.0,3.1514171356430257e-10,0.0,4.227132293055715e-10,0.0,1.2014857673190825e-09,0.0,2.121356782925356e-09,0.0,4.220263129780501e-10,0.0,1.3040415373151875e-10,0.0,1.1481345677958891e-10,0.0,2.3720393573287413e-10,0.0,3.141741667859035e-10,0.0,5.90554322887006e-10,0.0,1.3145756505085795e-09,0.0
11.168385,1.7148300667155555e-10,0.0,1.4643464467362997e-09,0.0,1.9056587733123513e-10,0.0,1.2745858112585158e-09,0.0,7.444591826224312e-11,0.0,3.750259480987855e-10,0.0,5.047609866880997e-10,0.0,1.4345032831168491e-09,0.0,2.525956782606743e-09,0.0,5.03243697421974e-10,0.0,1.557875968648206e-10,0.0,1.3441360894200563e-10,0.0,2.8282627944290375e-10,0.0,3.7336939073576893e-10,0.0,7.054159475798053e-10,0.0,1.5712163863503744e-09,0.0
12.027491,2.0383718454923223e-10,0.0,1.7348092794123664e-09,0.0,2.273902469805411e-10,0.0,1.5242003145428893e-09,0.0,8.859608047061933e-11,0.0,4.463636746918491e-10,0.0,6.022140992695528e-10,0.0,1.7130185343274274e-09,0.0,3.00502856462551e-09,0.0,5.992119817222908e-10,0.0,1.8595327607707092e-10,0.0,1.5756666826795908e-10,0.0,3.368874321216756e-10,0.0,4.4343380901440267e-10,0.0,8.411782580917004e-10,0.0,1.8746009405771617e-09,0.0
12.886598,2.4291078631975154e-10,0.0,2.065502946172321e-09,0.0,2.7130158264305556e-10,0.0,1.8167680308683103e-09,0.0,1.0554846338643456e-10,0.0,5.318690505400415e-10,0.0,7.176485032781358e-10,0.0,2.0410734371462938e-09,0.0,3.5798393097925708e-09,0.0,7.143479540946794e-10,0.0,2.2182999439039082e-10,0.0,1.8729464774712412e-10,0.0,4.013664667250058e-10,0.0,5.281810637938061e-10,0.0,1.0019470454595993e-09,0.0,2.234771275964749e-09,0.0
13.745704,2.904975431859246e-10,0.0,2.4768569249886365e-09,0.0,3.241428305633481e-10,0.0,2.1625508200056783e-09,0.0,1.2621563953931514e-10,0.0,6.355976045099635e-10,0.0,8.555019295004887e-10,0.0,2.4334639179574074e-09,0.0,4.282808117955581e-09,0.0,8.527930079466811e-10,0.0,2.6487744900076327e-10,0.0,2.267399801522015e-10,0.0,4.79627807277782e-10,0.0,6.322771598840941e-10,0.0,1.1945956614729077e-09,0.0,2.6627536561241124e-09,0.0
14.604811,3.4753463519825716e-10,0.0,2.974871262441644e-09,0.0,3.8612865209376915e-10,0.0,2.566302645563144e-09,0.0,1.5068598657871662e-10,0.0,7.59372387403772e-10,0.0,1.0177136600076018e-09,0.0,2.896158609484658e-09,0.0,5.108510863235638e-09,0.0,1.0175848631961912e-09,0.0,3.158317712774681e-10,0.0,2.758544975699809e-10,0.0,5.721070592559934e-10,0.0,7.567346705912317e-10,0.0,1.4215921881193816e-09,0.0,3.169930368372566e-09,0.0
15.463918,4.1487756638050657e-10,0.0,3.5562160897485426e-09,0.0,4.6056064354632317e-10,0.0,3.049175504211336e-09,0.0,1.7967155191731358e-10,0.0,9.058792839472175e-10,0.0,1.2097685541341652e-09,0.0,3.4433775174105775e-09,0.0,6.091607500573224e-09,0.0,1.2114649023820074e-09,0.0,3.7626051265693747e-10,0.0,3.3237535520812426e-10,0.0,6.813539806741437e-10,0.0,9.03277169505311e-10,0.0,1.6911754328150855e-09,0.0,3.769840784836407e-09,0.0
16.323024,4.951671949308574e-10,0.0,4.240912504748065e-09,0.0,5.501749518170671e-10,0.0,3.6414837674163276e-09,0.0,2.1435035517166326e-10,0.0,1.081212582289956e-09,0.0,1.4441682796153587e-09,0.0,4.110901024222065e-09,0.0,7.266737042337865e-09,0.0,1.4457599150083962e-09,0.0,4.498265288002534e-10,0.0,3.9593919946045804e-10,0.0,8.134178331543231e-10,0.0,1.0773067928057264e-09,0.0,2.0183193337971476e-09,0.0,4.499637026400481e-09,0.0
17.182131,5.892925329866047e-10,0.0,5.030950051681507e-09,0.0,6.577422790441439e-10,0.0,4.363311360729734e-09,0.0,2.5571612133386597e-10,0.0,1.2876853893946325e-09,0.0,1.7265893203101669e-09,0.0,4.911849650626198e-09,0.0,8.66866415632485e-09,0.0,1.7268301598762186e-09,0.0,5.377937038649133e-10,0.0,4.6542141426637546e-10,0.0,9.711122511051444e-10,0.0,1.2821984358028457e-09,0.0,2.4117045867289095e-09,0.0,5.38093182629656e-09,0.0
18.041237,7.010002064926745e-10,0.0,5.957972955270968e-09,0.0,7.866657930087187e-10,0.0,5.224354694506508e-09,0.0,3.0455419681495997e-10,0.0,1.5331427923432438e-09,0.0,2.0621207209621167e-09,0.0,5.870234054229784e-09,0.0,1.0314331382441644e-08,0.0,2.0578379652005883e-09,0.0,6.425473966833773e-10,0.0,5.447393075241349e-10,0.0,1.1580613464314118e-09,0.0,1.524483039250863e-09,0.0,2.8810066593943617e-09,0.0,6.430018504732314e-09,0.0
18.900344,8.338085673705182e-10,0.0,7.075562783320213e-09,0.0,9.373790049296846e-10,0.0,6.225409586443168e-09,0.0,3.6242061463734874e-10,0.0,1.8239722752789007e-09,0.0,2.4548043977666843e-09,0.0,6.9917192004777775e-09,0.0,1.2277372800187185e-08,0.0,2.4500713767294945e-09,0.0,7.663535934336274e-10,0.0,6.432950464666856e-10,0.0,1.378502848367087e-09,0.0,1.8113334337039264e-09,0.0,3.4280789693235542e-09,0.0,7.655347389090515e-09,0.0
19.75945,9.980883767600316e-10,0.0,8.485584200983632e-09,0.0,1.1224275619412396e-09,0.0,7.429492232561417e-09,0.0,4.3366933530382804e-10,0.0,2.1827394584120998e-09,0.0,2.9325044413875048e-09,0.0,8.351206194412259e-09,0.0,1.4678019709448676e-08,0.0,2.9296771943077675e-09,0.0,9.167757036182352e-10,0.0,7.766374429040352e-10,0.0,1.6481489207756742e-09,0.0,2.1700587316952035e-09,0.0,4.092796171626264e-09,0.0,9.14467832298331e-09,0.0
20.618557,1.194951685179245e-09,0.0,1.0195189096244413e-08,0.0,1.3376962488495434e-09,0.0,8.829670641873158e-09,0.0,5.1813805388945e-10,0.0,2.609559525883127e-09,0.0,3.4911789356291013e-09,0.0,9.943218553726925e-09,0.0,1.7540764446965028e-08,0.0,3.496540233795122e-09,0.0,1.0940503782890602e-09,0.0,9.447068105089448e-10,0.0,1.967282288365147e-09,0.0,2.5991824819719423e-09,0.0,4.87920018249797e-09,0.0,1.0888880345471692e-08,0.0
21.477663,1.4283252246833487e-09,0.0,1.221328853304647e-08,0.0,1.5960333329391808e-09,0.0,1.04899243686643e-08,0.0,6.185178907627053e-10,0.0,3.1179613785327998e-09,0.0,4.154021777830801e-09,0.0,1.1844908709842164e-08,0.0,2.0949691435144734e-08,0.0,4.169110900208214e-09,0.0,1.3043033194522e-09,0.0,1.1447314000147237e-09,0.0,2.346688375180429e-09,0.0,3.107050299062109e-09,0.0,5.8066838226485745e-09,0.0,1.296418441485377e-08,0.0
22.33677,1.7052174266444481e-09,0.0,1.4578018933109816e-08,0.0,1.90624516529926e-09,0.0,1.2497060369568264e-08,0.0,7.379931638382168e-10,0.0,3.721264491492325e-09,0.0,4.9519442027310665e-09,0.0,1.4121261460450014e-08,0.0,2.4976424266674467e-08,0.0,4.970384136462243e-09,0.0,1.5574885310854273e-09,0.0,1.3685970123025254e-09,0.0,2.7998437256349365e-09,0.0,3.7082277410690912e-09,0.0,6.921582530329328e-09,0.0,1.5451533567893876e-08,0.0
23.195876,2.0333875136036e-09,0.0,1.733709794436913e-08,0.0,2.2821224289076106e-09,0.0,1.4980639859835385e-08,0.0,8.812665274252811e-10,0.0,4.439270065605346e-09,0.0,5.923805150748067e-09,0.0,1.68837959959179e-08,0.0,2.9814786435798455e-08,0.0,5.943124672459607e-09,0.0,1.8647893460819245e-09,0.0,1.6169235474727965e-09,0.0,3.3454919407387796e-09,0.0,4.4213955812901174e-09,0.0,8.274629683693296e-09,0.0,1.848150473453396e-08,0.0
24.054983,2.4198721894037065e-09,0.0,2.0545290389887475e-08,0.0,2.7291416060705396e-09,0.0,1.795626505483163e-08,0.0,1.05084585439648e-09,0.0,5.286020094701226e-09,0.0,7.0819607387488035e-09,0.0,2.0170837221104475e-08,0.0,3.5529385773931437e-08,0.0,7.094798534747908e-09,0.0,2.229786944076027e-09,0.0,1.893019931737377e-09,0.0,3.992177589444054e-09,0.0,5.258658625740655e-09,0.0,9.89825485387362e-09,0.0,2.2106559055031366e-08,0.0
24.914089,2.8794464378577655e-09,0.0,2.4391079408314014e-08,0.0,3.258862995958529e-09,0.0,2.1463412700818504e-08,0.0,1.252145846473785e-09,0.0,6.2966876267089925e-09,0.0,8.448871874088968e-09,0.0,2.4098197553424178e-08,0.0,4.228514502739142e-08,0.0,8.45161535088486e-09,0.0,2.66331910554006e-09,0.0,2.229598460937377e-09,0.0,4.759146894463935e-09,0.0,6.252613986121531e-09,0.0,1.1786793075425338e-08,0.0,2.6392979766477722e-08,0.0
25.773196,3.4433775174105775e-09,0.0,2.916891754736066e-08,0.0,3.897841778550148e-09,0.0,2.5610670028228896e-08,0.0,1.4958336021761903e-09,0.0,7.524854229432412e-09,0.0,1.0087701350786987e-08,0.0,2.8772474679068587e-08,0.0,5.0532329471840307e-08,0.0,1.0099900398371782e-08,0.0,3.183867649347123e-09,0.0,2.6731307000352967e-09,0.0,5.684138368670178e-09,0.0,7.475586831246618e-09,0.0,1.4078643328544342e-08,0.0,3.150579432804585e-08,0.0
26.632302,4.1240739013565446e-09,0.0,3.504341341478101e-08,0.0,4.65474817822326e-09,0.0,3.0471754886845584e-08,0.0,1.7887049857805463e-09,0.0,9.000907573335922e-09,0.0,1.2023129988720426e-08,0.0,3.427900957470385e-08,0.0,6.046308719584541e-08,0.0,1.2066690536319344e-08,0.0,3.805736351463592e-09,0.0,3.248213698624851e-09,0.0,6.794115572175092e-09,0.0,8.95829991271573e-09,0.0,1.6784109358143452e-08,0.0,3.7544165813236165e-08,0.0
27.491409,4.935284387531577e-09,0.0,4.207875599057059e-08,0.0,5.559435829882797e-09,0.0,3.621829164569412e-08,0.0,2.138226023834456e-09,0.0,1.0763853196834415e-08,0.0,1.4317074498935532e-08,0.0,4.088157392158399e-08,0.0,7.228223654340554e-08,0.0,1.4391839477266366e-08,0.0,4.543113803715554e-09,0.0,3.949412859541655e-09,0.0,8.110858778778136e-09,0.0,1.072175862920277e-08,0.0,1.9982354082455313e-08,0.0,4.4743279293940906e-08,0.0
28.350515,5.889920070933141e-09,0.0,5.025515454517123e-08,0.0,6.633067201484864e-09,0.0,4.3047873461791694e-08,0.0,2.549611416507213e-09,0.0,1.2842508077570256e-08,0.0,1.70319646854671e-08,0.0,4.860069143925081e-08,0.0,8.619365344282615e-08,0.0,1.7151023201380485e-08,0.0,5.417225301772003e-09,0.0,4.739869257894318e-09,0.0,9.669247840414887e-09,0.0,1.2799052242826142e-08,0.0,2.3808457084178496e-08,0.0,5.324816207406512e-08,0.0
29.209622,7.039897584973599e-09,0.0,5.997177448109993e-08,0.0,7.958773828459224e-09,0.0,5.162417040889298e-08,0.0,3.050222632759387e-09,0.0,1.53512186529906e-08,0.0,2.039398031469412e-08,0.0,5.82325986756422e-08,0.0,1.0297493555388986e-07,0.0,2.052371954179763e-08,0.0,6.495924775546638e-09,0.0,5.635090867479473e-09,0.0,1.1571084594526852e-08,0.0,1.5287867375833523e-08,0.0,2.8504619196477167e-08,0.0,6.376834845776809e-08,0.0
30.068729,8.386305943342927e-09,0.0,7.112788203203423e-08,0.0,9.522545130832958e-09,0.0,6.196655436513691e-08,0.0,3.64009108644742e-09,0.0,1.8306320128445044e-08,0.0,2.4393383091119727e-08,0.0,6.959959791615394e-08,0.0,1.2281247175814972e-07,0.0,2.453254647515569e-08,0.0,7.773599616021903e-09,0.0,6.6099256605729395e-09,0.0,1.3821782695707455e-08,0.0,1.8210298440588775e-08,0.0,3.4066442479449524e-08,0.0,7.630446672217865e-08,0.0
30.927835,9.988307909005997e-09,0.0,8.441479146539728e-08,0.0,1.1389512504294827e-08,0.0,7.419397913358207e-08,0.0,4.341374017648068e-09,0.0,2.1817028011495294e-08,0.0,2.9147241986416004e-08,0.0,8.32651490324922e-08,0.0,1.463791468605833e-07,0.0,2.9275829372116654e-08,0.0,9.301915145758631e-09,0.0,7.766856108172455e-09,0.0,1.648829554331907e-08,0.0,2.1667079203414403e-08,0.0,4.066597015354032e-08,0.0,9.125201731989564e-08,0.0
31.786942,1.1920930242430659e-08,0.0,1.0072643642266017e-07,0.0,1.3623770687271032e-08,0.0,8.856267706993651e-08,0.0,5.179893616356267e-09,0.0,2.604460009854119e-08,0.0,3.479482509747373e-08,0.0,9.942045769753108e-08,0.0,1.7468407864294716e-07,0.0,3.493095180872034e-08,0.0,1.1118725061768864e-08,0.0,9.249443534215803e-09,0.0,1.9690833494677942e-08,0.0,2.585433684136034e-08,0.0,4.853765430065814e-08,0.0,1.0890451038293768e-07,0.0
