Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.3828693744124592e-09,0.0,2.143126585439334e-09,0.0,1.2136010446200315e-09,0.0,2.7044607861929802e-09,0.0,9.637142879131648e-10,0.0,5.592451793002841e-10,0.0,1.0151806560498664e-09,0.0,1.5723263426113084e-09,0.0,4.4412700811321236e-10,0.0,2.710565545628117e-10,0.0,3.0219292193910517e-10,0.0,4.87609021071026e-10,0.0,4.626245339145315e-10,0.0,6.333242884321449e-10,0.0,3.317428895651015e-10,0.0,3.9552558368397793e-10,0.0
0.87719,3.279240117503599e-09,0.0,3.9808162446977015e-09,0.0,3.2555017133192853e-09,0.0,4.464704818037503e-09,0.0,2.962776927711656e-09,0.0,3.4036808741539678e-09,0.0,3.951695599776406e-09,0.0,4.105424541915759e-09,0.0,2.1445716228356446e-09,0.0,2.4452650566939408e-09,0.0,2.4716108109629015e-09,0.0,2.436427291748391e-09,0.0,2.133817612647162e-09,0.0,2.911300088289474e-09,0.0,2.605056873126508e-09,0.0,2.414762202089218e-09,0.0
1.7544,6.173545309458207e-09,0.0,6.529631843508396e-09,0.0,6.18779672899718e-09,0.0,6.7816233285968446e-09,0.0,5.987030772479381e-09,0.0,7.430811614531961e-09,0.0,8.15723610217131e-09,0.0,7.753850771605664e-09,0.0,4.682874051023907e-09,0.0,5.4791210702472914e-09,0.0,5.501634334030386e-09,0.0,5.174668444901493e-09,0.0,4.5928209958915306e-09,0.0,6.145660276223612e-09,0.0,5.77428566537188e-09,0.0,5.248616662964847e-09,0.0
2.6316,9.759719746966486e-09,0.0,9.52735145086851e-09,0.0,9.655593284148304e-09,0.0,9.406481402566996e-09,0.0,9.766128173680556e-09,0.0,1.214354977174628e-08,0.0,1.3156751354840331e-08,0.0,1.1851086768275664e-08,0.0,7.830573880321354e-09,0.0,9.050541466513532e-09,0.0,9.088447519952977e-09,0.0,8.422829787098943e-09,0.0,7.588100793734686e-09,0.0,9.976831380119359e-09,0.0,9.525131538346644e-09,0.0,8.651020040290195e-09,0.0
3.5088,1.3696650834215374e-08,0.0,1.2777795533300711e-08,0.0,1.3268898822336582e-08,0.0,1.2273498424559396e-08,0.0,1.38556049478095e-08,0.0,1.6996676453397784e-08,0.0,1.828422571608117e-08,0.0,1.6463059745311046e-08,0.0,1.1256108327273142e-08,0.0,1.269653835797196e-08,0.0,1.2800727648503025e-08,0.0,1.1799463330856756e-08,0.0,1.0812858812883198e-08,0.0,1.3913720582226327e-08,0.0,1.3368376034401418e-08,0.0,1.218407364655585e-08,0.0
4.386,1.7445580461947203e-08,0.0,1.576137890526214e-08,0.0,1.6377090491516067e-08,0.0,1.4807968362261793e-08,0.0,1.7576262104743954e-08,0.0,2.1119430972783786e-08,0.0,2.2603526263936323e-08,0.0,2.0440472822227582e-08,0.0,1.4443986478959302e-08,0.0,1.5837295724995828e-08,0.0,1.6016249993857727e-08,0.0,1.4748910312151723e-08,0.0,1.3779373989511395e-08,0.0,1.7266207341666082e-08,0.0,1.6706831271297295e-08,0.0,1.5220222871629432e-08,0.0
5.2632,2.02206805399917e-08,0.0,1.7638566253352985e-08,0.0,1.8263178432265348e-08,0.0,1.6627249501645427e-08,0.0,2.0188533693566535e-08,0.0,2.3666990017336815e-08,0.0,2.517150431517635e-08,0.0,2.2932324628024304e-08,0.0,1.6851858575202342e-08,0.0,1.7825583412034876e-08,0.0,1.8126423443889898e-08,0.0,1.6687668818867964e-08,0.0,1.6022742190855642e-08,0.0,1.940109302543226e-08,0.0,1.8896481778126533e-08,0.0,1.7230604971032354e-08,0.0
6.1404,2.151765395960754e-08,0.0,1.8043595575739073e-08,0.0,1.8404121934832997e-08,0.0,1.733992519144887e-08,0.0,2.1224667391862898e-08,0.0,2.399662608426324e-08,0.0,2.522459373256253e-08,0.0,2.3326254387801053e-08,0.0,1.7915950605731667e-08,0.0,1.845333697659139e-08,0.0,1.8646951045126e-08,0.0,1.7376679403485452e-08,0.0,1.7045053792317734e-08,0.0,2.0150104075853066e-08,0.0,1.9199206641368045e-08,0.0,1.779678737696348e-08,0.0
7.0175,2.252132667291433e-08,0.0,1.7391653341722585e-08,0.0,1.7628932670710916e-08,0.0,1.7466837171472636e-08,0.0,2.1361422380238348e-08,0.0,2.2773998791559008e-08,0.0,2.393097112430045e-08,0.0,2.238048788320148e-08,0.0,1.8455117095123077e-08,0.0,1.8008830907943783e-08,0.0,1.83136500282814e-08,0.0,1.7318877907633044e-08,0.0,1.7547256643962946e-08,0.0,1.9319731137248706e-08,0.0,1.852841609348664e-08,0.0,1.754139272409386e-08,0.0
7.8947,2.6759788896859956e-08,0.0,1.937334411890891e-08,0.0,2.025712061346387e-08,0.0,1.940789936099459e-08,0.0,2.4579771972672784e-08,0.0,2.438584376557376e-08,0.0,2.5723759911418395e-08,0.0,2.3693901221021725e-08,0.0,2.205765815183739e-08,0.0,2.0243717368048817e-08,0.0,2.07021502463855e-08,0.0,1.959837204388505e-08,0.0,2.0910214688883216e-08,0.0,2.143074229011932e-08,0.0,2.1081629632199148e-08,0.0,1.9635754533050465e-08,0.0
8.7719,3.685829661426283e-08,0.0,2.5871614462403178e-08,0.0,2.797885595250081e-08,0.0,2.4796632294974127e-08,0.0,3.289009826856914e-08,0.0,3.2534598126505864e-08,0.0,3.384246168302143e-08,0.0,2.9908713866558616e-08,0.0,3.051395416733204e-08,0.0,2.7236651237642332e-08,0.0,2.8072992808970585e-08,0.0,2.5506899589117055e-08,0.0,2.882106144369815e-08,0.0,2.9227033181777484e-08,0.0,2.9063995266845957e-08,0.0,2.5678314532432984e-08,0.0
9.6491,5.284491287021071e-08,0.0,3.82278360422586e-08,0.0,4.1385242753196474e-08,0.0,3.463262488538064e-08,0.0,4.7383509214996445e-08,0.0,4.6809578057809745e-08,0.0,4.781429789966458e-08,0.0,4.110775368796298e-08,0.0,4.396369208991701e-08,0.0,3.967130274574677e-08,0.0,4.0131096891195916e-08,0.0,3.554017119797635e-08,0.0,4.145833232585043e-08,0.0,4.2923893441702466e-08,0.0,4.228378376027895e-08,0.0,3.65058331449889e-08,0.0
10.526,7.405334976957882e-08,0.0,5.47599015588862e-08,0.0,5.920297270112097e-08,0.0,4.720455494613454e-08,0.0,6.731099376153389e-08,0.0,6.595611413321084e-08,0.0,6.656365811678996e-08,0.0,5.540807413012971e-08,0.0,6.194152799283849e-08,0.0,5.6878766175867195e-08,0.0,5.655164321745609e-08,0.0,4.865744580655517e-08,0.0,5.8820980206792005e-08,0.0,6.144843515956131e-08,0.0,6.010434095528318e-08,0.0,5.0713063859233884e-08,0.0
