Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.4675297175223745e-10,0.0,2.2651065900017835e-11,0.0,1.4318121627483585e-10,0.0,1.0163293560670783e-10,0.0,2.5668995088355334e-10,0.0,3.1898362820710133e-11,0.0,1.6810601710409137e-10,0.0,1.1954124217403874e-10,0.0,4.230786771688413e-11,0.0,2.373243555159e-10,0.0,8.962980577325517e-11,0.0,1.7687781295111377e-10,0.0,2.7322515778582506e-10,0.0,3.241449248204442e-11,0.0,8.956100942764822e-11,0.0,1.8089145667579286e-10,0.0
0.859107,1.7216573448488474e-10,0.0,2.6937381898609387e-11,0.0,1.6947147273074974e-10,0.0,1.2013601118933165e-10,0.0,3.045992233425261e-10,0.0,3.7702805788265875e-11,0.0,1.997984097393999e-10,0.0,1.4119271916208718e-10,0.0,5.0271489750520827e-11,0.0,2.8304198792380226e-10,0.0,1.0717360689300955e-10,0.0,2.0957963750674336e-10,0.0,3.2839731385407894e-10,0.0,3.8758311364701184e-11,0.0,1.0707831819513691e-10,0.0,2.1728231510620577e-10,0.0
1.718213,1.99018298971102e-10,0.0,3.173344007439211e-11,0.0,1.9830939294407154e-10,0.0,1.404817188779606e-10,0.0,3.592698048362636e-10,0.0,4.394233066753678e-11,0.0,2.3515994080707876e-10,0.0,1.648620128622297e-10,0.0,5.914464764099454e-11,0.0,3.371900522720623e-10,0.0,1.2712454711902332e-10,0.0,2.458689244679953e-10,0.0,3.9361771546942917e-10,0.0,4.6065383798709967e-11,0.0,1.2716852651804145e-10,0.0,2.6054024255473646e-10,0.0
2.57732,2.377840449484943e-10,0.0,3.7859456219054295e-11,0.0,2.36666758787724e-10,0.0,1.676578460855256e-10,0.0,4.2843159830647744e-10,0.0,5.2466690038654735e-11,0.0,2.8051736099445153e-10,0.0,1.9684655436244442e-10,0.0,7.061080995500668e-11,0.0,4.0181882625776385e-10,0.0,1.5155196188795473e-10,0.0,2.9330803620889327e-10,0.0,4.688162050191565e-10,0.0,5.490880323841904e-11,0.0,1.5157918723020404e-10,0.0,3.102673301731256e-10,0.0
3.436426,2.9232897101646567e-10,0.0,4.561218656311354e-11,0.0,2.8721165380214095e-10,0.0,2.035942507260844e-10,0.0,5.157191869434523e-10,0.0,6.394730272662999e-11,0.0,3.383586477316871e-10,0.0,2.3934007797089795e-10,0.0,8.527605469616915e-11,0.0,4.786340822856817e-10,0.0,1.8122653781116915e-10,0.0,3.549640122466783e-10,0.0,5.546870287306185e-10,0.0,6.55622890862889e-11,0.0,1.8111135367088355e-10,0.0,3.6724264160112315e-10,0.0
4.295533,3.526194914275923e-10,0.0,5.449497803622932e-11,0.0,3.442267561149644e-10,0.0,2.4424796947561254e-10,0.0,6.174393483582128e-10,0.0,7.672635481418836e-11,0.0,4.0439476248596906e-10,0.0,2.8729542408598504e-10,0.0,1.0200142014276694e-10,0.0,5.704850571350624e-10,0.0,2.155440817164413e-10,0.0,4.2516036872236645e-10,0.0,6.568668795779734e-10,0.0,7.798720229889644e-11,0.0,2.1530010076474544e-10,0.0,4.3491437114746053e-10,0.0
5.154639,4.11450314642736e-10,0.0,6.460573715764439e-11,0.0,4.056335155583132e-10,0.0,2.876116569074964e-10,0.0,7.300224213304534e-10,0.0,9.025420852645792e-11,0.0,4.787377480119388e-10,0.0,3.379816814543888e-10,0.0,1.208470114734582e-10,0.0,6.788398250302734e-10,0.0,2.5721875080031904e-10,0.0,5.018834774380559e-10,0.0,7.891652888529162e-10,0.0,9.305936119383147e-11,0.0,2.5694335599218164e-10,0.0,5.219946283319214e-10,0.0
6.013746,4.765775218173097e-10,0.0,7.614457019289128e-11,0.0,4.753879837867239e-10,0.0,3.367324570965641e-10,0.0,8.610129670488806e-10,0.0,1.0534741470520878e-10,0.0,5.640525464643858e-10,0.0,3.9522191640504315e-10,0.0,1.4223042355320563e-10,0.0,8.086879535027772e-10,0.0,3.0499922644788153e-10,0.0,5.896286612505289e-10,0.0,9.452167621118457e-10,0.0,1.1060504714497236e-10,0.0,3.0512592900219573e-10,0.0,6.255525003485112e-10,0.0
6.872852,5.729772230794236e-10,0.0,9.107976467374125e-11,0.0,5.694117503733103e-10,0.0,4.035256457910868e-10,0.0,1.030131557458937e-09,0.0,1.2639469852103187e-10,0.0,6.746000015392153e-10,0.0,4.73725143652419e-10,0.0,1.7036467338223716e-10,0.0,9.65363515376345e-10,0.0,3.643274357233494e-10,0.0,7.053698739236911e-10,0.0,1.125191981308094e-09,0.0,1.3200416615294052e-10,0.0,3.642520424678898e-10,0.0,7.445471414204674e-10,0.0
7.731959,7.049552110186629e-10,0.0,1.0975687302105113e-10,0.0,6.913393985083569e-10,0.0,4.902247481840571e-10,0.0,1.241329008572419e-09,0.0,1.540755416887574e-10,0.0,8.138377317020915e-10,0.0,5.764390300592798e-10,0.0,2.0577646662022248e-10,0.0,1.1502602387484325e-09,0.0,4.355363655050028e-10,0.0,8.540432794330538e-10,0.0,1.3306909588630829e-09,0.0,1.5762321320955383e-10,0.0,4.3508295884369675e-10,0.0,8.816382580598392e-10,0.0
