Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
30.068729,6.31425e-09,0,5.57884e-08,0,1.28348e-09,0,4.66175e-08,0,2.00387e-09,0,1.43345e-08,0,1.70401e-08,0,4.95739e-08,0,8.52786e-08,0,1.70345e-08,0,1.04966e-09,0,7.28967e-09,0,1.06266e-08,0,1.43853e-08,0,2.56268e-08,0,5.88177e-08,0
30.927835,7.59128e-09,0,6.68994e-08,0,1.52796e-09,0,5.41501e-08,0,2.37979e-09,0,1.71331e-08,0,2.03325e-08,0,5.83946e-08,0,1.0205e-07,0,2.04001e-08,0,1.2189e-09,0,8.85956e-09,0,1.27277e-08,0,1.71565e-08,0,3.05315e-08,0,7.03788e-08,0
31.786942,9.07103e-09,0,7.9901e-08,0,1.82871e-09,0,6.45339e-08,0,2.83862e-09,0,2.04599e-08,0,2.42763e-08,0,6.96194e-08,0,1.21964e-07,0,2.43862e-08,0,1.45708e-09,0,1.06059e-08,0,1.5205e-08,0,2.04925e-08,0,3.64504e-08,0,8.40605e-08,0
32.646048,1.07689e-08,0,9.50518e-08,0,2.19771e-09,0,7.92417e-08,0,3.40758e-09,0,2.44409e-08,0,2.90242e-08,0,8.42732e-08,0,1.45494e-07,0,2.90736e-08,0,1.79421e-09,0,1.2482e-08,0,1.81231e-08,0,2.45097e-08,0,4.36154e-08,0,1.00216e-07,0
33.505155,1.27593e-08,0,1.12689e-07,0,2.62527e-09,0,9.57397e-08,0,4.07238e-09,0,2.90746e-08,0,3.44879e-08,0,1.0103e-07,0,1.72894e-07,0,3.45115e-08,0,2.17087e-09,0,1.46955e-08,0,2.15341e-08,0,2.91688e-08,0,5.19474e-08,0,1.18995e-07,0
34.364261,1.53867e-08,0,1.3565e-07,0,3.14172e-09,0,1.12877e-07,0,4.8732e-09,0,3.48843e-08,0,4.13589e-08,0,1.20231e-07,0,2.07191e-07,0,4.14528e-08,0,2.55902e-09,0,1.7814e-08,0,2.58805e-08,0,3.50008e-08,0,6.21516e-08,0,1.42985e-07,0
35.223368,1.8487e-08,0,1.6247e-07,0,3.74125e-09,0,1.31253e-07,0,5.78507e-09,0,4.1673e-08,0,4.93362e-08,0,1.41667e-07,0,2.4796e-07,0,4.96196e-08,0,2.97524e-09,0,2.16342e-08,0,3.0974e-08,0,4.17374e-08,0,7.4052e-08,0,1.71081e-07,0
36.082474,2.20917e-08,0,1.94289e-07,0,4.48664e-09,0,1.57446e-07,0,6.91502e-09,0,4.98266e-08,0,5.89762e-08,0,1.69515e-07,0,2.9668e-07,0,5.936e-08,0,3.58042e-09,0,2.58582e-08,0,3.70262e-08,0,4.99058e-08,0,8.85354e-08,0,2.04498e-07,0
36.941581,2.62223e-08,0,2.31074e-07,0,5.39403e-09,0,1.93467e-07,0,8.30487e-09,0,5.95289e-08,0,7.0479e-08,0,2.05305e-07,0,3.53956e-07,0,7.07295e-08,0,4.41362e-09,0,3.04115e-08,0,4.41294e-08,0,5.96929e-08,0,1.05949e-07,0,2.4366e-07,0
37.800687,3.1171e-08,0,2.74782e-07,0,6.45002e-09,0,2.33185e-07,0,9.93945e-09,0,7.09559e-08,0,8.3906e-08,0,2.46046e-07,0,4.20403e-07,0,8.41025e-08,0,5.33001e-09,0,3.59339e-08,0,5.2582e-08,0,7.11763e-08,0,1.26356e-07,0,2.90174e-07,0
