Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.8611243961637465e-10,0.0,3.174453963700145e-11,0.0,1.2277582225896796e-10,0.0,1.2552767608324573e-10,0.0,3.8536529538224e-10,0.0,4.009685578767465e-11,0.0,1.9847065074047137e-10,0.0,1.5857819444537626e-10,0.0,5.454785802790589e-11,0.0,2.093293737837592e-10,0.0,1.6943377610301993e-10,0.0,2.3860499373016625e-10,0.0,3.5896823181442494e-10,0.0,4.278912799756832e-11,0.0,1.0946995979888517e-10,0.0,2.4702286012794743e-10,0.0
0.859107,2.2249701527549925e-10,0.0,3.790469217233009e-11,0.0,1.464534929874949e-10,0.0,1.501687050759795e-10,0.0,4.604266110921727e-10,0.0,4.788770161088296e-11,0.0,2.3753378122551015e-10,0.0,1.8943288424224405e-10,0.0,6.522050632820507e-11,0.0,2.5209305655760986e-10,0.0,2.0258481880576334e-10,0.0,2.8475613735696157e-10,0.0,4.2936982548553107e-10,0.0,5.107966356390651e-11,0.0,1.3075389466656775e-10,0.0,2.9552166595947285e-10,0.0
1.718213,2.654837364300848e-10,0.0,4.528663429752452e-11,0.0,1.7483381802531842e-10,0.0,1.7908515993040508e-10,0.0,5.494252077766628e-10,0.0,5.7065364483129864e-11,0.0,2.8397288520301947e-10,0.0,2.255326409362988e-10,0.0,7.77866771819447e-11,0.0,3.0477304668150256e-10,0.0,2.4172334254626185e-10,0.0,3.3878064053655163e-10,0.0,5.123861767750063e-10,0.0,6.07651837819581e-11,0.0,1.5562633906842076e-10,0.0,3.5308127511728276e-10,0.0
2.57732,3.162328215113716e-10,0.0,5.4047225869082756e-11,0.0,2.0782046154601783e-10,0.0,2.1360165825980686e-10,0.0,6.552658200280035e-10,0.0,6.791497750804964e-11,0.0,3.389576052611722e-10,0.0,2.684879482344428e-10,0.0,9.266909638397292e-11,0.0,3.675546859084423e-10,0.0,2.881980488944049e-10,0.0,4.0288899163387185e-10,0.0,6.113953223788631e-10,0.0,7.225344050833413e-11,0.0,1.8511033759588995e-10,0.0,4.21099604213025e-10,0.0
3.436426,3.7673486188920456e-10,0.0,6.44165210290116e-11,0.0,2.473694596773523e-10,0.0,2.5433495877898687e-10,0.0,7.801076269122759e-10,0.0,8.082910917830659e-11,0.0,4.0367119665926585e-10,0.0,3.1962551800705655e-10,0.0,1.1038829153552581e-10,0.0,4.3859188660821536e-10,0.0,3.4343722118973396e-10,0.0,4.799461343563895e-10,0.0,7.28246491312959e-10,0.0,8.601930653957568e-11,0.0,2.2034307185215855e-10,0.0,5.014038925630486e-10,0.0
4.295533,4.48954270719727e-10,0.0,7.663001898776767e-11,0.0,2.9552271308802095e-10,0.0,3.0287564975243436e-10,0.0,9.293915083651523e-10,0.0,9.649645593995374e-11,0.0,4.806854071113134e-10,0.0,3.8123856177437145e-10,0.0,1.317214414449668e-10,0.0,5.178008784969775e-10,0.0,4.089874682977203e-10,0.0,5.724264334631488e-10,0.0,8.668695570181293e-10,0.0,1.0272184458382595e-10,0.0,2.6300308889975216e-10,0.0,5.975460002023419e-10,0.0
5.154639,5.343078129284519e-10,0.0,9.113945100098015e-11,0.0,3.5199959132714616e-10,0.0,3.605797626498753e-10,0.0,1.1057258615998277e-09,0.0,1.1500193991823808e-10,0.0,5.708159497562466e-10,0.0,4.5464750863547976e-10,0.0,1.570546224079622e-10,0.0,6.07838226701134e-10,0.0,4.865556097516868e-10,0.0,6.834869815265233e-10,0.0,1.0306750171753756e-09,0.0,1.226700622756148e-10,0.0,3.1382128446521036e-10,0.0,7.100254074483253e-10,0.0
6.013746,6.353358223729508e-10,0.0,1.0839665303713301e-10,0.0,4.189058699048584e-10,0.0,4.288630152682744e-10,0.0,1.314073028805515e-09,0.0,1.369738382419901e-10,0.0,6.774649452466826e-10,0.0,5.410858760199853e-10,0.0,1.8692605849821022e-10,0.0,7.155312093539769e-10,0.0,5.785720309116595e-10,0.0,8.143204579627429e-10,0.0,1.226061874341837e-09,0.0,1.4615506135130038e-10,0.0,3.7353588417490906e-10,0.0,8.434484327838748e-10,0.0
6.872852,7.577137357836593e-10,0.0,1.2937273211168863e-10,0.0,4.992101582548818e-10,0.0,5.114877404807787e-10,0.0,1.5674676661483523e-09,0.0,1.6337823170964158e-10,0.0,8.084492081938216e-10,0.0,6.454018691053641e-10,0.0,2.2305722904870646e-10,0.0,8.549877893833957e-10,0.0,6.899655658533142e-10,0.0,9.703122448944335e-10,0.0,1.461079405666381e-09,0.0,1.742390490100255e-10,0.0,4.4541183484167083e-10,0.0,1.0060235168971613e-09,0.0
7.731959,9.047033585877563e-10,0.0,1.5437187906785578e-10,0.0,5.962758332735562e-10,0.0,6.101513336637785e-10,0.0,1.8715119113604113e-09,0.0,1.947125063815167e-10,0.0,9.671080315373978e-10,0.0,7.692153957554504e-10,0.0,2.662523287843541e-10,0.0,1.0334698032701234e-09,0.0,8.240461879170397e-10,0.0,1.1564382971819326e-09,0.0,1.744736058047889e-09,0.0,2.0759847029383107e-10,0.0,5.306868424092919e-10,0.0,1.2031821155669248e-09,0.0
8.591065,1.078720416345595e-09,0.0,1.8455326520832687e-10,0.0,7.093845647769181e-10,0.0,7.281532968721825e-10,0.0,2.234572321540619e-09,0.0,2.3202483793421438e-10,0.0,1.156092744761076e-09,0.0,9.159578962222074e-10,0.0,3.1760351278077023e-10,0.0,1.2501353596615272e-09,0.0,9.833249113610618e-10,0.0,1.3745970588828571e-09,0.0,2.085126135162795e-09,0.0,2.4679772749011646e-10,0.0,6.316823908688012e-10,0.0,1.436639425354873e-09,0.0
9.450172,1.2840832671893373e-09,0.0,2.1961427038271514e-10,0.0,8.432253944031399e-10,0.0,8.666329059662698e-10,0.0,2.661444745439049e-09,0.0,2.7568905125938886e-10,0.0,1.3757174864292715e-09,0.0,1.0890555751148575e-09,0.0,3.7772335123856457e-10,0.0,1.4958126596052294e-09,0.0,1.1708781998595547e-09,0.0,1.6349551010702327e-09,0.0,2.4811815658920867e-09,0.0,2.93426361734823e-10,0.0,7.513608068826346e-10,0.0,1.7087148359949381e-09,0.0
10.309278,1.5330171369174778e-09,0.0,2.623653876139892e-10,0.0,1.007618293675843e-09,0.0,1.0351965182458594e-09,0.0,3.1733335361537312e-09,0.0,3.2970517741059446e-10,0.0,1.6425258404726407e-09,0.0,1.3014237159450602e-09,0.0,4.516914647443321e-10,0.0,1.7755216373605853e-09,0.0,1.3975187027996914e-09,0.0,1.953920928092017e-09,0.0,2.9620858228699425e-09,0.0,3.5078282795431105e-10,0.0,8.97558800504405e-10,0.0,2.0404137461610216e-09,0.0
11.168385,1.825626738384821e-09,0.0,3.1175320558280984e-10,0.0,1.2035276679877819e-09,0.0,1.2328158534767652e-09,0.0,3.775212554287907e-09,0.0,3.9330567116211003e-10,0.0,1.9517638432830323e-09,0.0,1.5528916367594838e-09,0.0,5.389047072543954e-10,0.0,2.087450760539468e-09,0.0,1.6645888389800732e-09,0.0,2.3351804324373496e-09,0.0,3.5238598176137695e-09,0.0,4.1916241639913086e-10,0.0,1.0717674827865372e-09,0.0,2.4290659780555933e-09,0.0
12.027491,2.172728909492733e-09,0.0,3.708636121202831e-10,0.0,1.4327545784416041e-09,0.0,1.4673098205272838e-09,0.0,4.493479910537941e-09,0.0,4.68805733733676e-10,0.0,2.3171907639818353e-09,0.0,1.8501819028366146e-09,0.0,6.420835187365907e-10,0.0,2.4532860613720107e-09,0.0,1.9807169476366395e-09,0.0,2.7833095658612125e-09,0.0,4.192776005394164e-09,0.0,5.001944590900496e-10,0.0,1.2774549434801751e-09,0.0,2.8876140405325624e-09,0.0
12.886598,2.587978206507798e-09,0.0,4.4264322696062426e-10,0.0,1.7080446737241856e-09,0.0,1.7466208894343807e-09,0.0,5.3582405506602966e-09,0.0,5.587237092833547e-10,0.0,2.761162797069936e-09,0.0,2.203996167937533e-09,0.0,7.65710656505124e-10,0.0,2.9134257592420177e-09,0.0,2.3586465831991702e-09,0.0,3.318004816352443e-09,0.0,4.991253408424898e-09,0.0,5.958109081982215e-10,0.0,1.5207657329052822e-09,0.0,3.4370842748367915e-09,0.0
13.745704,3.0925999250990067e-09,0.0,5.28611433627055e-10,0.0,2.0380472356424263e-09,0.0,2.087178507116975e-09,0.0,6.393054866986117e-09,0.0,6.668009881133322e-10,0.0,3.303920937381159e-09,0.0,2.6312246155423e-09,0.0,9.147243787926034e-10,0.0,3.5158597555066607e-09,0.0,2.818126590083905e-09,0.0,3.9522296353359125e-09,0.0,5.961041041916757e-09,0.0,7.107667744603453e-10,0.0,1.8148936707672993e-09,0.0,4.110890552936584e-09,0.0
14.604811,3.6905836250344337e-09,0.0,6.320446973464268e-10,0.0,2.4297466116118266e-09,0.0,2.4919565186515305e-09,0.0,7.64042580728079e-09,0.0,7.947663794564404e-10,0.0,3.954093524151443e-09,0.0,3.1364327261204175e-09,0.0,1.092071305333244e-09,0.0,4.257457135807269e-09,0.0,3.366235557275668e-09,0.0,4.7088218964446095e-09,0.0,7.127605072158342e-09,0.0,8.457489742039426e-10,0.0,2.1626555328604834e-09,0.0,4.911744937771393e-09,0.0
15.463918,4.402631037709045e-09,0.0,7.535985205898194e-10,0.0,2.8889334225031066e-09,0.0,2.9721801420731534e-09,0.0,9.122562968048476e-09,0.0,9.460377108935175e-10,0.0,4.713471147197955e-09,0.0,3.733337883651352e-09,0.0,1.3018111535078391e-09,0.0,5.123401031188921e-09,0.0,4.016219660907303e-09,0.0,5.611530475148328e-09,0.0,8.505573884965925e-09,0.0,1.0066266629408387e-09,0.0,2.5740304542477596e-09,0.0,5.860422459734547e-09,0.0
16.323024,5.251538151613909e-09,0.0,8.995567217740861e-10,0.0,3.453356652473503e-09,0.0,3.547158427807902e-09,0.0,1.0874953535782616e-08,0.0,1.1295480360679858e-09,0.0,5.623949419728212e-09,0.0,4.456987480638367e-09,0.0,1.5543680880122356e-09,0.0,6.102382453332668e-09,0.0,4.792016259587253e-09,0.0,6.694114795836231e-09,0.0,1.0150131154821783e-08,0.0,1.2014438821771603e-09,0.0,3.0721180906991313e-09,0.0,6.988148492128924e-09,0.0
17.182131,6.257734444721499e-09,0.0,1.0706784690965642e-09,0.0,4.121120998851042e-09,0.0,4.228545916595583e-09,0.0,1.2951828297986769e-08,0.0,1.3489005243136882e-09,0.0,6.695811144084074e-09,0.0,5.321716706904281e-09,0.0,1.85522906243822e-09,0.0,7.192422329282694e-09,0.0,5.710243283373086e-09,0.0,7.9965542264729e-09,0.0,1.209108863148893e-08,0.0,1.436021619511523e-09,0.0,3.6705625271957007e-09,0.0,8.329551576038568e-09,0.0
18.041237,7.45219397948316e-09,0.0,1.27447062711823e-09,0.0,4.916551257806947e-09,0.0,5.036164751850801e-09,0.0,1.5416140622969756e-08,0.0,1.6093004516429858e-09,0.0,7.955161234968449e-09,0.0,6.349190652108265e-09,0.0,2.2135040951538353e-09,0.0,8.447238353554008e-09,0.0,6.7952045858650646e-09,0.0,9.54996942750641e-09,0.0,1.4389116943041433e-08,0.0,1.7159819081184114e-09,0.0,4.380840292624107e-09,0.0,9.917490605301314e-09,0.0
18.900344,8.86658192319195e-09,0.0,1.5168075869936498e-09,0.0,5.854024504305955e-09,0.0,5.985344895517019e-09,0.0,1.835312677454292e-08,0.0,1.9160777023654577e-09,0.0,9.459120554677515e-09,0.0,7.555734050314433e-09,0.0,2.6359262227230485e-09,0.0,9.977323530536942e-09,0.0,8.084251242372165e-09,0.0,1.1374433853202895e-08,0.0,1.710379770386339e-08,0.0,2.044476604927459e-09,0.0,5.214867709861167e-09,0.0,1.1776845354218856e-08,0.0
19.75945,1.0604899083240289e-08,0.0,1.8159826844572724e-09,0.0,6.994179952565697e-09,0.0,7.160327839284933e-09,0.0,2.1935144111715437e-08,0.0,2.2913162175594975e-09,0.0,1.1327522494250214e-08,0.0,9.030237643966827e-09,0.0,3.154736533140347e-09,0.0,1.2008051337628495e-08,0.0,9.666797559612448e-09,0.0,1.3583142099606656e-08,0.0,2.0460263551785744e-08,0.0,2.441673405774126e-09,0.0,6.226938394123322e-09,0.0,1.4101784869456267e-08,0.0
20.618557,1.2664705650111214e-08,0.0,2.171074446386813e-09,0.0,8.3450595498352e-09,0.0,8.556977425389743e-09,0.0,2.6204287202118952e-08,0.0,2.7317698987261476e-09,0.0,1.3562618380064859e-08,0.0,1.0769402978139084e-08,0.0,3.767903597022512e-09,0.0,1.4545139096701017e-08,0.0,1.1557681349111802e-08,0.0,1.618913091714093e-08,0.0,2.4437990767266694e-08,0.0,2.9088812213434766e-09,0.0,7.427387504179834e-09,0.0,1.6867146652003887e-08,0.0
