Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,1.49073e-09,0,1.13824e-09,0,1.39866e-09,0,2.05264e-10,0,4.91467e-10,0,3.49907e-10,0,1.06616e-09,0,1.47754e-10,0,4.01389e-10,0,5.63559e-10,0,7.99668e-10,0,1.99736e-10,0,5.77586e-10,0,3.08368e-10,0,7.26103e-10,0,1.96542e-10,0
0.917430,1.97867e-09,0,1.61518e-09,0,1.84469e-09,0,5.98655e-10,0,1.06969e-09,0,9.05191e-10,0,1.04109e-09,0,5.22522e-10,0,9.27682e-10,0,1.05751e-09,0,7.74565e-10,0,5.23006e-10,0,1.14717e-09,0,9.24128e-10,0,7.60132e-10,0,4.91688e-10,0
1.834900,2.84464e-09,0,2.52412e-09,0,2.63477e-09,0,1.27964e-09,0,2.15107e-09,0,1.91726e-09,0,2.03822e-09,0,1.14034e-09,0,1.88074e-09,0,2.00266e-09,0,1.53309e-09,0,1.08357e-09,0,2.24609e-09,0,1.97056e-09,0,1.58389e-09,0,9.85292e-10,0
2.752300,3.98419e-09,0,3.68413e-09,0,3.69159e-09,0,2.1102e-09,0,3.45944e-09,0,3.16828e-09,0,3.24342e-09,0,1.86458e-09,0,3.00524e-09,0,3.16515e-09,0,2.46291e-09,0,1.73776e-09,0,3.61188e-09,0,3.18008e-09,0,2.56478e-09,0,1.55719e-09,0
3.669700,5.25903e-09,0,4.92429e-09,0,4.90751e-09,0,3.03298e-09,0,4.83489e-09,0,4.54527e-09,0,4.52994e-09,0,2.6268e-09,0,4.15411e-09,0,4.41334e-09,0,3.47333e-09,0,2.38718e-09,0,5.14273e-09,0,4.41566e-09,0,3.6122e-09,0,2.14837e-09,0
4.587200,6.55813e-09,0,6.09548e-09,0,6.18064e-09,0,3.98313e-09,0,6.11355e-09,0,5.89318e-09,0,5.78646e-09,0,3.36979e-09,0,5.2463e-09,0,5.65751e-09,0,4.49375e-09,0,2.96644e-09,0,6.73436e-09,0,5.56331e-09,0,4.64426e-09,0,2.68572e-09,0
5.504600,7.88514e-09,0,7.12385e-09,0,7.44875e-09,0,4.91892e-09,0,7.20905e-09,0,7.05996e-09,0,6.95807e-09,0,4.08339e-09,0,6.28782e-09,0,6.86954e-09,0,5.49563e-09,0,3.43105e-09,0,8.31109e-09,0,6.62065e-09,0,5.64805e-09,0,3.1214e-09,0
6.422000,9.35724e-09,0,8.11202e-09,0,8.75069e-09,0,5.82627e-09,0,8.1055e-09,0,7.94846e-09,0,8.10098e-09,0,4.85086e-09,0,7.51048e-09,0,8.18226e-09,0,6.54872e-09,0,3.83205e-09,0,9.9327e-09,0,7.80096e-09,0,6.7494e-09,0,3.4776e-09,0
7.339400,1.12562e-08,0,9.42264e-09,0,1.02375e-08,0,6.84351e-09,0,9.01398e-09,0,8.67584e-09,0,9.40877e-09,0,5.90963e-09,0,9.3485e-09,0,9.85118e-09,0,7.88083e-09,0,4.34642e-09,0,1.17528e-08,0,9.50642e-09,0,8.26779e-09,0,3.90606e-09,0
8.256900,1.37956e-08,0,1.14414e-08,0,1.22047e-08,0,8.08287e-09,0,1.04059e-08,0,9.68105e-09,0,1.11554e-08,0,7.4659e-09,0,1.21844e-08,0,1.22727e-08,0,9.76867e-09,0,5.16907e-09,0,1.40223e-08,0,1.22025e-08,0,1.05913e-08,0,4.62277e-09,0
9.174300,1.7028e-08,0,1.43233e-08,0,1.49088e-08,0,9.7968e-09,0,1.25712e-08,0,1.14315e-08,0,1.35247e-08,0,9.57061e-09,0,1.61398e-08,0,1.55752e-08,0,1.24615e-08,0,6.442e-09,0,1.69515e-08,0,1.59606e-08,0,1.39727e-08,0,5.72645e-09,0
10.092000,2.06373e-08,0,1.76437e-08,0,1.84987e-08,0,1.20412e-08,0,1.53818e-08,0,1.40031e-08,0,1.64846e-08,0,1.21834e-08,0,2.08913e-08,0,1.96976e-08,0,1.5987e-08,0,8.01263e-09,0,2.06812e-08,0,2.05516e-08,0,1.83618e-08,0,7.16379e-09,0
11.009000,2.43583e-08,0,2.07119e-08,0,2.28528e-08,0,1.48166e-08,0,1.83977e-08,0,1.68709e-08,0,1.99271e-08,0,1.51557e-08,0,2.61036e-08,0,2.445e-08,0,2.01556e-08,0,9.65391e-09,0,2.50627e-08,0,2.55537e-08,0,2.35208e-08,0,8.6892e-09,0
11.927000,2.82505e-08,0,2.34739e-08,0,2.76983e-08,0,1.79098e-08,0,2.12938e-08,0,1.94366e-08,0,2.37485e-08,0,1.82327e-08,0,3.13388e-08,0,2.9462e-08,0,2.47141e-08,0,1.12157e-08,0,3.00639e-08,0,3.05105e-08,0,2.90229e-08,0,1.00365e-08,0
12.844000,3.31016e-08,0,2.68181e-08,0,3.28642e-08,0,2.11616e-08,0,2.43804e-08,0,2.18738e-08,0,2.8065e-08,0,2.11706e-08,0,3.63186e-08,0,3.4644e-08,0,2.933e-08,0,1.27821e-08,0,3.56952e-08,0,3.49648e-08,0,3.45099e-08,0,1.13846e-08,0
13.761000,4.07185e-08,0,3.36795e-08,0,3.86174e-08,0,2.48748e-08,0,2.90551e-08,0,2.53451e-08,0,3.32027e-08,0,2.39321e-08,0,4.11822e-08,0,4.02416e-08,0,3.38384e-08,0,1.47241e-08,0,4.20901e-08,0,3.89157e-08,0,3.95907e-08,0,1.30165e-08,0
14.679000,5.30161e-08,0,4.70228e-08,0,4.6034e-08,0,2.91685e-08,0,3.65849e-08,0,3.2224e-08,0,3.95855e-08,0,2.66859e-08,0,4.61805e-08,0,4.66697e-08,0,3.8301e-08,0,1.765e-08,0,4.94138e-08,0,4.27169e-08,0,4.414e-08,0,1.5705e-08,0
15.596000,7.0542e-08,0,6.75156e-08,0,5.71168e-08,0,3.45812e-08,0,4.72993e-08,0,4.25163e-08,0,4.74407e-08,0,2.99889e-08,0,5.15544e-08,0,5.43167e-08,0,4.31416e-08,0,2.199e-08,0,5.78144e-08,0,4.69662e-08,0,4.83898e-08,0,1.96123e-08,0
16.514000,9.22766e-08,0,9.3719e-08,0,7.36234e-08,0,4.17506e-08,0,5.93654e-08,0,5.36071e-08,0,5.67223e-08,0,3.46435e-08,0,5.78475e-08,0,6.3383e-08,0,4.93101e-08,0,2.71592e-08,0,6.73251e-08,0,5.21911e-08,0,5.31955e-08,0,2.4311e-08,0
17.431000,1.16435e-07,0,1.22391e-07,0,9.60866e-08,0,5.17152e-08,0,7.03764e-08,0,6.1953e-08,0,6.70969e-08,0,4.15586e-08,0,6.61398e-08,0,7.52073e-08,0,5.82244e-08,0,3.23822e-08,0,7.89178e-08,0,5.93131e-08,0,6.02203e-08,0,2.91362e-08,0
18.349000,1.40097e-07,0,1.49924e-07,0,1.23294e-07,0,6.52497e-08,0,7.91477e-08,0,6.56912e-08,0,7.86626e-08,0,5.14885e-08,0,7.90932e-08,0,9.24135e-08,0,7.15229e-08,0,3.71213e-08,0,9.47461e-08,0,7.03456e-08,0,7.19807e-08,0,3.33546e-08,0
