Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.4923990205385833e-11,0.0,1.247884033283218e-10,0.0,2.814074202602948e-12,0.0,1.1952239386017382e-10,0.0,4.682162003611233e-12,0.0,3.311313664930398e-11,0.0,4.1632679229100904e-11,0.0,1.201496238604563e-10,0.0,1.871909820208671e-10,0.0,3.717316816866173e-11,0.0,2.25166145944481e-12,0.0,1.5584414180641536e-11,0.0,2.3101645314244137e-11,0.0,3.1396578820484144e-11,0.0,5.67266183978354e-11,0.0,1.288701104086242e-10,0.0
0.859107,1.7815635690828393e-11,0.0,1.489906854594222e-10,0.0,3.332402833888143e-12,0.0,1.3928799233318258e-10,0.0,5.566681959435308e-12,0.0,3.9343551510206835e-11,0.0,4.951022729608782e-11,0.0,1.4136130685832335e-10,0.0,2.2448027674550766e-10,0.0,4.462924699505816e-11,0.0,2.654523225736433e-12,0.0,1.8880355998486546e-11,0.0,2.7708277935684457e-11,0.0,3.759788350775118e-11,0.0,6.785487232939153e-11,0.0,1.5458235190601402e-10,0.0
1.718213,2.1072833752395522e-11,0.0,1.7645686727479732e-10,0.0,3.88616629523938e-12,0.0,1.582808099377298e-10,0.0,6.5484173296604294e-12,0.0,4.609658822944189e-11,0.0,5.824715376246011e-11,0.0,1.6339498576641039e-10,0.0,2.679340172325239e-10,0.0,5.33158065782692e-11,0.0,3.077133836444295e-12,0.0,2.2858920916805938e-11,0.0,3.3094497761148675e-11,0.0,4.4753436440857003e-11,0.0,8.06157043802138e-11,0.0,1.8463912974926703e-10,0.0
2.57732,2.513422653886574e-11,0.0,2.1046655538694248e-10,0.0,4.645973240990594e-12,0.0,1.8943497849934014e-10,0.0,7.815359102518173e-12,0.0,5.502220726017295e-11,0.0,6.947300007469458e-11,0.0,1.9516800729991881e-10,0.0,3.191501216462414e-10,0.0,6.351881772476756e-11,0.0,3.6802484662651716e-12,0.0,2.721455682527846e-11,0.0,3.9436327099564145e-11,0.0,5.3342822494808916e-11,0.0,9.606064103825496e-11,0.0,2.199430687468031e-10,0.0
3.436426,3.0156673906737074e-11,0.0,2.51952741332171e-10,0.0,5.664598949963548e-12,0.0,2.368908442970069e-10,0.0,9.430156979038426e-12,0.0,6.663905137224963e-11,0.0,8.379195940501661e-11,0.0,2.397945317607521e-10,0.0,3.7934640048804347e-10,0.0,7.541964309907564e-11,0.0,4.515993174321036e-12,0.0,3.188160876394131e-11,0.0,4.6853662169682686e-11,0.0,6.358059830910257e-11,0.0,1.1466685878286179e-10,0.0,2.612334416535462e-10,0.0
4.295533,3.5927922899319604e-11,0.0,3.0002641297318783e-10,0.0,6.800911436451943e-12,0.0,2.873341678422629e-10,0.0,1.1268045592720923e-11,0.0,7.965129898745894e-11,0.0,1.0005145736058656e-10,0.0,2.888671640366094e-10,0.0,4.50312396446549e-10,0.0,8.947095637251586e-11,0.0,5.437550066889671e-12,0.0,3.755735963294161e-11,0.0,5.5621060076803257e-11,0.0,7.55442513962937e-11,0.0,1.3631205299962193e-10,0.0,3.1002439634997785e-10,0.0
5.154639,4.2783368790554036e-11,0.0,3.574750265049044e-10,0.0,8.01158052113743e-12,0.0,3.3212509148514015e-10,0.0,1.3357590610356492e-11,0.0,9.431047038304269e-11,0.0,1.185674126243514e-10,0.0,3.380204252106667e-10,0.0,5.38814654199263e-10,0.0,1.072196805491238e-10,0.0,6.3737981729874614e-12,0.0,4.551784028093416e-11,0.0,6.66079516543725e-11,0.0,9.02948371141223e-11,0.0,1.626955038963124e-10,0.0,3.7121335305533215e-10,0.0
6.013746,5.061442435000749e-11,0.0,4.2331742247779686e-10,0.0,9.352658995197178e-12,0.0,3.785610540770053e-10,0.0,1.5717713644808416e-11,0.0,1.1057991605981913e-10,0.0,1.3956443426986803e-10,0.0,3.9115068061022124e-10,0.0,6.430238401727405e-10,0.0,1.280271719274432e-10,0.0,7.401921337891237e-12,0.0,5.503602935700722e-11,0.0,7.951758067187282e-11,0.0,1.0744690744405084e-10,0.0,1.9325909195682203e-10,0.0,4.4297621383890446e-10,0.0
6.872852,6.048717115245059e-11,0.0,5.058824613630622e-10,0.0,1.1249616130275227e-11,0.0,4.573187335615576e-10,0.0,1.8824753472585044e-11,0.0,1.32507834984553e-10,0.0,1.669311388731783e-10,0.0,4.7032930577109e-10,0.0,7.664331752032792e-10,0.0,1.526210801355147e-10,0.0,8.909189583812144e-12,0.0,6.541422510959449e-11,0.0,9.48062857505448e-11,0.0,1.2821565506609238e-10,0.0,2.3056932925242366e-10,0.0,5.281349901376919e-10,0.0
7.731959,7.258611324804991e-11,0.0,6.053387308569367e-10,0.0,1.3714347306677434e-11,0.0,5.721793111258089e-10,0.0,2.2706668425919337e-11,0.0,1.604724499888003e-10,0.0,2.0140470493211e-10,0.0,5.778840674555902e-10,0.0,9.111892728143836e-10,0.0,1.8118151128360297e-10,0.0,1.0932755031635025e-11,0.0,7.658834327155525e-11,0.0,1.1265008919931576e-10,0.0,1.5281584604545214e-10,0.0,2.752712469687165e-10,0.0,6.271598426697694e-10,0.0
