Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,2.99785e-09,0,2.45567e-09,0,7.55324e-10,0,1.18473e-09,0,8.38901e-10,0,1.00174e-09,0,4.38151e-08,0,7.03522e-10,0,5.1434e-10,0,7.91363e-10,0,3.56948e-08,0,1.16077e-09,0,9.90474e-10,0,5.33686e-10,0,3.46463e-08,0,2.34498e-09,0
0.917430,2.12466e-08,0,2.07077e-08,0,3.18031e-09,0,1.75442e-08,0,2.14151e-08,0,2.18172e-08,0,3.1401e-09,0,1.68284e-08,0,1.74224e-08,0,2.11498e-08,0,2.44401e-09,0,3.23838e-08,0,1.78963e-08,0,1.97082e-08,0,2.51358e-09,0,3.50567e-08,0
1.834900,4.26386e-08,0,4.18408e-08,0,6.05712e-09,0,3.65528e-08,0,4.36128e-08,0,4.29593e-08,0,6.30368e-09,0,3.49772e-08,0,3.62702e-08,0,4.09267e-08,0,5.0749e-09,0,3.34137e-08,0,3.71742e-08,0,4.1063e-08,0,5.24047e-09,0,3.57791e-08,0
2.752300,5.49536e-08,0,5.39831e-08,0,8.27182e-09,0,5.20517e-08,0,5.4012e-08,0,5.3422e-08,0,8.6911e-09,0,4.94797e-08,0,5.1334e-08,0,5.24756e-08,0,7.25338e-09,0,3.25642e-08,0,5.26778e-08,0,5.25093e-08,0,7.51299e-09,0,3.35588e-08,0
3.669700,6.44468e-08,0,6.34226e-08,0,9.28873e-09,0,6.01041e-08,0,6.46812e-08,0,6.61886e-08,0,9.74963e-09,0,5.62271e-08,0,5.86025e-08,0,7.13501e-08,0,8.463e-09,0,4.00279e-08,0,6.04339e-08,0,6.63882e-08,0,8.77258e-09,0,4.70498e-08,0
4.587200,6.3454e-08,0,6.23799e-08,0,9.75916e-09,0,6.15561e-08,0,6.33949e-08,0,6.49835e-08,0,1.0275e-08,0,5.60954e-08,0,5.91786e-08,0,7.19424e-08,0,8.92736e-09,0,6.53901e-08,0,6.12329e-08,0,6.68501e-08,0,9.24993e-09,0,7.44346e-08,0
5.504600,6.70417e-08,0,6.60018e-08,0,1.11558e-08,0,6.49578e-08,0,6.75971e-08,0,6.9376e-08,0,1.16544e-08,0,5.7299e-08,0,6.1521e-08,0,7.42954e-08,0,9.72008e-09,0,9.56557e-08,0,6.33709e-08,0,6.88958e-08,0,1.01051e-08,0,9.75098e-08,0
6.422000,7.58774e-08,0,7.42268e-08,0,1.30192e-08,0,7.51148e-08,0,7.52252e-08,0,7.67805e-08,0,1.33699e-08,0,6.55574e-08,0,7.04339e-08,0,8.4893e-08,0,1.14152e-08,0,1.31732e-07,0,7.23254e-08,0,7.82505e-08,0,1.18658e-08,0,1.28611e-07,0
7.339400,7.83863e-08,0,7.60779e-08,0,1.37455e-08,0,8.4257e-08,0,7.40647e-08,0,7.55354e-08,0,1.38805e-08,0,7.22263e-08,0,7.78077e-08,0,9.34247e-08,0,1.30083e-08,0,1.52807e-07,0,7.92121e-08,0,8.52516e-08,0,1.37087e-08,0,1.4869e-07,0
8.256900,7.72079e-08,0,7.46445e-08,0,1.40592e-08,0,8.90839e-08,0,7.14568e-08,0,7.28269e-08,0,1.40932e-08,0,7.30007e-08,0,7.91559e-08,0,9.47829e-08,0,1.4162e-08,0,1.52692e-07,0,8.01262e-08,0,8.57094e-08,0,1.53192e-08,0,1.43981e-07,0
9.174300,8.65357e-08,0,8.50724e-08,0,1.61433e-08,0,9.99081e-08,0,8.32498e-08,0,8.54717e-08,0,1.62929e-08,0,7.86215e-08,0,8.50367e-08,0,1.02092e-07,0,1.66627e-08,0,1.7597e-07,0,8.47235e-08,0,9.10865e-08,0,1.83217e-08,0,1.66105e-07,0
10.092000,1.03605e-07,0,1.03986e-07,0,1.97687e-08,0,1.24583e-07,0,1.00771e-07,0,1.03391e-07,0,1.94875e-08,0,9.78945e-08,0,1.03381e-07,0,1.2661e-07,0,2.16878e-08,0,2.11516e-07,0,1.03753e-07,0,1.11256e-07,0,2.37741e-08,0,1.99673e-07,0
11.009000,1.15281e-07,0,1.14927e-07,0,2.30499e-08,0,1.54244e-07,0,1.10474e-07,0,1.12768e-07,0,2.17064e-08,0,1.21405e-07,0,1.24587e-07,0,1.55876e-07,0,2.7795e-08,0,2.2569e-07,0,1.27913e-07,0,1.36137e-07,0,3.00564e-08,0,2.13133e-07,0
11.927000,1.26419e-07,0,1.23216e-07,0,2.65004e-08,0,1.82779e-07,0,1.22445e-07,0,1.25298e-07,0,2.42494e-08,0,1.39855e-07,0,1.40299e-07,0,1.80305e-07,0,3.33816e-08,0,2.42735e-07,0,1.46693e-07,0,1.58535e-07,0,3.60761e-08,0,2.29579e-07,0
12.844000,1.50975e-07,0,1.45347e-07,0,3.13853e-08,0,2.1379e-07,0,1.45291e-07,0,1.49218e-07,0,2.84963e-08,0,1.5591e-07,0,1.58177e-07,0,2.0172e-07,0,6.72291e-08,0,2.88932e-07,0,1.64658e-07,0,1.8394e-07,0,4.19298e-08,0,2.73328e-07,0
13.761000,1.77609e-07,0,1.73039e-07,0,3.5578e-08,0,2.4705e-07,0,1.63324e-07,0,1.66059e-07,0,3.24973e-08,0,1.70592e-07,0,1.77668e-07,0,2.22208e-07,0,4.34139e-08,0,3.26409e-07,0,1.87e-07,0,2.11217e-07,0,4.73481e-08,0,3.07947e-07,0
14.679000,1.98545e-07,0,1.98717e-07,0,4.04226e-08,0,2.74838e-07,0,1.81682e-07,0,1.83173e-07,0,3.71631e-08,0,1.77638e-07,0,1.97185e-07,0,2.37853e-07,0,4.68031e-08,0,3.53946e-07,0,2.01739e-07,0,2.27012e-07,0,5.07873e-08,0,3.34379e-07,0
15.596000,2.40717e-07,0,2.56842e-07,0,9.49411e-08,0,3.0102e-07,0,2.34388e-07,0,2.45443e-07,0,4.45495e-08,0,1.84992e-07,0,2.16437e-07,0,2.54032e-07,0,7.28172e-08,0,4.38487e-07,0,2.11638e-07,0,2.37354e-07,0,5.34651e-08,0,4.16489e-07,0
16.514000,3.33076e-07,0,3.87072e-07,0,6.97908e-08,0,3.50748e-07,0,3.05406e-07,0,3.30154e-07,0,5.44227e-08,0,2.17615e-07,0,2.52411e-07,0,2.93497e-07,0,5.5446e-08,0,5.60426e-07,0,2.42091e-07,0,2.70309e-07,0,5.88594e-08,0,5.3373e-07,0
17.431000,4.38289e-07,0,5.41647e-07,0,1.5569e-07,0,4.20689e-07,0,3.33715e-07,0,3.54699e-07,0,6.32866e-08,0,2.73241e-07,0,3.05787e-07,0,3.62728e-07,0,6.53913e-08,0,6.19258e-07,0,2.99895e-07,0,3.29442e-07,0,6.8249e-08,0,5.87959e-07,0
18.349000,5.24314e-07,0,6.74897e-07,0,1.33126e-07,0,4.95183e-07,0,3.36201e-07,0,3.41095e-07,0,7.41226e-08,0,3.22439e-07,0,3.71038e-07,0,4.45586e-07,0,7.87607e-08,0,6.35111e-07,0,3.67005e-07,0,3.96283e-07,0,8.01178e-08,0,5.99249e-07,0
19.266000,5.87115e-07,0,7.58372e-07,0,1.72619e-07,0,5.79566e-07,0,4.07909e-07,0,4.32468e-07,0,9.34036e-08,0,3.76823e-07,0,4.58795e-07,0,5.57318e-07,0,9.88379e-08,0,7.47504e-07,0,4.38871e-07,0,4.73906e-07,0,9.87724e-08,0,7.04685e-07,0
20.183000,6.22485e-07,0,7.71523e-07,0,2.04818e-07,0,7.28029e-07,0,5.39507e-07,0,6.14832e-07,0,1.19056e-07,0,4.72307e-07,0,5.95445e-07,0,7.29916e-07,0,1.30822e-07,0,9.29669e-07,0,5.46971e-07,0,5.95177e-07,0,1.31986e-07,0,8.83501e-07,0
21.101000,6.37662e-07,0,7.20343e-07,0,2.19295e-07,0,9.44571e-07,0,6.77268e-07,0,7.91939e-07,0,1.48966e-07,0,6.12609e-07,0,8.02334e-07,0,9.90018e-07,0,1.73404e-07,0,1.08443e-06,0,7.13132e-07,0,7.97533e-07,0,1.78734e-07,0,1.03094e-06,0
22.018000,6.94725e-07,0,7.18577e-07,0,2.18391e-07,0,1.18272e-06,0,1.03412e-06,0,1.25049e-06,0,1.96719e-07,0,7.97558e-07,0,1.10509e-06,0,1.34824e-06,0,2.24646e-07,0,1.34699e-06,0,9.26342e-07,0,1.09517e-06,0,2.31889e-07,0,1.29046e-06,0
22.936000,8.75836e-07,0,8.53479e-07,0,2.27021e-07,0,1.48696e-06,0,1.80042e-06,0,2.32422e-06,0,2.78759e-07,0,1.13176e-06,0,1.5714e-06,0,1.9146e-06,0,2.87885e-07,0,1.9577e-06,0,1.22838e-06,0,1.55039e-06,0,2.9536e-07,0,1.90464e-06,0
23.853000,1.06336e-06,0,9.92196e-07,0,2.53792e-07,0,1.85822e-06,0,2.69835e-06,0,3.57485e-06,0,3.76756e-07,0,1.6255e-06,0,2.14547e-06,0,2.6038e-06,0,3.6835e-07,0,2.6369e-06,0,1.60149e-06,0,2.12744e-06,0,3.72495e-07,0,2.58381e-06,0
24.771000,1.1667e-06,0,1.07377e-06,0,2.8854e-07,0,2.29631e-06,0,3.43924e-06,0,4.59478e-06,0,4.56761e-07,0,2.12442e-06,0,2.62019e-06,0,3.19707e-06,0,4.46168e-07,0,3.19274e-06,0,1.94512e-06,0,2.62157e-06,0,4.54654e-07,0,3.14982e-06,0
25.688000,1.26718e-06,0,1.21146e-06,0,3.38177e-07,0,2.62798e-06,0,3.77227e-06,0,4.99366e-06,0,5.17649e-07,0,2.4338e-06,0,2.79165e-06,0,3.4182e-06,0,4.98799e-07,0,3.63935e-06,0,2.06648e-06,0,2.83849e-06,0,5.13179e-07,0,3.59914e-06,0
26.606000,1.5312e-06,0,1.49415e-06,0,4.0619e-07,0,2.82693e-06,0,3.52535e-06,0,4.53621e-06,0,5.48824e-07,0,2.43009e-06,0,2.59324e-06,0,3.18831e-06,0,5.15006e-07,0,3.88656e-06,0,1.9761e-06,0,2.7024e-06,0,5.40469e-07,0,3.82915e-06,0
27.523000,1.88763e-06,0,1.82605e-06,0,4.84028e-07,0,3.01505e-06,0,2.80021e-06,0,3.41735e-06,0,5.506e-07,0,2.19468e-06,0,2.29188e-06,0,2.8039e-06,0,5.23732e-07,0,3.78128e-06,0,1.93458e-06,0,2.43837e-06,0,5.75624e-07,0,3.66827e-06,0
28.440000,2.2001e-06,0,2.06993e-06,0,5.78958e-07,0,3.34477e-06,0,2.45568e-06,0,2.93322e-06,0,5.73176e-07,0,2.10848e-06,0,2.38034e-06,0,2.83446e-06,0,5.73586e-07,0,3.76013e-06,0,2.21117e-06,0,2.49961e-06,0,6.29402e-07,0,3.5591e-06,0
29.358000,2.60156e-06,0,2.49542e-06,0,7.19489e-07,0,3.85516e-06,0,2.73426e-06,0,3.18071e-06,0,6.45229e-07,0,2.37711e-06,0,2.73328e-06,0,3.32746e-06,0,6.58534e-07,0,4.32684e-06,0,2.57145e-06,0,2.87352e-06,0,6.90662e-07,0,4.07893e-06,0
30.275000,3.36333e-06,0,3.2872e-06,0,1.72242e-06,0,4.44981e-06,0,2.84679e-06,0,3.07078e-06,0,7.35982e-07,0,2.72319e-06,0,3.16994e-06,0,3.89195e-06,0,7.60311e-07,0,4.9821e-06,0,2.96092e-06,0,3.26157e-06,0,7.6919e-07,0,4.62355e-06,0
31.193000,4.35959e-06,0,4.1928e-06,0,1.08524e-06,0,5.29482e-06,0,3.02064e-06,0,3.11659e-06,0,8.36227e-07,0,3.20436e-06,0,3.78226e-06,0,4.65803e-06,0,1.60055e-06,0,5.47264e-06,0,3.55551e-06,0,3.78966e-06,0,9.10624e-07,0,5.06139e-06,0
32.110000,5.37625e-06,0,5.12625e-06,0,1.30207e-06,0,6.45993e-06,0,3.87579e-06,0,4.26259e-06,0,9.73539e-07,0,4.00814e-06,0,4.62076e-06,0,5.62899e-06,0,1.08786e-06,0,6.49863e-06,0,4.38836e-06,0,4.61871e-06,0,1.11367e-06,0,6.12738e-06,0
33.028000,6.51868e-06,0,6.18246e-06,0,1.60041e-06,0,7.8261e-06,0,5.09465e-06,0,5.79306e-06,0,1.18021e-06,0,4.87793e-06,0,5.37964e-06,0,6.63705e-06,0,1.31521e-06,0,8.15123e-06,0,5.21014e-06,0,5.4708e-06,0,1.3417e-06,0,7.89344e-06,0
33.945000,8.01758e-06,0,7.54967e-06,0,1.9365e-06,0,9.43586e-06,0,5.79274e-06,0,6.39359e-06,0,1.4089e-06,0,5.78151e-06,0,6.2329e-06,0,7.81335e-06,0,1.60031e-06,0,9.6655e-06,0,6.20934e-06,0,6.31627e-06,0,1.5971e-06,0,9.20992e-06,0
