Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,6.76912e-10,0,1.00678e-09,0,5.97848e-10,0,7.63115e-10,0,1.43601e-09,0,8.53262e-10,0,7.06424e-10,0,3.73516e-10,0,2.94383e-10,0,3.83891e-10,0,3.47254e-10,0,4.11722e-10,0,3.82016e-10,0,3.68878e-10,0,3.8146e-10,0,3.03757e-10,0
0.917430,1.12568e-09,0,1.58714e-09,0,1.09188e-09,0,1.31709e-09,0,1.89741e-09,0,1.29922e-09,0,1.13718e-09,0,6.38566e-10,0,5.16332e-10,0,8.50214e-10,0,8.04497e-10,0,8.46994e-10,0,8.56187e-10,0,8.40103e-10,0,8.30759e-10,0,7.58998e-10,0
1.834900,1.99123e-09,0,2.74362e-09,0,2.02639e-09,0,2.37037e-09,0,2.70713e-09,0,2.22965e-09,0,2.0288e-09,0,1.14796e-09,0,9.47526e-10,0,1.71035e-09,0,1.63073e-09,0,1.66405e-09,0,1.71741e-09,0,1.69287e-09,0,1.66219e-09,0,1.56555e-09,0
2.752300,3.05582e-09,0,4.23248e-09,0,3.1088e-09,0,3.62512e-09,0,4.00924e-09,0,3.53963e-09,0,3.26702e-09,0,1.77273e-09,0,1.46792e-09,0,2.73745e-09,0,2.61029e-09,0,2.63317e-09,0,2.72781e-09,0,2.70421e-09,0,2.62763e-09,0,2.49831e-09,0
3.669700,4.157e-09,0,5.81396e-09,0,4.15787e-09,0,4.9347e-09,0,5.66582e-09,0,5.06056e-09,0,4.68386e-09,0,2.43897e-09,0,2.03189e-09,0,3.78696e-09,0,3.61278e-09,0,3.63651e-09,0,3.76497e-09,0,3.75253e-09,0,3.64229e-09,0,3.45655e-09,0
4.587200,5.22996e-09,0,7.31555e-09,0,5.10795e-09,0,6.16465e-09,0,7.29608e-09,0,6.51642e-09,0,6.03813e-09,0,3.08403e-09,0,2.58463e-09,0,4.77669e-09,0,4.53025e-09,0,4.56049e-09,0,4.71482e-09,0,4.71586e-09,0,4.57752e-09,0,4.32933e-09,0
5.504600,6.17548e-09,0,8.53869e-09,0,5.94998e-09,0,7.26083e-09,0,8.45851e-09,0,7.66882e-09,0,7.05328e-09,0,3.72955e-09,0,3.12403e-09,0,5.62592e-09,0,5.28432e-09,0,5.32065e-09,0,5.53989e-09,0,5.53739e-09,0,5.35824e-09,0,5.05339e-09,0
6.422000,7.04038e-09,0,9.48167e-09,0,6.80759e-09,0,8.39097e-09,0,8.83798e-09,0,8.30216e-09,0,7.53607e-09,0,4.40831e-09,0,3.67808e-09,0,6.31994e-09,0,5.88597e-09,0,5.91256e-09,0,6.23264e-09,0,6.24569e-09,0,6.03548e-09,0,5.61756e-09,0
7.339400,8.05683e-09,0,1.07282e-08,0,7.93688e-09,0,9.67759e-09,0,8.60351e-09,0,8.72707e-09,0,7.77595e-09,0,5.29441e-09,0,4.38228e-09,0,7.13885e-09,0,6.60302e-09,0,6.59277e-09,0,7.02433e-09,0,7.01529e-09,0,6.77058e-09,0,6.23414e-09,0
8.256900,9.58256e-09,0,1.33836e-08,0,9.50001e-09,0,1.13024e-08,0,9.70277e-09,0,1.01619e-08,0,8.97211e-09,0,6.45195e-09,0,5.32229e-09,0,8.34863e-09,0,7.63897e-09,0,7.66721e-09,0,8.22552e-09,0,8.15383e-09,0,7.862e-09,0,7.25155e-09,0
