Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
19.569472,4.2971e-17,3.91237,3.79687e-17,3.91237,4.90736e-17,3.91237,2.40506e-17,3.91237,2.41831e-17,3.91237,3.92735e-10,3.91237,4.59591e-17,3.91237,2.29534e-17,3.91237,8.61433e-17,3.91237,3.45456e-17,3.91237,5.52269e-10,3.91237,5.26852e-10,3.91237,4.64357e-10,3.91237,4.5615e-10,3.91237,4.27583e-10,3.91237,4.20517e-10,3.91237
21.526419,8.53573e-17,3.79803,7.96945e-17,3.79803,9.88714e-17,3.79803,5.34787e-17,3.79803,5.1537e-17,3.79803,8.07614e-10,3.79803,9.03586e-17,3.79803,5.33839e-17,3.79803,1.68051e-16,3.79803,7.30034e-17,3.79803,6.52614e-08,3.79803,6.52587e-08,3.79803,6.52569e-08,3.79803,6.52558e-08,3.79803,6.52763e-08,3.79803,6.52869e-08,3.79803
23.483366,1.03449e-16,3.85353,1.02124e-16,3.85353,1.03488e-16,3.85353,1.06588e-16,3.85353,1.00714e-16,3.85353,1.1073e-09,3.85353,1.0483e-16,3.85353,1.00197e-16,3.85353,1.41795e-16,3.85353,1.2839e-16,3.85353,3.90851e-09,3.85353,3.90655e-09,3.85353,3.90682e-09,3.85353,3.9053e-09,3.85353,3.93032e-09,3.85353,3.98609e-09,3.85353
25.440313,3.83095e-16,3.91166,3.56316e-16,3.91166,4.23316e-16,3.91166,2.76285e-16,3.91166,2.42779e-16,3.91166,3.58457e-09,3.91166,3.93799e-16,3.91166,2.33503e-16,3.91166,6.19325e-16,3.91166,3.43442e-16,3.91166,2.71794e-07,3.91166,2.71783e-07,3.91166,2.71774e-07,3.91166,2.7177e-07,3.91166,2.71766e-07,3.91166,2.71765e-07,3.91166
27.397260,7.84902e-16,3.78764,7.28013e-16,3.78764,8.60138e-16,3.78764,5.39401e-16,3.78764,5.29472e-16,3.78764,7.51848e-09,3.78764,8.15243e-16,3.78764,5.06252e-16,3.78764,1.33902e-15,3.78764,7.40971e-16,3.78764,5.3554e-07,3.78764,5.35524e-07,3.78764,5.35505e-07,3.78764,5.35503e-07,3.78764,5.35493e-07,3.78764,5.35491e-07,3.78764
29.354207,1.11007e-15,3.50088,1.12578e-15,3.50088,1.13124e-15,3.50088,1.12015e-15,3.50088,1.08914e-15,3.50088,1.16768e-08,3.50088,1.09659e-15,3.50088,1.07153e-15,3.50088,1.8334e-15,3.50088,1.41599e-15,3.50088,4.11532e-08,3.50088,4.10335e-08,3.50088,4.10357e-08,3.50088,4.10247e-08,3.50088,4.1025e-08,3.50088,4.12148e-08,3.50088
31.311155,3.59202e-15,3.25096,3.38515e-15,3.25096,3.97864e-15,3.25096,2.6395e-15,3.25096,2.54586e-15,3.25096,3.45676e-08,3.25096,3.73017e-15,3.25096,2.49288e-15,3.25096,5.80201e-15,3.25096,3.56892e-15,3.25096,2.32277e-06,3.25096,2.3235e-06,3.25096,2.32265e-06,3.25096,2.32611e-06,3.25096,2.32363e-06,3.25096,2.32431e-06,3.25096
33.268102,7.64873e-15,3.04727,7.26534e-15,3.04727,8.31714e-15,3.04727,5.73473e-15,3.04727,5.55829e-15,3.04727,7.32498e-08,3.04727,7.87179e-15,3.04727,5.36858e-15,3.04727,1.18123e-14,3.04727,7.77163e-15,3.04727,4.62398e-06,3.04727,4.60299e-06,3.04727,4.60338e-06,3.04727,4.60171e-06,3.04727,4.60704e-06,3.04727,4.60154e-06,3.04727
35.225049,1.16545e-14,2.86658,1.18827e-14,2.86658,1.1962e-14,2.86658,1.21223e-14,2.86658,1.16861e-14,2.86658,1.23513e-07,2.86658,1.17711e-14,2.86658,1.15009e-14,2.86658,1.77024e-14,2.86658,1.55901e-14,2.86658,4.4754e-07,2.86658,4.43169e-07,2.86658,4.42356e-07,2.86658,4.45507e-07,2.86658,4.28615e-07,2.86658,4.30497e-07,2.86658
37.181996,3.5704e-14,2.20268,3.39856e-14,2.20268,3.86933e-14,2.20268,2.77302e-14,2.20268,2.687e-14,2.20268,3.43018e-07,2.20268,3.66971e-14,2.20268,2.59044e-14,2.20268,6.35131e-14,2.20268,3.77958e-14,2.20268,2.05428e-05,2.20268,2.054e-05,2.20268,2.05408e-05,2.20268,2.05573e-05,2.20268,2.05596e-05,2.20268,2.05546e-05,2.20268
39.138943,7.56291e-14,2.38229,7.22541e-14,2.38229,8.21125e-14,2.38229,6.15261e-14,2.38229,5.88962e-14,2.38229,7.29256e-07,2.38229,7.80161e-14,2.38229,5.70288e-14,2.38229,1.16667e-13,2.38229,8.26416e-14,2.38229,4.07229e-05,2.38229,4.07204e-05,2.38229,4.07196e-05,2.38229,4.07188e-05,2.38229,4.08005e-05,2.38229,4.08546e-05,2.38229
41.095890,1.25529e-13,3.21869,1.27435e-13,3.21869,1.28297e-13,3.21869,1.30583e-13,3.21869,1.25828e-13,3.21869,1.31375e-06,3.21869,1.26233e-13,3.21869,1.23275e-13,3.21869,1.74383e-13,3.21869,1.70571e-13,3.21869,4.48464e-06,3.21869,4.48249e-06,3.21869,4.48304e-06,3.21869,4.48152e-06,3.21869,4.48521e-06,3.21869,4.48421e-06,3.21869
43.052838,3.60316e-13,2.47159,3.46786e-13,2.47159,3.89083e-13,2.47159,3.0467e-13,2.47159,2.86063e-13,2.47159,3.47491e-06,2.47159,3.70641e-13,2.47159,2.76897e-13,2.47159,6.50092e-13,2.47159,4.02841e-13,2.47159,0.000186357,2.47159,0.000186351,2.47159,0.000186346,2.47159,0.000186343,2.47159,0.000186344,2.47159,0.00018634,2.47159
45.009785,7.70327e-13,2.45007,7.42118e-13,2.45007,8.28131e-13,2.45007,7.12809e-13,2.45007,6.28625e-13,2.45007,7.42489e-06,2.45007,7.89118e-13,2.45007,6.08615e-13,2.45007,1.3156e-12,2.45007,8.82091e-13,2.45007,0.000370365,2.45007,0.000370356,2.45007,0.000370347,2.45007,0.000370342,2.45007,0.000370339,2.45007,0.000370336,2.45007
46.966732,1.35815e-12,2.96122,1.37827e-12,2.96122,1.38102e-12,2.96122,1.50563e-12,2.96122,1.35542e-12,2.96122,1.39685e-05,2.96122,1.3562e-12,2.96122,1.32237e-12,2.96122,1.88758e-12,2.96122,1.84993e-12,2.96122,4.69317e-05,2.96122,4.69167e-05,2.96122,4.6921e-05,2.96122,4.69029e-05,2.96122,4.69055e-05,2.96122,4.69192e-05,2.96122
48.923679,3.71248e-12,1.94201,3.57643e-12,1.94201,3.95981e-12,1.94201,3.17595e-12,1.94201,3.05553e-12,1.94201,3.55075e-05,1.94201,3.78639e-12,1.94201,2.9576e-12,1.94201,5.75008e-12,1.94201,4.28432e-12,1.94201,0.00172379,1.94201,0.00172374,1.94201,0.00172371,1.94201,0.00172368,1.94201,0.00172363,1.94201,0.00172367,1.94201
50.880626,7.89434e-12,2.28804,7.68075e-12,2.28804,8.4493e-12,2.28804,6.96272e-12,2.28804,6.70333e-12,2.28804,7.65194e-05,2.28804,8.0829e-12,2.28804,6.49909e-12,2.28804,1.3397e-11,2.28804,9.36025e-12,2.28804,0.00341646,2.28804,0.00341634,2.28804,0.00341628,2.28804,0.0034162,2.28804,0.00341612,2.28804,0.00341628,2.28804
52.837573,1.44709e-11,3.62216,1.46767e-11,3.62216,1.47794e-11,3.62216,1.52672e-11,3.62216,1.44873e-11,3.62216,0.000148658,3.62216,1.45085e-11,3.62216,1.41334e-11,3.62216,2.10203e-11,3.62216,1.97589e-11,3.62216,0.000491231,3.62216,0.000491124,3.62216,0.000491133,3.62216,0.000490922,3.62216,0.000491296,3.62216,0.000491965,3.62216
54.794521,3.82748e-11,2.62018,3.71177e-11,2.62018,4.06858e-11,2.62018,3.41629e-11,2.62018,3.24865e-11,2.62018,0.000367547,2.62018,3.8933e-11,2.62018,3.14792e-11,2.62018,5.70653e-11,2.62018,4.50796e-11,2.62018,0.0161768,2.62018,0.0161763,2.62018,0.0161759,2.62018,0.0161754,2.62018,0.0161756,2.62018,0.0161766,2.62018
56.751468,8.18218e-11,2.65348,7.95336e-11,2.65348,8.65825e-11,2.65348,7.38744e-11,2.65348,7.12297e-11,2.65348,0.000790514,2.65348,8.32883e-11,2.65348,7.32397e-11,2.65348,1.26546e-10,2.65348,9.80352e-11,2.65348,0.0318612,2.65348,0.03186,2.65348,0.0318597,2.65348,0.0318588,2.65348,0.0318578,2.65348,0.0318588,2.65348
58.708415,1.54174e-10,3.41066,1.5596e-10,3.41066,1.573e-10,3.41066,1.59611e-10,3.41066,1.54153e-10,3.41066,0.0015727,3.41066,1.54367e-10,3.41066,1.6073e-10,3.41066,2.40199e-10,3.41066,2.07227e-10,3.41066,0.00514137,3.41066,0.00513975,3.41066,0.00514137,3.41066,0.00514043,3.41066,0.00513763,3.41066,0.00513916,3.41066
60.665362,3.94176e-10,2.4952,3.83633e-10,2.4952,4.18192e-10,2.4952,3.54837e-10,2.4952,3.43118e-10,2.4952,0.00380524,2.4952,4.01786e-10,2.4952,3.33397e-10,2.4952,5.78259e-10,2.4952,4.66212e-10,2.4952,0.153341,2.4952,0.153337,2.4952,0.153334,2.4952,0.153334,2.4952,0.153328,2.4952,0.153328,2.4952
62.622309,8.43131e-10,2.42717,8.26924e-10,2.42717,8.91728e-10,2.42717,7.85879e-10,2.42717,7.51223e-10,2.42717,0.00818275,2.42717,8.58285e-10,2.42717,7.29511e-10,2.42717,1.21034e-09,2.42717,1.00633e-09,2.42717,0.300453,2.42717,0.300444,2.42717,0.300437,2.42717,0.300437,2.42717,0.300426,2.42717,0.300426,2.42717
64.579256,1.62735e-09,2.9471,1.64141e-09,2.9471,1.65777e-09,2.9471,1.67094e-09,2.9471,1.62217e-09,2.9471,0.016522,2.9471,1.62959e-09,2.9471,1.58732e-09,2.9471,2.29388e-09,2.9471,2.11845e-09,2.9471,0.0538224,2.9471,0.0538043,2.9471,0.0537944,2.9471,0.0538023,2.9471,0.0537857,2.9471,0.053785,2.9471
66.536204,4.06234e-09,2.4061,3.95904e-09,2.4061,4.27335e-09,2.4061,3.69072e-09,2.4061,3.59209e-09,2.4061,0.0391471,2.4061,4.13588e-09,2.4061,3.5024e-09,2.4061,6.06194e-09,2.4061,4.70593e-09,2.4061,1.46584,2.4061,1.46578,2.4061,1.46574,2.4061,1.46575,2.4061,1.46569,2.4061,1.46569,2.4061
68.493151,9.45775e-09,2.63637,8.49485e-09,2.63637,9.12498e-09,2.63637,8.02549e-09,2.63637,7.82005e-09,2.63637,0.0840374,2.63637,8.81892e-09,2.63637,7.65566e-09,2.63637,1.19049e-08,2.63637,1.01438e-08,2.63637,2.88162,2.63637,2.88145,2.63637,2.88137,2.63637,2.88141,2.63637,2.88123,2.63637,2.88126,2.63637
70.450098,1.87225e-08,3.32997,1.71567e-08,3.32997,1.72393e-08,3.32997,1.73835e-08,3.32997,1.68591e-08,3.32997,0.170151,3.32997,1.70097e-08,3.32997,1.66091e-08,3.32997,2.15405e-08,3.32997,2.14e-08,3.32997,0.564365,3.32997,0.563653,3.32997,0.563578,3.32997,0.563988,3.32997,0.563257,3.32997,0.563338,3.32997
72.407045,4.15727e-08,2.37742,4.05934e-08,2.37742,4.36467e-08,2.37742,3.78957e-08,2.37742,3.7122e-08,2.37742,0.396357,2.37742,4.22837e-08,2.37742,3.64881e-08,2.37742,5.75494e-08,2.37742,4.68596e-08,2.37742,14.1803,2.37742,14.1788,2.37742,14.1785,2.37742,14.1792,2.37742,14.178,2.37742,14.1781,2.37742
74.363992,8.8791e-08,2.58529,8.74195e-08,2.58529,9.25047e-08,2.58529,8.22861e-08,2.58529,8.12789e-08,2.58529,0,2.58529,9.00738e-08,2.58529,7.95735e-08,2.58529,1.17444e-07,2.58529,9.95724e-08,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529
76.320939,1.75164e-07,3.50172,1.7702e-07,3.50172,1.77061e-07,3.50172,1.76912e-07,3.50172,1.73521e-07,3.50172,0,3.50172,1.75864e-07,3.50172,1.72555e-07,3.50172,2.10951e-07,3.50172,2.08971e-07,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172
78.277886,4.25425e-07,2.53648,4.14317e-07,2.53648,4.43094e-07,2.53648,3.89786e-07,2.53648,3.8233e-07,2.53648,0,2.53648,4.32669e-07,2.53648,3.79634e-07,2.53648,5.36012e-07,2.53648,4.59784e-07,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648
80.234834,9.12472e-07,2.699,8.92663e-07,2.699,9.67587e-07,2.699,8.62183e-07,2.699,8.47127e-07,2.699,0,2.699,9.27388e-07,2.699,8.32829e-07,2.699,1.12968e-06,2.699,9.86121e-07,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699
82.191781,1.82754e-06,3.5333,1.8257e-06,3.5333,1.84186e-06,3.5333,1.85021e-06,3.5333,1.81299e-06,3.5333,0,3.5333,1.84029e-06,3.5333,1.81353e-06,3.5333,2.0702e-06,3.5333,2.07517e-06,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333
84.148728,4.4096e-06,2.70698,4.32795e-06,2.70698,4.58402e-06,2.70698,4.12118e-06,2.70698,4.06301e-06,2.70698,0,2.70698,4.49282e-06,2.70698,4.01501e-06,2.70698,5.28963e-06,2.70698,4.58323e-06,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698
86.105675,9.62089e-06,2.61208,9.3634e-06,2.61208,1.01286e-05,2.61208,9.13932e-06,2.61208,9.01766e-06,2.61208,0,2.61208,9.7504e-06,2.61208,8.8558e-06,2.61208,1.12291e-05,2.61208,1.01e-05,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208
88.062622,1.98738e-05,2.91943,1.97487e-05,2.91943,2.02029e-05,2.91943,2.04777e-05,2.91943,2.16585e-05,2.91943,0,2.91943,1.98028e-05,2.91943,1.97391e-05,2.91943,2.19131e-05,2.91943,2.1846e-05,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943
90.019569,4.7588e-05,2.01211,4.68309e-05,2.01211,5.06269e-05,2.01211,4.68831e-05,2.01211,4.59141e-05,2.01211,0,2.01211,4.84974e-05,2.01211,4.43799e-05,2.01211,5.63118e-05,2.01211,5.00739e-05,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211
91.976517,0.000105278,2.33498,0.000104224,2.33498,0.000111118,2.33498,0.000106608,2.33498,0.000102492,2.33498,0,2.33498,0.000107015,2.33498,9.92007e-05,2.33498,0.000122095,2.33498,0.000111934,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498
93.933464,0.000226634,3.28315,0.00022719,3.28315,0.000231689,3.28315,0.000239715,3.28315,0.000230584,3.28315,0,3.28315,0.000228383,3.28315,0.000225228,3.28315,0.000259588,3.28315,0.000253282,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315
95.890411,0.000548962,2.0454,0.000541074,2.0454,0.000570828,2.0454,0.000554155,2.0454,0.000530617,2.0454,0,2.0454,0.000555577,2.0454,0.000513414,2.0454,0.000647734,2.0454,0.000590792,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454
97.847358,0.00123988,0.4177,0.001236,0.4177,0.00128445,0.4177,0.00127482,0.4177,0.0012182,0.4177,0,0.4177,0.00125153,0.4177,0.00117184,0.4177,0.00144143,0.4177,0.00136384,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177
99.804305,0.00274476,-1.0819,0.0027437,-1.0819,0.00289251,-1.0819,0.00293588,-1.0819,0.00278945,-1.0819,0,-1.0819,0.0027719,-1.0819,0.00269075,-1.0819,0.00316537,-1.0819,0.00313623,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819
101.761252,0.00650069,0.953195,0.00644441,0.953195,0.0067788,0.953195,0.00674984,0.953195,0.00639091,0.953195,0,0.953195,0.00655734,0.953195,0.00610757,0.953195,0.00786106,0.953195,0.00726454,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195
103.718200,0.0145876,0.823067,0.0145333,0.823067,0.0150323,0.823067,0.0151685,0.823067,0.0144752,0.823067,0,0.823067,0.0146345,0.823067,0.0137727,0.823067,0.0173436,0.823067,0.0168652,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067
105.675147,0.0319694,-0.398003,0.0321162,-0.398003,0.0326955,-0.398003,0.0339408,-0.398003,0.0324585,-0.398003,0,-0.398003,0.0319073,-0.398003,0.0308522,-0.398003,0.0375524,-0.398003,0.0373491,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003
107.632094,0.0730829,1.24426,0.0729062,1.24426,0.0754591,1.24426,0.0754038,1.24426,0.072325,1.24426,0,1.24426,0.0730649,1.24426,0.0686257,1.24426,0.0874152,1.24426,0.083697,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426
109.589041,0.159646,2.93869,0.159535,2.93869,0.164401,2.93869,0.16468,2.93869,0.158643,2.93869,0,2.93869,0.159061,2.93869,0.150778,2.93869,0.194657,2.93869,0.184009,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869
111.545988,0.339507,4.28602,0.340834,4.28602,0.346898,4.28602,0.353263,4.28602,0.341647,4.28602,0,4.28602,0.336512,4.28602,0.327457,4.28602,0.403488,4.28602,0.397007,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602
113.502935,0.741475,2.59677,0.739056,2.59677,0.7623,2.59677,0.749188,2.59677,0.728207,2.59677,0,2.59677,0.73594,2.59677,0.700828,2.59677,0.877118,2.59677,0.845336,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677
115.459883,1.5483,2.84546,1.54105,2.84546,1.58196,2.84546,1.55749,2.84546,1.51915,2.84546,0,2.84546,1.53044,2.84546,1.46235,2.84546,1.8322,2.84546,1.75554,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546
117.416830,3.1219,4.01525,3.11671,4.01525,3.1589,4.01525,3.17136,4.01525,3.09035,4.01525,0,4.01525,3.07409,4.01525,3.00417,4.01525,3.67744,4.01525,3.55182,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525
119.373777,6.40478,2.94679,6.35682,2.94679,6.54,2.94679,6.46705,2.94679,6.23091,2.94679,0,2.94679,6.34972,2.94679,6.085,2.94679,7.33628,2.94679,7.079,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679
121.330724,12.5435,2.92218,12.5206,2.92218,12.9173,2.92218,13.3373,2.92218,12.4089,2.92218,0,2.92218,12.4318,2.92218,12.176,2.92218,14.1839,2.92218,14.0388,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218
123.287671,24.0916,3.30995,24.5697,3.30995,25.4008,3.30995,28.5387,3.30995,24.9978,3.30995,0,3.30995,24.2308,3.30995,24.6076,3.30995,27.768,3.30995,28.6404,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995
125.244618,48.5798,2.08022,50.7172,2.08022,53.9143,2.08022,63.85,2.08022,52.5208,2.08022,0,2.08022,50.3029,2.08022,51.642,2.08022,58.8453,2.08022,62.4683,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022
127.201566,98.7994,2.54028,106.106,2.54028,113.917,2.54028,142.395,2.54028,112.047,2.54028,0,2.54028,105.023,2.54028,111.147,2.54028,125.789,2.54028,141.477,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028
129.158513,202.92,3.99415,220.488,3.99415,236.159,3.99415,302.918,3.99415,233.057,3.99415,0,3.99415,218.126,3.99415,235.479,3.99415,266.587,3.99415,312.618,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415
131.115460,413.341,5.33463,438.325,5.33463,473.652,5.33463,603.122,5.33463,459.496,5.33463,0,5.33463,435.365,5.33463,469.706,5.33463,543.167,5.33463,648.975,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463
133.072407,807.91,5.02642,803.518,5.02642,910.123,5.02642,1105.75,5.02642,849.899,5.02642,0,5.02642,795.854,5.02642,862.248,5.02642,981.294,5.02642,1240.71,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642
135.029354,1391.57,3.80445,1318,3.80445,1606.09,3.80445,1745.39,3.80445,1480.73,3.80445,282.373,3.80445,1340.03,3.80445,1396.5,3.80445,1682.34,3.80445,1917.54,3.80445,147,3.80445,147.373,3.80445,146.781,3.80445,146.658,3.80445,146.856,3.80445,147.068,3.80445
136.986301,2005.75,2.88498,1918.7,2.88498,2364.16,2.88498,2371.99,2.88498,2222.95,2.88498,527.925,2.88498,1997,2.88498,1966.99,2.88498,2333.89,2.88498,2348.68,2.88498,1480.95,2.88498,1481.39,2.88498,1480.12,2.88498,1480.21,2.88498,1479.47,2.88498,1479.65,2.88498
138.943249,2412.76,2.06974,2404.28,2.06974,2774.37,2.06974,2679.37,2.06974,2671.03,2.06974,905.49,2.06974,2447.5,2.06974,2389.57,2.06974,2860.51,2.06974,2603.99,2.06974,1955.37,2.06974,1955.39,2.06974,1953.57,2.06974,1954.24,2.06974,1951.62,2.06974,1951.83,2.06974
140.900196,2606.16,1.34571,2741.03,1.34571,2795.24,1.34571,2729.92,1.34571,2813.46,1.34571,1304.44,1.34571,2654.9,1.34571,2624.61,1.34571,3103.19,1.34571,2769.04,1.34571,521.971,1.34571,521.901,1.34571,519.241,1.34571,521.257,1.34571,517.438,1.34571,518.164,1.34571
