Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,1.51254e-09,0,1.14846e-09,0,1.42796e-09,0,1.85015e-10,0,4.93355e-10,0,3.24756e-10,0,5.28686e-10,0,1.38464e-10,0,4.21041e-10,0,5.62226e-10,0,3.85391e-10,0,2.00098e-10,0,5.93501e-10,0,3.06118e-10,0,3.05146e-10,0,1.68558e-10,0
0.917430,2.0057e-09,0,1.6145e-09,0,1.88623e-09,0,5.71092e-10,0,1.07683e-09,0,8.60325e-10,0,1.06273e-09,0,4.94091e-10,0,9.41314e-10,0,1.02392e-09,0,7.88947e-10,0,5.17984e-10,0,1.1606e-09,0,8.91743e-10,0,7.67991e-10,0,4.59603e-10,0
1.834900,2.8689e-09,0,2.49806e-09,0,2.68629e-09,0,1.23227e-09,0,2.15909e-09,0,1.82648e-09,0,2.0733e-09,0,1.0793e-09,0,1.88828e-09,0,1.92258e-09,0,1.5544e-09,0,1.06636e-09,0,2.25691e-09,0,1.88894e-09,0,1.59497e-09,0,9.56707e-10,0
2.752300,3.99744e-09,0,3.62609e-09,0,3.75372e-09,0,2.02533e-09,0,3.45414e-09,0,3.00982e-09,0,3.29784e-09,0,1.76905e-09,0,2.9985e-09,0,3.02692e-09,0,2.49421e-09,0,1.69812e-09,0,3.62392e-09,0,3.03992e-09,0,2.58284e-09,0,1.53036e-09,0
3.669700,5.25788e-09,0,4.82447e-09,0,4.98331e-09,0,2.88684e-09,0,4.81145e-09,0,4.30542e-09,0,4.60053e-09,0,2.50548e-09,0,4.13675e-09,0,4.21342e-09,0,3.51789e-09,0,2.33186e-09,0,5.14215e-09,0,4.21747e-09,0,3.6368e-09,0,2.10711e-09,0
4.587200,6.55014e-09,0,5.95123e-09,0,6.26858e-09,0,3.75024e-09,0,6.08575e-09,0,5.58173e-09,0,5.87093e-09,0,3.23701e-09,0,5.20737e-09,0,5.38742e-09,0,4.54902e-09,0,2.89341e-09,0,6.71142e-09,0,5.31616e-09,0,4.67902e-09,0,2.62231e-09,0
5.504600,7.86092e-09,0,6.94596e-09,0,7.54647e-09,0,4.56271e-09,0,7.1652e-09,0,6.69456e-09,0,7.05286e-09,0,3.94245e-09,0,6.21975e-09,0,6.52919e-09,0,5.55869e-09,0,3.35271e-09,0,8.27393e-09,0,6.3254e-09,0,5.69107e-09,0,3.0469e-09,0
6.422000,9.32062e-09,0,7.91585e-09,0,8.84551e-09,0,5.32256e-09,0,8.06787e-09,0,7.57068e-09,0,8.1958e-09,0,4.68294e-09,0,7.39509e-09,0,7.74176e-09,0,6.61946e-09,0,3.75965e-09,0,9.86396e-09,0,7.43773e-09,0,6.79856e-09,0,3.41584e-09,0
7.339400,1.11826e-08,0,9.19359e-09,0,1.03292e-08,0,6.1154e-09,0,9.00614e-09,0,8.30455e-09,0,9.5022e-09,0,5.622e-09,0,9.18516e-09,0,9.3057e-09,0,7.95255e-09,0,4.27168e-09,0,1.16371e-08,0,9.07787e-09,0,8.30817e-09,0,3.87152e-09,0
8.256900,1.36769e-08,0,1.11619e-08,0,1.22966e-08,0,7.11882e-09,0,1.03567e-08,0,9.2357e-09,0,1.12488e-08,0,6.97305e-09,0,1.19816e-08,0,1.15493e-08,0,9.86136e-09,0,5.0855e-09,0,1.3834e-08,0,1.16601e-08,0,1.06152e-08,0,4.58896e-09,0
9.174300,1.68114e-08,0,1.38918e-08,0,1.50532e-08,0,8.53377e-09,0,1.24006e-08,0,1.07886e-08,0,1.36438e-08,0,8.87637e-09,0,1.58579e-08,0,1.4653e-08,0,1.25807e-08,0,6.28575e-09,0,1.66766e-08,0,1.52881e-08,0,1.39753e-08,0,5.65685e-09,0
10.092000,2.03551e-08,0,1.70281e-08,0,1.87308e-08,0,1.04639e-08,0,1.50515e-08,0,1.30603e-08,0,1.66831e-08,0,1.13169e-08,0,2.05631e-08,0,1.85447e-08,0,1.61375e-08,0,7.76794e-09,0,2.02589e-08,0,1.97154e-08,0,1.83691e-08,0,6.99059e-09,0
11.009000,2.39992e-08,0,2.002e-08,0,2.31893e-08,0,1.28767e-08,0,1.79319e-08,0,1.56629e-08,0,2.02247e-08,0,1.41474e-08,0,2.5688e-08,0,2.29984e-08,0,2.0354e-08,0,9.33121e-09,0,2.45215e-08,0,2.44713e-08,0,2.35409e-08,0,8.41359e-09,0
11.927000,2.77843e-08,0,2.26743e-08,0,2.816e-08,0,1.56679e-08,0,2.0802e-08,0,1.81467e-08,0,2.41619e-08,0,1.716e-08,0,3.08394e-08,0,2.77828e-08,0,2.49509e-08,0,1.08619e-08,0,2.94001e-08,0,2.90984e-08,0,2.91029e-08,0,9.80959e-09,0
