Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.652243193398553e-10,0.0,2.9746618367320337e-11,0.0,1.0312268539201985e-10,0.0,1.1197050277163071e-10,0.0,3.309062338552089e-10,0.0,3.7212121350649225e-11,0.0,1.9686121416211713e-10,0.0,1.402817173252829e-10,0.0,4.970185182038114e-11,0.0,4.368693601466716e-10,0.0,8.251289188357244e-11,0.0,2.368185924271914e-10,0.0,3.126788672192868e-10,0.0,3.923129932985578e-11,0.0,9.957710812831949e-11,0.0,2.1272311740799218e-10,0.0
0.859107,1.9765284334444362e-10,0.0,3.5664570069484804e-11,0.0,1.2339676948796214e-10,0.0,1.3385234804025037e-10,0.0,3.9594967074593854e-10,0.0,4.4437517757910044e-11,0.0,2.355264357988966e-10,0.0,1.6751438947444264e-10,0.0,5.946245115532798e-11,0.0,5.227140056444323e-10,0.0,9.873249424146164e-11,0.0,2.8245036029415353e-10,0.0,3.744343204691367e-10,0.0,4.686507587085644e-11,0.0,1.189548501871302e-10,0.0,2.5440092787751403e-10,0.0
1.718213,2.3594109870392477e-10,0.0,4.271143105930294e-11,0.0,1.475341296490834e-10,0.0,1.5960856893665833e-10,0.0,4.737146723669386e-10,0.0,5.2915908185768564e-11,0.0,2.812859533487209e-10,0.0,1.994528573185431e-10,0.0,7.102526343432524e-11,0.0,6.266865405660503e-10,0.0,1.1783442264071575e-10,0.0,3.3411463572643685e-10,0.0,4.489364695344101e-10,0.0,5.58050405626958e-11,0.0,1.4178539392028398e-10,0.0,3.042075972655551e-10,0.0
2.57732,2.8138333630368967e-10,0.0,5.1137988624032944e-11,0.0,1.7621498058019755e-10,0.0,1.9017948689700433e-10,0.0,5.658609374668696e-10,0.0,6.293839437058295e-11,0.0,3.356853285485132e-10,0.0,2.373987016428116e-10,0.0,8.472002943715411e-11,0.0,7.470770039925583e-10,0.0,1.4049952006327747e-10,0.0,3.9602820538704235e-10,0.0,5.371916049497841e-10,0.0,6.641925909001375e-11,0.0,1.6897827518461778e-10,0.0,3.635012512989373e-10,0.0
3.436426,3.349062649087633e-10,0.0,6.095858842478311e-11,0.0,2.098414196437561e-10,0.0,2.2640804040246938e-10,0.0,6.739319335255588e-10,0.0,7.494047707548755e-11,0.0,3.998449889446879e-10,0.0,2.825875341339482e-10,0.0,1.0093785167651164e-10,0.0,8.898917252755764e-10,0.0,1.6726726713710261e-10,0.0,4.710151749700634e-10,0.0,6.402677978342705e-10,0.0,7.904689638952396e-11,0.0,2.011502526949336e-10,0.0,4.3334053693974007e-10,0.0
4.295533,3.9929524645696116e-10,0.0,7.235375542323742e-11,0.0,2.497118862393421e-10,0.0,2.6995811671590625e-10,0.0,8.020711482076435e-10,0.0,8.946090393845456e-11,0.0,4.760476747719959e-10,0.0,3.3718167524367793e-10,0.0,1.2039255768360411e-10,0.0,1.0602595400434576e-09,0.0,1.9938584109146787e-10,0.0,5.640556878500298e-10,0.0,7.604812965361579e-10,0.0,9.438460708424469e-11,0.0,2.397997674034923e-10,0.0,5.153799172938839e-10,0.0
5.154639,4.748769850552751e-10,0.0,8.58163730269634e-11,0.0,2.966410463773393e-10,0.0,3.2139725951035865e-10,0.0,9.516115761547924e-10,0.0,1.0671287033186715e-10,0.0,5.657813556972178e-10,0.0,4.0208060839477656e-10,0.0,1.4327441071561237e-10,0.0,1.2574757307833641e-09,0.0,2.3721754840399883e-10,0.0,6.768042071328625e-10,0.0,9.007148459482304e-10,0.0,1.1254014070177041e-10,0.0,2.855728976244413e-10,0.0,6.114047465357955e-10,0.0
6.013746,5.641153741772689e-10,0.0,1.0178759649325495e-10,0.0,3.5206241904002924e-10,0.0,3.8224904082324056e-10,0.0,1.129453794498661e-09,0.0,1.270700964345247e-10,0.0,6.718963156281479e-10,0.0,4.787576434543518e-10,0.0,1.7034477793982422e-10,0.0,1.489739314026534e-09,0.0,2.8182208316532296e-10,0.0,8.086314085611824e-10,0.0,1.0671496458896327e-09,0.0,1.340345484076112e-10,0.0,3.3985708868394796e-10,0.0,7.263061621134207e-10,0.0
6.872852,6.729256429908819e-10,0.0,1.2142816781762644e-10,0.0,4.2017603683364415e-10,0.0,4.5589882725040057e-10,0.0,1.347560199772183e-09,0.0,1.5152787793134954e-10,0.0,8.017706223143529e-10,0.0,5.70848410741236e-10,0.0,2.0328325354731329e-10,0.0,1.7785897240063746e-09,0.0,3.360581063116193e-10,0.0,9.629959577292017e-10,0.0,1.2738842351313216e-09,0.0,1.5983474870303735e-10,0.0,4.054031472777421e-10,0.0,8.662224315754338e-10,0.0
7.731959,8.042774480583867e-10,0.0,1.4549537036602832e-10,0.0,5.026217030644317e-10,0.0,5.441246430664291e-10,0.0,1.613007286703086e-09,0.0,1.8063176879587623e-10,0.0,9.582953976770013e-10,0.0,6.80166536900654e-10,0.0,2.4299455660359563e-10,0.0,2.1315872288398134e-09,0.0,4.0196751851158705e-10,0.0,1.1424591310654534e-09,0.0,1.5271113319064708e-09,0.0,1.9045802309078587e-10,0.0,4.833136997669212e-10,0.0,1.0362090915518245e-09,0.0
