Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
19.569472,2.05859e-17,3.91237,2.04392e-17,3.91237,2.1105e-17,3.91237,2.0722e-17,3.91237,2.06985e-17,3.91237,3.16801e-10,3.91237,2.09875e-17,3.91237,2.02303e-17,3.91237,2.4434e-17,3.91237,2.45322e-17,3.91237,3.55164e-10,3.91237,4.57065e-10,3.91237,3.57845e-10,3.91237,3.96562e-10,3.91237,2.96512e-10,3.91237,3.43235e-10,3.91237
21.526419,4.52655e-17,3.79803,4.53527e-17,3.79803,4.6347e-17,3.79803,4.57345e-17,3.79803,4.56125e-17,3.79803,6.72338e-10,3.79803,4.62244e-17,3.79803,4.46106e-17,3.79803,6.78196e-17,3.79803,5.45512e-17,3.79803,7.55831e-10,3.79803,1.0522e-09,3.79803,8.36101e-10,3.79803,9.13476e-10,3.79803,6.70823e-10,3.79803,7.72016e-10,3.79803
23.483366,9.99272e-17,3.85353,9.99828e-17,3.85353,1.02188e-16,3.85353,1.01346e-16,3.85353,1.00913e-16,3.85353,1.4559e-09,3.85353,1.0184e-16,3.85353,9.85507e-17,3.85353,1.21564e-16,3.85353,1.2143e-16,3.85353,1.64703e-09,3.85353,2.43757e-09,3.85353,1.86111e-09,3.85353,2.11356e-09,3.85353,1.53793e-09,3.85353,1.76233e-09,3.85353
25.440313,2.21005e-16,3.91166,2.20633e-16,3.91166,2.2616e-16,3.91166,2.24359e-16,3.91166,2.22097e-16,3.91166,3.22162e-09,3.91166,2.25188e-16,3.91166,2.17221e-16,3.91166,2.64662e-16,3.91166,2.70334e-16,3.91166,3.66418e-09,3.91166,5.63518e-09,3.91166,4.36568e-09,3.91166,4.86746e-09,3.91166,3.52446e-09,3.91166,4.05388e-09,3.91166
27.397260,4.88515e-16,3.78764,4.86801e-16,3.78764,4.99478e-16,3.78764,4.95525e-16,3.78764,4.90568e-16,3.78764,7.00605e-09,3.78764,4.96394e-16,3.78764,4.78554e-16,3.78764,5.95171e-16,3.78764,6.0184e-16,3.78764,8.16096e-09,3.78764,1.28798e-08,3.78764,9.44451e-09,3.78764,1.10424e-08,3.78764,7.94001e-09,3.78764,9.319e-09,3.78764
29.354207,1.07966e-15,3.50088,1.07957e-15,3.50088,1.10358e-15,3.50088,1.09748e-15,3.50088,1.08531e-15,3.50088,1.56759e-08,3.50088,1.09424e-15,3.50088,1.05612e-15,3.50088,1.80941e-15,3.50088,1.34044e-15,3.50088,1.88342e-08,3.50088,2.91223e-08,3.50088,2.25776e-08,3.50088,2.47605e-08,3.50088,1.82367e-08,3.50088,2.13555e-08,3.50088
31.311155,2.38003e-15,3.25096,2.37585e-15,3.25096,2.4456e-15,3.25096,2.42972e-15,3.25096,2.39332e-15,3.25096,3.39849e-08,3.25096,2.42588e-15,3.25096,2.33279e-15,3.25096,2.9415e-15,3.25096,2.98596e-15,3.25096,4.26442e-08,3.25096,6.52574e-08,3.25096,5.04865e-08,3.25096,5.51148e-08,3.25096,4.06526e-08,3.25096,4.87149e-08,3.25096
33.268102,5.26425e-15,3.04727,5.27278e-15,3.04727,5.40228e-15,3.04727,5.38282e-15,3.04727,5.30803e-15,3.04727,7.54992e-08,3.04727,5.35516e-15,3.04727,5.15912e-15,3.04727,6.57891e-15,3.04727,6.64363e-15,3.04727,9.86772e-08,3.04727,1.45214e-07,3.04727,1.13588e-07,3.04727,1.22515e-07,3.04727,9.23344e-08,3.04727,1.10881e-07,3.04727
35.225049,1.16372e-14,2.86658,1.16662e-14,2.86658,1.19099e-14,2.86658,1.19056e-14,2.86658,1.1723e-14,2.86658,1.63857e-07,2.86658,1.18456e-14,2.86658,1.13833e-14,2.86658,1.59561e-14,2.86658,1.47818e-14,2.86658,2.21435e-07,2.86658,3.21654e-07,2.86658,2.51444e-07,2.86658,2.72563e-07,2.86658,2.00855e-07,2.86658,2.51682e-07,2.86658
37.181996,2.57569e-14,2.20268,2.57872e-14,2.20268,2.64254e-14,2.20268,2.6386e-14,2.20268,2.58351e-14,2.20268,3.64114e-07,2.20268,2.61075e-14,2.20268,2.51646e-14,2.20268,3.86131e-14,2.20268,3.28522e-14,2.20268,5.09413e-07,2.20268,7.10594e-07,2.20268,5.70231e-07,2.20268,6.0661e-07,2.20268,4.56987e-07,2.20268,5.68155e-07,2.20268
39.138943,5.71189e-14,2.38229,5.68217e-14,2.38229,5.8383e-14,2.38229,5.82784e-14,2.38229,5.7233e-14,2.38229,7.96515e-07,2.38229,5.78089e-14,2.38229,5.54436e-14,2.38229,7.3034e-14,2.38229,7.29417e-14,2.38229,1.11947e-06,2.38229,1.57249e-06,2.38229,1.27202e-06,2.38229,1.35471e-06,2.38229,1.00279e-06,2.38229,1.29178e-06,2.38229
41.095890,1.25909e-13,3.21869,1.2608e-13,3.21869,1.28841e-13,3.21869,1.28957e-13,3.21869,1.2655e-13,3.21869,1.75631e-06,3.21869,1.27769e-13,3.21869,1.22786e-13,3.21869,1.62328e-13,3.21869,1.61843e-13,3.21869,2.4993e-06,3.21869,3.48284e-06,3.21869,2.73516e-06,3.21869,3.02714e-06,3.21869,2.2164e-06,3.21869,2.90908e-06,3.21869
43.052838,2.78943e-13,2.47159,2.78535e-13,2.47159,2.84151e-13,2.47159,2.85075e-13,2.47159,2.79825e-13,2.47159,3.85817e-06,2.47159,2.81121e-13,2.47159,2.70651e-13,2.47159,4.34138e-13,2.47159,3.58577e-13,2.47159,5.44185e-06,2.47159,7.7237e-06,2.47159,6.14759e-06,2.47159,6.75122e-06,2.47159,4.86238e-06,2.47159,6.5041e-06,2.47159
45.009785,6.17096e-13,2.45007,6.15451e-13,2.45007,6.28075e-13,2.45007,6.30976e-13,2.45007,6.18123e-13,2.45007,8.48499e-06,2.45007,6.20776e-13,2.45007,5.98714e-13,2.45007,8.59806e-13,2.45007,7.93756e-13,2.45007,1.19756e-05,2.45007,1.71142e-05,2.45007,1.34951e-05,2.45007,1.49892e-05,2.45007,1.08631e-05,2.45007,1.44437e-05,2.45007
46.966732,1.35786e-12,2.96122,1.35623e-12,2.96122,1.38751e-12,2.96122,1.39433e-12,2.96122,1.36194e-12,2.96122,1.86302e-05,2.96122,1.37022e-12,2.96122,1.31734e-12,2.96122,1.73541e-12,2.96122,1.75395e-12,2.96122,2.58392e-05,2.96122,3.78467e-05,2.96122,2.95727e-05,2.96122,3.31122e-05,2.96122,2.35145e-05,2.96122,3.17853e-05,2.96122
48.923679,3.00344e-12,1.94201,3.00397e-12,1.94201,3.06161e-12,1.94201,3.07516e-12,1.94201,3.00957e-12,1.94201,4.07452e-05,1.94201,3.02178e-12,1.94201,2.90818e-12,1.94201,3.79992e-12,1.94201,3.87001e-12,1.94201,5.61513e-05,1.94201,8.33314e-05,1.94201,6.36348e-05,1.94201,7.26719e-05,1.94201,5.21016e-05,1.94201,6.93538e-05,1.94201
50.880626,6.63581e-12,2.28804,6.61308e-12,2.28804,6.77267e-12,2.28804,6.77775e-12,2.28804,6.64928e-12,2.28804,8.94245e-05,2.28804,6.66804e-12,2.28804,6.4099e-12,2.28804,1.00266e-11,2.28804,8.52512e-12,2.28804,0.000121507,2.28804,0.000182468,2.28804,0.000142881,2.28804,0.00015844,2.28804,0.000113333,2.28804,0.000150012,2.28804
52.837573,1.46249e-11,3.62216,1.45592e-11,3.62216,1.48676e-11,3.62216,1.49431e-11,3.62216,1.46456e-11,3.62216,0.000195784,3.62216,1.4694e-11,3.62216,1.40978e-11,3.62216,1.84441e-11,3.62216,1.87348e-11,3.62216,0.000264207,3.62216,0.000397279,3.62216,0.000310934,3.62216,0.000343957,3.62216,0.000248635,3.62216,0.000322106,3.62216
54.794521,3.21852e-11,2.62018,3.21019e-11,2.62018,3.27658e-11,2.62018,3.29154e-11,2.62018,3.23177e-11,2.62018,0.000428136,2.62018,3.23973e-11,2.62018,3.10361e-11,2.62018,4.02281e-11,2.62018,4.10732e-11,2.62018,0.000570364,2.62018,0.00086113,2.62018,0.000673566,2.62018,0.000745133,2.62018,0.000537987,2.62018,0.00068947,2.62018
56.751468,7.07722e-11,2.65348,7.06271e-11,2.65348,7.21386e-11,2.65348,7.23417e-11,2.65348,7.09745e-11,2.65348,0.000936978,2.65348,7.12279e-11,2.65348,6.81408e-11,2.65348,8.95769e-11,2.65348,8.97613e-11,2.65348,0.00123243,2.65348,0.00185945,2.65348,0.00145426,2.65348,0.00161548,2.65348,0.00116673,2.65348,0.00147448,2.65348
58.708415,1.55858e-10,3.41066,1.55365e-10,3.41066,1.58243e-10,3.41066,1.58451e-10,3.41066,1.5604e-10,3.41066,0.00205843,3.41066,1.56251e-10,3.41066,1.49906e-10,3.41066,2.28281e-10,3.41066,1.95879e-10,3.41066,0.00267879,3.41066,0.00401342,3.41066,0.00319713,3.41066,0.00350168,3.41066,0.002537,3.41066,0.00315734,3.41066
60.665362,3.42364e-10,2.4952,3.40094e-10,2.4952,3.47235e-10,2.4952,3.47657e-10,2.4952,3.41991e-10,2.4952,0.0044964,2.4952,3.43096e-10,2.4952,3.28615e-10,2.4952,4.21209e-10,2.4952,4.25801e-10,2.4952,0.00574317,2.4952,0.0086564,2.4952,0.00687296,2.4952,0.00758868,2.4952,0.00544137,2.4952,0.00677682,2.4952
62.622309,7.50125e-10,2.42717,7.44795e-10,2.42717,7.62527e-10,2.42717,7.58551e-10,2.42717,7.48763e-10,2.42717,0.00985565,2.42717,7.54269e-10,2.42717,7.21078e-10,2.42717,9.11316e-10,2.42717,9.22036e-10,2.42717,0.0124212,2.42717,0.0186506,2.42717,0.0147313,2.42717,0.016431,2.42717,0.0117693,2.42717,0.0145653,2.42717
64.579256,1.64141e-09,2.9471,1.62742e-09,2.9471,1.66689e-09,2.9471,1.65965e-09,2.9471,1.63735e-09,2.9471,0.0214548,2.9471,1.64518e-09,2.9471,1.57872e-09,2.9471,2.08277e-09,2.9471,1.99178e-09,2.9471,0.0265901,2.9471,0.0401902,2.9471,0.0317904,2.9471,0.0355391,2.9471,0.0250856,2.9471,0.0313654,2.9471
66.536204,3.58377e-09,2.4061,3.55143e-09,2.4061,3.63186e-09,2.4061,3.60446e-09,2.4061,3.56912e-09,2.4061,0.0467713,2.4061,3.59531e-09,2.4061,3.45415e-09,2.4061,4.538e-09,2.4061,4.28443e-09,2.4061,0.0576106,2.4061,0.0864981,2.4061,0.0686056,2.4061,0.076551,2.4061,0.0542939,2.4061,0.067577,2.4061
68.493151,7.82272e-09,2.63637,7.72578e-09,2.63637,7.90274e-09,2.63637,7.84873e-09,2.63637,7.78428e-09,2.63637,0.101237,2.63637,7.8478e-09,2.63637,7.52923e-09,2.63637,9.10366e-09,2.63637,9.18827e-09,2.63637,0.122925,2.63637,0.18621,2.63637,0.145209,2.63637,0.164238,2.63637,0.114979,2.63637,0.145319,2.63637
70.450098,1.70567e-08,3.32997,1.68546e-08,3.32997,1.72112e-08,3.32997,1.70024e-08,3.32997,1.69032e-08,3.32997,0.218816,3.32997,1.7105e-08,3.32997,1.64429e-08,3.32997,1.94289e-08,3.32997,1.96862e-08,3.32997,0.264559,3.32997,0.399398,3.32997,0.309553,3.32997,0.351642,3.32997,0.247594,3.32997,0.312169,3.32997
72.407045,3.69431e-08,2.37742,3.65643e-08,2.37742,3.7197e-08,2.37742,3.68769e-08,2.37742,3.66368e-08,2.37742,0.46935,2.37742,3.71609e-08,2.37742,3.57644e-08,2.37742,4.3826e-08,2.37742,4.18728e-08,2.37742,0.563521,2.37742,0.853725,2.37742,0.665083,2.37742,0.749148,2.37742,0.525165,2.37742,0.666755,2.37742
74.363992,8.04068e-08,2.58529,7.91671e-08,2.58529,8.07244e-08,2.58529,7.9806e-08,2.58529,7.94101e-08,2.58529,0,2.58529,8.05323e-08,2.58529,7.78701e-08,2.58529,8.86696e-08,2.58529,8.91533e-08,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529
76.320939,1.74485e-07,3.50172,1.718e-07,3.50172,1.745e-07,3.50172,1.72997e-07,3.50172,1.7235e-07,3.50172,0,3.50172,1.74716e-07,3.50172,1.69466e-07,3.50172,1.86359e-07,3.50172,1.89671e-07,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172
78.277886,3.78153e-07,2.53648,3.73209e-07,2.53648,3.79696e-07,2.53648,3.74881e-07,2.53648,3.73437e-07,2.53648,0,2.53648,3.79857e-07,2.53648,3.69472e-07,2.53648,3.96189e-07,2.53648,4.04139e-07,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648
80.234834,8.28181e-07,2.699,8.13681e-07,2.699,8.27185e-07,2.699,8.20429e-07,2.699,8.17292e-07,2.699,0,2.699,8.32798e-07,2.699,8.11641e-07,2.699,8.66183e-07,2.699,8.71613e-07,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699
82.191781,1.79709e-06,3.5333,1.7675e-06,3.5333,1.79687e-06,3.5333,1.78763e-06,3.5333,1.78063e-06,3.5333,0,3.5333,1.81077e-06,3.5333,1.76664e-06,3.5333,1.81868e-06,3.5333,1.86328e-06,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333
84.148728,3.92835e-06,2.70698,3.87241e-06,2.70698,3.93862e-06,2.70698,3.95818e-06,2.70698,3.90281e-06,2.70698,0,2.70698,3.96262e-06,2.70698,3.87494e-06,2.70698,3.93161e-06,2.70698,4.03282e-06,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698
86.105675,8.66768e-06,2.61208,8.55153e-06,2.61208,8.66996e-06,2.61208,8.78856e-06,2.61208,8.65019e-06,2.61208,0,2.61208,8.72885e-06,2.61208,8.55035e-06,2.61208,8.59412e-06,2.61208,8.80427e-06,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208
88.062622,1.92663e-05,2.91943,1.90135e-05,2.91943,1.94701e-05,2.91943,1.98062e-05,2.91943,1.93893e-05,2.91943,0,2.91943,1.94337e-05,2.91943,1.89903e-05,2.91943,1.91344e-05,2.91943,1.94915e-05,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943
90.019569,4.34992e-05,2.01211,4.29372e-05,2.01211,4.40414e-05,2.01211,4.50986e-05,2.01211,4.40084e-05,2.01211,0,2.01211,4.39024e-05,2.01211,4.29527e-05,2.01211,4.29325e-05,2.01211,4.40111e-05,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211
91.976517,9.87697e-05,2.33498,9.73196e-05,2.33498,0.000100043,2.33498,0.00010344,2.33498,0.0001004,2.33498,0,2.33498,9.96495e-05,2.33498,9.68698e-05,2.33498,9.77383e-05,2.33498,9.99401e-05,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498
93.933464,0.000226548,3.28315,0.000223294,3.28315,0.000230821,3.28315,0.000239045,3.28315,0.00023165,3.28315,0,3.28315,0.000228479,3.28315,0.000221114,3.28315,0.000229842,3.28315,0.000230587,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315
95.890411,0.000524813,2.0454,0.00051603,2.0454,0.000532116,2.0454,0.000555932,2.0454,0.000537389,2.0454,0,2.0454,0.000528501,2.0454,0.000508275,2.0454,0.000531163,2.0454,0.000536053,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454
97.847358,0.00121755,0.4177,0.00119373,0.4177,0.00123493,0.4177,0.00129069,0.4177,0.00124623,0.4177,0,0.4177,0.00122122,0.4177,0.00116959,0.4177,0.00122213,0.4177,0.0012492,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177
99.804305,0.00283266,-1.0819,0.00276669,-1.0819,0.00298284,-1.0819,0.00299954,-1.0819,0.00289474,-1.0819,0,-1.0819,0.00285349,-1.0819,0.00271878,-1.0819,0.00285647,-1.0819,0.00291173,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819
101.761252,0.00648488,0.953195,0.00635635,0.953195,0.00656592,0.953195,0.00686069,0.953195,0.00661694,0.953195,0,0.953195,0.00647831,0.953195,0.00616434,0.953195,0.00687182,0.953195,0.00673895,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195
103.718200,0.0147745,0.823067,0.0145059,0.823067,0.0149603,0.823067,0.0155855,0.823067,0.0150889,0.823067,0,0.823067,0.014752,0.823067,0.0140006,0.823067,0.0151916,0.823067,0.0154616,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067
105.675147,0.033296,-0.398003,0.0327214,-0.398003,0.0337492,-0.398003,0.0349801,-0.398003,0.0339439,-0.398003,0,-0.398003,0.0331788,-0.398003,0.0314023,-0.398003,0.0342554,-0.398003,0.0350572,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003
107.632094,0.074094,1.24426,0.0728714,1.24426,0.0752638,1.24426,0.0774013,1.24426,0.0754916,1.24426,0,1.24426,0.073773,1.24426,0.0696771,1.24426,0.0768738,1.24426,0.0783101,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426
109.589041,0.163003,2.93869,0.159904,2.93869,0.165264,2.93869,0.168627,2.93869,0.165253,2.93869,0,2.93869,0.161454,2.93869,0.152976,2.93869,0.175609,2.93869,0.172218,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869
111.545988,0.35248,4.28602,0.345639,4.28602,0.357385,4.28602,0.36042,4.28602,0.355841,4.28602,0,4.28602,0.349197,4.28602,0.3303,4.28602,0.366396,4.28602,0.371502,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602
113.502935,0.749362,2.59677,0.733369,2.59677,0.75542,2.59677,0.757141,2.59677,0.751185,2.59677,0,2.59677,0.738991,2.59677,0.700699,2.59677,0.773766,2.59677,0.784832,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677
115.459883,1.55897,2.84546,1.52298,2.84546,1.56803,2.84546,1.55412,2.84546,1.55264,2.84546,0,2.84546,1.53423,2.84546,1.45765,2.84546,1.61259,2.84546,1.61628,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546
117.416830,3.16736,4.01525,3.07885,4.01525,3.16313,4.01525,3.1255,4.01525,3.12577,4.01525,0,4.01525,3.10992,4.01525,2.96262,4.01525,3.28283,4.01525,3.23595,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525
119.373777,6.28039,2.94679,6.09338,2.94679,6.2649,2.94679,6.23617,2.94679,6.17697,2.94679,0,2.94679,6.14359,2.94679,5.90335,2.94679,6.23885,2.94679,6.30897,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679
121.330724,12.1257,2.92218,11.8355,2.92218,12.2011,2.92218,12.6953,2.92218,12.097,2.92218,0,2.92218,11.9512,2.92218,11.6155,2.92218,11.8911,2.92218,12.2185,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218
123.287671,23.3578,3.30995,23.1948,3.30995,24.3926,3.30995,27.426,3.30995,24.3169,3.30995,0,3.30995,23.4469,3.30995,23.3383,3.30995,23.3262,3.30995,24.6607,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995
125.244618,46.2948,2.08022,47.6668,2.08022,51.3072,2.08022,62.8253,2.08022,51.605,2.08022,0,2.08022,48.2377,2.08022,49.571,2.08022,48.7083,2.08022,54.3729,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022
127.201566,96.7614,2.54028,102.754,2.54028,112.306,2.54028,144.398,2.54028,113.401,2.54028,0,2.54028,104.284,2.54028,109.81,2.54028,107.978,2.54028,126.628,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028
129.158513,206.908,3.99415,221.566,3.99415,242.76,3.99415,316.245,3.99415,244.331,3.99415,0,3.99415,225.554,3.99415,240.869,3.99415,237.254,3.99415,288.132,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415
131.115460,432.72,5.33463,451.662,5.33463,495.7,5.33463,642.956,5.33463,492.407,5.33463,0,5.33463,461.348,5.33463,492.947,5.33463,495.103,5.33463,612.276,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463
133.072407,871.805,5.02642,848.64,5.02642,968.638,5.02642,1202.17,5.02642,924.814,5.02642,0,5.02642,863.015,5.02642,925.01,5.02642,902.699,5.02642,1197.69,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642
135.029354,1547.39,3.80445,1420.47,3.80445,1771.58,3.80445,1925.91,3.80445,1650.65,3.80445,528.317,3.80445,1478.07,3.80445,1520.46,3.80445,1613.25,3.80445,1893.94,3.80445,837.554,3.80445,1457.99,3.80445,875.119,3.80445,1163.45,3.80445,680.179,3.80445,963.114,3.80445
136.986301,2261.87,2.88498,2083.78,2.88498,2614.93,2.88498,2666.6,2.88498,2518.77,2.88498,1011.54,2.88498,2220.21,2.88498,2153.78,2.88498,2215.59,2.88498,2300.67,2.88498,1375.53,2.88498,2736.6,2.88498,2050.63,2.88498,2024.94,2.88498,1166.46,2.88498,1767.99,2.88498
138.943249,2717.63,2.06974,2596.41,2.06974,3062.86,2.06974,3030.43,2.06974,2994.77,2.06974,1908.62,2.06974,2728.82,2.06974,2602.34,2.06974,2749.82,2.06974,2529.71,2.06974,2295.13,2.06974,4467.46,2.06974,3477.09,2.06974,3444.01,2.06974,2018.21,2.06974,3215.91,2.06974
140.900196,3005,1.34571,2950.9,1.34571,3147.72,1.34571,3112.51,1.34571,3175.53,1.34571,3140.12,1.34571,3010.9,1.34571,2888.95,1.34571,2962.77,1.34571,2693.25,1.34571,3683.36,1.34571,7059.75,1.34571,4857.9,1.34571,5692.78,1.34571,3240.85,1.34571,5036.2,1.34571
