Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.7210604815764584e-11,0.0,1.4661998642663498e-10,0.0,8.05557039144105e-12,0.0,1.2718528057481028e-10,0.0,6.3167506096896475e-12,0.0,3.779757092186448e-11,0.0,5.076845695942578e-11,0.0,1.4491316689331202e-10,0.0,2.5752765372199405e-10,0.0,5.12832253536476e-11,0.0,1.57235775646775e-11,0.0,1.3361360273129475e-11,0.0,2.8282837369999986e-11,0.0,3.73165200668899e-11,0.0,6.879508905268643e-11,0.0,1.5755619698247857e-10,0.0
0.859107,2.0589165076050807e-11,0.0,1.7558565632281898e-10,0.0,9.629268472450305e-12,0.0,1.5164096781453905e-10,0.0,7.545932927104677e-12,0.0,4.519804722235941e-11,0.0,6.06436121575294e-11,0.0,1.728997715970684e-10,0.0,3.0793013925387605e-10,0.0,6.128236057184045e-11,0.0,1.8793653754707932e-11,0.0,1.6110072711763086e-11,0.0,3.378518375144305e-11,0.0,4.465102726885762e-11,0.0,8.209676299857701e-11,0.0,1.8801926070237534e-10,0.0
1.718213,2.4629510578705203e-11,0.0,2.105063462717684e-10,0.0,1.146857070967267e-11,0.0,1.7969982438811096e-10,0.0,8.998781902383378e-12,0.0,5.394083760860078e-11,0.0,7.210946033297714e-11,0.0,2.0540159460002026e-10,0.0,3.6732536475641914e-10,0.0,7.304119531503282e-11,0.0,2.2384676397393686e-11,0.0,1.956842416741079e-11,0.0,4.024219723014411e-11,0.0,5.3324811883782444e-11,0.0,9.757426535446255e-11,0.0,2.2323314664477905e-10,0.0
2.57732,2.937153692140851e-11,0.0,2.51870018176875e-10,0.0,1.3646283951054125e-11,0.0,2.1273987146476096e-10,0.0,1.0713276887963557e-11,0.0,6.429494940458288e-11,0.0,8.568537724560224e-11,0.0,2.4413697384951917e-10,0.0,4.3731334265104516e-10,0.0,8.695470647154953e-11,0.0,2.665361006208759e-11,0.0,2.3681545104154727e-11,0.0,4.783953369767261e-11,0.0,6.362719552949082e-11,0.0,1.1607105816579804e-10,0.0,2.6507430916779687e-10,0.0
3.436426,3.497409350490004e-11,0.0,3.001018062286475e-10,0.0,1.6261906351230468e-11,0.0,2.5313180807727634e-10,0.0,1.2756224685210862e-11,0.0,7.66038407740664e-11,0.0,1.0195911614942568e-10,0.0,2.904954489288286e-10,0.0,5.210354585819067e-10,0.0,1.0351315962758803e-10,0.0,3.175658161530404e-11,0.0,2.8271947233100258e-11,0.0,5.6966410835339056e-11,0.0,7.580341571193628e-11,0.0,1.3817070617241229e-10,0.0,3.154401452004971e-10,0.0
4.295533,4.170210385183668e-11,0.0,3.5657973159632087e-10,0.0,1.944758553296572e-11,0.0,3.0318455267410936e-10,0.0,1.522671506862735e-11,0.0,9.129589200605896e-11,0.0,1.2180827548056894e-10,0.0,3.470487675519615e-10,0.0,6.212823101295596e-10,0.0,1.2351195362824774e-10,0.0,3.794312179004356e-11,0.0,3.334905471117985e-11,0.0,6.80294286583516e-11,0.0,9.026237612913272e-11,0.0,1.6478033683548172e-10,0.0,3.7703748203959125e-10,0.0
5.154639,4.9535881945515066e-11,0.0,4.2218861790299796e-10,0.0,2.321798129593259e-11,0.0,3.634646017997555e-10,0.0,1.813197322519457e-11,0.0,1.0864482250302106e-10,0.0,1.453822804828388e-10,0.0,4.146534808712237e-10,0.0,7.39271707795387e-10,0.0,1.471529748575929e-10,0.0,4.530097995863281e-11,0.0,3.8980302616887976e-11,0.0,8.118419046895064e-11,0.0,1.0734847736053405e-10,0.0,1.968046692205224e-10,0.0,4.5080768824977714e-10,0.0
6.013746,5.883480230362627e-11,0.0,5.005881794241168e-10,0.0,2.767843477206501e-11,0.0,4.340065106963004e-10,0.0,2.1588963413729808e-11,0.0,1.2916121214498235e-10,0.0,1.7314165829166815e-10,0.0,4.94563001758632e-10,0.0,8.78325143333806e-10,0.0,1.7510921283345583e-10,0.0,5.400638785570877e-11,0.0,4.57841250707035e-11,0.0,9.668567206858655e-11,0.0,1.274899949822931e-10,0.0,2.3458402010565076e-10,0.0,5.380429204593495e-10,0.0
6.872852,7.020839845399073e-11,0.0,5.975847439586197e-10,0.0,3.302852866262147e-11,0.0,5.171851669107236e-10,0.0,2.575412663931187e-11,0.0,1.5404622208941195e-10,0.0,2.0643825186259068e-10,0.0,5.895019586962148e-10,0.0,1.0485840567326901e-09,0.0,2.0886759009406875e-10,0.0,6.445076213253285e-11,0.0,5.4819692598979907e-11,0.0,1.1528152324056767e-10,0.0,1.5215929644582424e-10,0.0,2.795016463028422e-10,0.0,6.413756598381084e-10,0.0
7.731959,8.400211810461042e-11,0.0,7.1616891063974e-10,0.0,3.938334239503277e-11,0.0,6.139618344501357e-10,0.0,3.071751595707314e-11,0.0,1.8405273776235852e-10,0.0,2.458458876399382e-10,0.0,7.011824068600355e-10,0.0,1.2516432247707207e-09,0.0,2.4918727483676863e-10,0.0,7.68589212883716e-11,0.0,6.64718249431259e-11,0.0,1.3747227143086232e-10,0.0,1.818694747396724e-10,0.0,3.3267902248705904e-10,0.0,7.621420424133667e-10,0.0
