Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.7180656939290325e-10,0.0,3.059594433264443e-11,0.0,9.213757393298228e-11,0.0,1.2040198184053657e-10,0.0,3.3483820155314e-10,0.0,3.952460003616483e-11,0.0,2.0727071905829114e-10,0.0,1.4827968517529567e-10,0.0,5.1513698347073605e-11,0.0,2.1089378383454723e-10,0.0,9.463403310439042e-11,0.0,2.6753820264136066e-10,0.0,3.068369370497109e-10,0.0,4.119717846596654e-11,0.0,1.0581862255183169e-10,0.0,2.3101750027098943e-10,0.0
0.859107,2.0519321601895814e-10,0.0,3.658353008325427e-11,0.0,1.1021551532509742e-10,0.0,1.4378750370415729e-10,0.0,4.0012457226701746e-10,0.0,4.71583765771655e-11,0.0,2.478123950531778e-10,0.0,1.7698252580591886e-10,0.0,6.15487500744646e-11,0.0,2.5284175346946625e-10,0.0,1.1295061509260637e-10,0.0,3.185940963872264e-10,0.0,3.662133142383891e-10,0.0,4.915619313399181e-11,0.0,1.263538605076579e-10,0.0,2.7617073039149226e-10,0.0
1.718213,2.4449509181295256e-10,0.0,4.368086266908846e-11,0.0,1.3131724982541916e-10,0.0,1.710997576229689e-10,0.0,4.774633925689608e-10,0.0,5.600106302689093e-11,0.0,2.9555412694446246e-10,0.0,2.1034927698956077e-10,0.0,7.330549056056087e-11,0.0,3.033709415556624e-10,0.0,1.3462931742290414e-10,0.0,3.769736071981601e-10,0.0,4.3513007962835904e-10,0.0,5.832736380924081e-11,0.0,1.5032786861528322e-10,0.0,3.285051680945281e-10,0.0
2.57732,2.9071848730956337e-10,0.0,5.20278384641666e-11,0.0,1.5629231282498114e-10,0.0,2.0349477351401957e-10,0.0,5.691101773514716e-10,0.0,6.640826424025921e-11,0.0,3.520205338981072e-10,0.0,2.495768066566436e-10,0.0,8.720182880888956e-11,0.0,3.6331067390319203e-10,0.0,1.6052690067329897e-10,0.0,4.4516366537578276e-10,0.0,5.183213013853588e-10,0.0,6.923216050864288e-11,0.0,1.786914395963379e-10,0.0,3.911349736820005e-10,0.0
3.436426,3.4600373326100676e-10,0.0,6.199241844027375e-11,0.0,1.8607788437428898e-10,0.0,2.422353884062587e-10,0.0,6.777036905556383e-10,0.0,7.902438312574087e-11,0.0,4.1924828094007103e-10,0.0,2.970117298833493e-10,0.0,1.0385284812857574e-10,0.0,4.330661892601507e-10,0.0,1.9114075090411508e-10,0.0,5.294355237943711e-10,0.0,6.169157840841873e-10,0.0,8.23826290921949e-11,0.0,2.1273673007911682e-10,0.0,4.658203702431829e-10,0.0
4.295533,4.131121076484928e-10,0.0,7.389146369605015e-11,0.0,2.2199229931533871e-10,0.0,2.891760669582844e-10,0.0,8.076827100966482e-10,0.0,9.456858757013724e-11,0.0,4.997630421282528e-10,0.0,3.5521113458401826e-10,0.0,1.2409415710096403e-10,0.0,5.131997956568419e-10,0.0,2.277975799857329e-10,0.0,6.350583333077173e-10,0.0,7.353659183111571e-10,0.0,9.853395866875118e-11,0.0,2.540731766419741e-10,0.0,5.556346800666046e-10,0.0
5.154639,4.923577490364368e-10,0.0,8.788392834508991e-11,0.0,2.645842530073091e-10,0.0,3.4501629104019475e-10,0.0,9.608451556915053e-10,0.0,1.1318203050172561e-10,0.0,5.949920536736456e-10,0.0,4.2459596643496695e-10,0.0,1.4812471015018412e-10,0.0,6.086612697399021e-10,0.0,2.712261893875959e-10,0.0,7.629629911950386e-10,0.0,8.780581255540531e-10,0.0,1.1791819292455984e-10,0.0,3.0329554830020273e-10,0.0,6.627684960747882e-10,0.0
6.013746,5.863532431522258e-10,0.0,1.0452290568647351e-10,0.0,3.1474275758749515e-10,0.0,4.1097177689627674e-10,0.0,1.1432025923345695e-09,0.0,1.3501570785713492e-10,0.0,7.074086332067461e-10,0.0,5.061034054867009e-10,0.0,1.7657100428653485e-10,0.0,7.20511352728507e-10,0.0,3.2302240301693364e-10,0.0,9.129296004612441e-10,0.0,1.0477882390361716e-09,0.0,1.407550194290019e-10,0.0,3.611473063229189e-10,0.0,7.891370163821188e-10,0.0
6.872852,6.993132824017647e-10,0.0,1.2473395264382313e-10,0.0,3.75283541721606e-10,0.0,4.900655846447534e-10,0.0,1.363256656707466e-09,0.0,1.6092271526446223e-10,0.0,8.442023653384715e-10,0.0,6.032402852466426e-10,0.0,2.1064142585446697e-10,0.0,8.600213363138764e-10,0.0,3.851412098729572e-10,0.0,1.0875791238621055e-09,0.0,1.2487740925490611e-09,0.0,1.677604646832346e-10,0.0,4.305373738166078e-10,0.0,9.415905559499453e-10,0.0
7.731959,8.335865761183314e-10,0.0,1.4890796230412622e-10,0.0,4.476568784486919e-10,0.0,5.837322803964544e-10,0.0,1.627206349814656e-09,0.0,1.9132818691421617e-10,0.0,1.0077261479162921e-09,0.0,7.181218053818548e-10,0.0,2.5110875572244203e-10,0.0,1.0327944053566306e-09,0.0,4.589826208244105e-10,0.0,1.288973357508735e-09,0.0,1.4846083841410847e-09,0.0,1.9935547436357437e-10,0.0,5.127338234529593e-10,0.0,1.1210244096868513e-09,0.0
