Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.0,1.479718293821687e-11,0.0,1.2245435379471633e-10,0.0,2.6472247397565176e-12,0.0,1.1588048077005278e-10,0.0,4.626297695572717e-12,0.0,3.257344659563855e-11,0.0,4.0949009000078474e-11,0.0,1.1610666053643178e-10,0.0,1.7151860904218927e-10,0.0,3.958292509629127e-11,0.0,2.285253343266283e-12,0.0,1.6687249967448742e-11,0.0,2.4354011057713012e-11,0.0,3.3040465928069253e-11,0.0,6.05510459938817e-11,0.0,1.3624817815819084e-10,0.0
0.859107,1.779898634691438e-11,0.0,1.4739067303800043e-10,0.0,3.166401545165634e-12,0.0,1.3697697962763425e-10,0.0,5.5355089425598334e-12,0.0,3.9043758606899856e-11,0.0,4.9083627125611887e-11,0.0,1.3822201547126676e-10,0.0,2.0584348284729774e-10,0.0,4.7589898251817275e-11,0.0,2.6906701032151496e-12,0.0,2.0234607349680776e-11,0.0,2.9234677220178254e-11,0.0,3.9722193193182034e-11,0.0,7.235878164026805e-11,0.0,1.6362221266133742e-10,0.0
1.718213,2.1296186271694777e-11,0.0,1.7663487912796597e-10,0.0,3.759055360791482e-12,0.0,1.594640651970273e-10,0.0,6.564825834008387e-12,0.0,4.6465805755484633e-11,0.0,5.845343808642614e-11,0.0,1.630127838463718e-10,0.0,2.461212824480756e-10,0.0,5.6847771170844884e-11,0.0,3.1097728332870415e-12,0.0,2.4464168980967968e-11,0.0,3.494362206415176e-11,0.0,4.7469164330227006e-11,0.0,8.595333744104846e-11,0.0,1.958339810564792e-10,0.0
2.57732,2.5378416916271206e-11,0.0,2.1035241837520493e-10,0.0,4.485773044424287e-12,0.0,1.9041823220595995e-10,0.0,7.829097429068601e-12,0.0,5.5381477065009216e-11,0.0,6.963289660398195e-11,0.0,1.943983678171014e-10,0.0,2.931300243557246e-10,0.0,6.775120660313449e-11,0.0,3.719997465949184e-12,0.0,2.913111620677602e-11,0.0,4.163561118903545e-11,0.0,5.6543475614781293e-11,0.0,1.0245859646684597e-10,0.0,2.3330652327702866e-10,0.0
3.436426,3.008295605695429e-11,0.0,2.4889512597186245e-10,0.0,5.3710888179448804e-12,0.0,2.3220075553028694e-10,0.0,9.36338159152922e-12,0.0,6.602920370586478e-11,0.0,8.291373269176631e-11,0.0,2.3395260159117606e-10,0.0,3.4782992544880747e-10,0.0,8.042931549866074e-11,0.0,4.578318265501026e-12,0.0,3.4163825434418255e-11,0.0,4.943902255482036e-11,0.0,6.712324361286835e-11,0.0,1.2231717995492165e-10,0.0,2.7634350660192066e-10,0.0
4.295533,3.5630224253108735e-11,0.0,2.946075227370244e-10,0.0,6.3987931314294364e-12,0.0,2.786283410937677e-10,0.0,1.114291373122884e-11,0.0,7.838479700859137e-11,0.0,9.841594728138586e-11,0.0,2.7919379050971523e-10,0.0,4.1255398813238166e-10,0.0,9.527162967729861e-11,0.0,5.5195088183456154e-12,0.0,4.023256364750205e-11,0.0,5.864569088784828e-11,0.0,7.951004134632687e-11,0.0,1.4559380044954512e-10,0.0,3.2757531794385896e-10,0.0
5.154639,4.2813840231302316e-11,0.0,3.540896599090558e-10,0.0,7.632080192752823e-12,0.0,3.2779730919604575e-10,0.0,1.3299370263084863e-11,0.0,9.378271759482504e-11,0.0,1.1775798225670803e-10,0.0,3.3130518983201626e-10,0.0,4.94173469938757e-10,0.0,1.1436947427521534e-10,0.0,6.460332876198388e-12,0.0,4.877566661963011e-11,0.0,7.02921687378348e-11,0.0,9.546985111144464e-11,0.0,1.7348721071252497e-10,0.0,3.931800157363439e-10,0.0
6.013746,5.11741145589407e-11,0.0,4.239624536633962e-10,0.0,9.059578185883214e-12,0.0,3.8204799214201483e-10,0.0,1.5762530746664993e-11,0.0,1.1159248936578435e-10,0.0,1.4018433437031414e-10,0.0,3.908313064030657e-10,0.0,5.905993494145721e-10,0.0,1.365068189095594e-10,0.0,7.478969056456822e-12,0.0,5.888139952401453e-11,0.0,8.394693443012815e-11,0.0,1.1402287472581048e-10,0.0,2.0601416480063005e-10,0.0,4.702130745022564e-10,0.0
6.872852,6.102057843482773e-11,0.0,5.047850706447049e-10,0.0,1.083369667098941e-11,0.0,4.584716220929616e-10,0.0,1.8840774539370224e-11,0.0,1.331392534990277e-10,0.0,1.671478944826248e-10,0.0,4.673973458365475e-10,0.0,7.03743683288568e-10,0.0,1.627551902235513e-10,0.0,9.009274130434848e-12,0.0,7.002295198813092e-11,0.0,1.0010548919366598e-10,0.0,1.3587225900944054e-10,0.0,2.461652618470937e-10,0.0,5.599425669132859e-10,0.0
7.731959,7.226443535808866e-11,0.0,5.972255788666382e-10,0.0,1.2969105919029609e-11,0.0,5.59287064442206e-10,0.0,2.2518080574415372e-11,0.0,1.5868081304308524e-10,0.0,1.9894814135838257e-10,0.0,5.625101261131069e-10,0.0,8.351331849838026e-10,0.0,1.9313343653105593e-10,0.0,1.1087730056746558e-11,0.0,8.207896181326014e-11,0.0,1.188082521904031e-10,0.0,1.6119706294405156e-10,0.0,2.9373421752794997e-10,0.0,6.635192872437408e-10,0.0
