Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,1.6436e-11,0,1.40021e-10,0,7.69301e-12,0,1.21461e-10,0,6.03245e-12,0,3.60964e-11,0,4.84835e-11,0,1.38391e-10,0,2.45937e-10,0,4.89751e-11,0,1.50159e-11,0,1.276e-11,0,2.70099e-11,0,3.5637e-11,0,6.56988e-11,0,1.50465e-10,0
0.859107,1.96625e-11,0,1.67683e-10,0,9.19588e-12,0,1.44816e-10,0,7.20631e-12,0,4.31638e-11,0,5.79142e-11,0,1.65118e-10,0,2.94071e-10,0,5.85242e-11,0,1.79478e-11,0,1.5385e-11,0,3.22646e-11,0,4.26414e-11,0,7.84018e-11,0,1.79557e-10,0
1.718213,2.3521e-11,0,2.01032e-10,0,1.09524e-11,0,1.71612e-10,0,8.59377e-12,0,5.15131e-11,0,6.8864e-11,0,1.96157e-10,0,3.50793e-10,0,6.97538e-11,0,2.13772e-11,0,1.86877e-11,0,3.8431e-11,0,5.09248e-11,0,9.31827e-11,0,2.13186e-10,0
2.577320,2.80496e-11,0,2.40534e-10,0,1.30321e-11,0,2.03165e-10,0,1.02311e-11,0,6.14012e-11,0,8.18289e-11,0,2.33149e-10,0,4.17631e-10,0,8.30411e-11,0,2.5454e-11,0,2.26157e-11,0,4.56864e-11,0,6.07635e-11,0,1.10847e-10,0,2.53144e-10,0
3.436426,3.34e-11,0,2.86595e-10,0,1.553e-11,0,2.41739e-10,0,1.21821e-11,0,7.31561e-11,0,9.73702e-11,0,2.77421e-10,0,4.97585e-10,0,9.88543e-11,0,3.03273e-11,0,2.69995e-11,0,5.44025e-11,0,7.23917e-11,0,1.31952e-10,0,3.01243e-10,0
4.295533,3.98252e-11,0,3.40531e-10,0,1.85723e-11,0,2.89539e-10,0,1.45414e-11,0,8.71869e-11,0,1.16326e-10,0,3.31429e-10,0,5.9332e-10,0,1.17953e-10,0,3.62354e-11,0,3.18481e-11,0,6.49676e-11,0,8.61999e-11,0,1.57364e-10,0,3.60068e-10,0
5.154639,4.73064e-11,0,4.03187e-10,0,2.2173e-11,0,3.47106e-10,0,1.73159e-11,0,1.03755e-10,0,1.38839e-10,0,3.95991e-10,0,7.05999e-10,0,1.4053e-10,0,4.32621e-11,0,3.72259e-11,0,7.75303e-11,0,1.02517e-10,0,1.87947e-10,0,4.30518e-10,0
6.013746,5.61868e-11,0,4.78058e-10,0,2.64327e-11,0,4.14473e-10,0,2.06173e-11,0,1.23348e-10,0,1.65349e-10,0,4.72304e-10,0,8.38794e-10,0,1.67228e-10,0,5.15757e-11,0,4.37235e-11,0,9.23341e-11,0,1.21752e-10,0,2.24026e-10,0,5.13827e-10,0
6.872852,6.70485e-11,0,5.70689e-10,0,3.1542e-11,0,4.93908e-10,0,2.4595e-11,0,1.47113e-10,0,1.97147e-10,0,5.6297e-10,0,1.00139e-09,0,1.99467e-10,0,6.155e-11,0,5.23524e-11,0,1.10093e-10,0,1.45311e-10,0,2.66922e-10,0,6.12509e-10,0
7.731959,8.02214e-11,0,6.83936e-10,0,3.76108e-11,0,5.86329e-10,0,2.9335e-11,0,1.75769e-10,0,2.34781e-10,0,6.69624e-10,0,1.19531e-09,0,2.37972e-10,0,7.33997e-11,0,6.34801e-11,0,1.31285e-10,0,1.73684e-10,0,3.17706e-10,0,7.2784e-10,0
8.591065,9.5838e-11,0,8.19586e-10,0,4.48043e-11,0,6.94512e-10,0,3.49763e-11,0,2.09675e-10,0,2.79138e-10,0,7.95786e-10,0,1.42613e-09,0,2.83674e-10,0,8.74824e-11,0,7.71132e-11,0,1.56237e-10,0,2.07417e-10,0,3.78037e-10,0,8.64209e-10,0
9.450172,1.14033e-10,0,9.76786e-10,0,5.3293e-11,0,8.23215e-10,0,4.1584e-11,0,2.49492e-10,0,3.31304e-10,0,9.4534e-10,0,1.69706e-09,0,3.37042e-10,0,1.04015e-10,0,9.23573e-11,0,1.8566e-10,0,2.4695e-10,0,4.49378e-10,0,1.02648e-09,0
10.309278,1.36218e-10,0,1.16422e-09,0,6.3798e-11,0,9.86407e-10,0,4.97062e-11,0,2.97905e-10,0,3.96331e-10,0,1.13078e-09,0,2.02588e-09,0,4.03032e-10,0,1.24535e-10,0,1.09646e-10,0,2.22066e-10,0,2.9485e-10,0,5.36639e-10,0,1.22786e-09,0
11.168385,1.62107e-10,0,1.38011e-09,0,7.6283e-11,0,1.18331e-09,0,5.92796e-11,0,3.54989e-10,0,4.73685e-10,0,1.35207e-09,0,2.41227e-09,0,4.80594e-10,0,1.48776e-10,0,1.28364e-10,0,2.65252e-10,0,3.50894e-10,0,6.40899e-10,0,1.46921e-09,0
12.027491,1.92575e-10,0,1.63578e-09,0,9.10819e-11,0,1.4165e-09,0,7.06381e-11,0,4.22197e-10,0,5.64858e-10,0,1.61465e-09,0,2.86978e-09,0,5.72243e-10,0,1.77584e-10,0,1.50475e-10,0,3.16225e-10,0,4.17128e-10,0,7.65068e-10,0,1.75591e-09,0
12.886598,2.29485e-10,0,1.94903e-09,0,1.08601e-10,0,1.68861e-09,0,8.4178e-11,0,5.0321e-10,0,6.72877e-10,0,1.92429e-09,0,3.41872e-09,0,6.82197e-10,0,2.11846e-10,0,1.78865e-10,0,3.76979e-10,0,4.96827e-10,0,9.11399e-10,0,2.09401e-09,0
13.745704,2.74536e-10,0,2.33448e-09,0,1.29713e-10,0,2.00848e-09,0,1.00501e-10,0,6.01657e-10,0,8.02334e-10,0,2.29245e-09,0,4.09005e-09,0,8.14411e-10,0,2.52956e-10,0,2.16535e-10,0,4.49868e-10,0,5.94214e-10,0,1.08543e-09,0,2.4926e-09,0
14.604811,3.28508e-10,0,2.80051e-09,0,1.54653e-10,0,2.38123e-09,0,1.19945e-10,0,7.18683e-10,0,9.54584e-10,0,2.725e-09,0,4.87859e-09,0,9.71786e-10,0,3.01617e-10,0,2.63439e-10,0,5.35992e-10,0,7.10472e-10,0,1.29158e-09,0,2.96143e-09,0
15.463918,3.91741e-10,0,3.34851e-09,0,1.84179e-10,0,2.82456e-09,0,1.4283e-10,0,8.56179e-10,0,1.1352e-09,0,3.24197e-09,0,5.81744e-09,0,1.15694e-09,0,3.59326e-10,0,3.17416e-10,0,6.37725e-10,0,8.47652e-10,0,1.53979e-09,0,3.5205e-09,0
