Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
19.569472,2.42725e-17,3.91237,2.63144e-17,3.91237,2.4345e-17,3.91237,2.74713e-17,3.91237,2.39007e-17,3.91237,3.61271e-10,3.91237,2.42909e-17,3.91237,2.42025e-17,3.91237,3.19161e-17,3.91237,2.92401e-17,3.91237,3.48249e-10,3.91237,4.46323e-10,3.91237,3.5148e-10,3.91237,3.83343e-10,3.91237,2.973e-10,3.91237,3.38996e-10,3.91237
21.526419,5.35868e-17,3.79803,5.80806e-17,3.79803,5.35549e-17,3.79803,6.07871e-17,3.79803,5.27538e-17,3.79803,7.62098e-10,3.79803,5.35084e-17,3.79803,5.3415e-17,3.79803,9.17617e-17,3.79803,6.52801e-17,3.79803,7.40703e-10,3.79803,1.0218e-09,3.79803,8.22182e-10,3.79803,8.83795e-10,3.79803,6.72837e-10,3.79803,7.63305e-10,3.79803
23.483366,1.18415e-16,3.85353,1.28246e-16,3.85353,1.17983e-16,3.85353,1.34417e-16,3.85353,1.16489e-16,3.85353,1.63264e-09,3.85353,1.17858e-16,3.85353,1.18143e-16,3.85353,1.60968e-16,3.85353,1.46048e-16,3.85353,1.61908e-09,3.85353,2.35634e-09,3.85353,1.83066e-09,3.85353,2.04764e-09,3.85353,1.54249e-09,3.85353,1.74156e-09,3.85353
25.440313,2.61776e-16,3.91166,2.83641e-16,3.91166,2.60499e-16,3.91166,2.97545e-16,3.91166,2.57339e-16,3.91166,3.60437e-09,3.91166,2.60445e-16,3.91166,2.60302e-16,3.91166,3.49846e-16,3.91166,3.26727e-16,3.91166,3.61351e-09,3.91166,5.45532e-09,3.91166,4.29408e-09,3.91166,4.71684e-09,3.91166,3.53351e-09,3.91166,4.00586e-09,3.91166
27.397260,5.79154e-16,3.78764,6.27562e-16,3.78764,5.7555e-16,3.78764,6.59289e-16,3.78764,5.68759e-16,3.78764,7.82075e-09,3.78764,5.75063e-16,3.78764,5.73257e-16,3.78764,7.93845e-16,3.78764,7.30461e-16,3.78764,8.04634e-09,3.78764,1.25086e-08,3.78764,9.29334e-09,3.78764,1.07043e-08,3.78764,7.9598e-09,3.78764,9.21239e-09,3.78764
29.354207,1.28173e-15,3.50088,1.39023e-15,3.50088,1.2731e-15,3.50088,1.45961e-15,3.50088,1.25795e-15,3.50088,1.73794e-08,3.50088,1.2719e-15,3.50088,1.26742e-15,3.50088,2.51103e-15,3.50088,1.63448e-15,3.50088,1.85984e-08,3.50088,2.83392e-08,3.50088,2.22226e-08,3.50088,2.40237e-08,3.50088,1.82739e-08,3.50088,2.11149e-08,3.50088
31.311155,2.8392e-15,3.25096,3.08133e-15,3.25096,2.81687e-15,3.25096,3.23925e-15,3.25096,2.78392e-15,3.25096,3.76107e-08,3.25096,2.81124e-15,3.25096,2.80739e-15,3.25096,3.96308e-15,3.25096,3.65682e-15,3.25096,4.20895e-08,3.25096,6.35358e-08,3.25096,4.96723e-08,3.25096,5.34817e-08,3.25096,4.07022e-08,3.25096,4.81257e-08,3.25096
33.268102,6.29056e-15,3.04727,6.83526e-15,3.04727,6.23301e-15,3.04727,7.17895e-15,3.04727,6.16358e-15,3.04727,8.34584e-08,3.04727,6.21827e-15,3.04727,6.20987e-15,3.04727,8.91749e-15,3.04727,8.1712e-15,3.04727,9.75243e-08,3.04727,1.41181e-07,3.04727,1.11763e-07,3.04727,1.18898e-07,3.04727,9.24541e-08,3.04727,1.09542e-07,3.04727
35.225049,1.39376e-14,2.86658,1.51589e-14,2.86658,1.37962e-14,2.86658,1.59425e-14,2.86658,1.36485e-14,2.86658,1.80857e-07,2.86658,1.37579e-14,2.86658,1.37143e-14,2.86658,2.1976e-14,2.86658,1.82508e-14,2.86658,2.18776e-07,2.86658,3.12761e-07,2.86658,2.47586e-07,2.86658,2.64434e-07,2.86658,2.01102e-07,2.86658,2.48875e-07,2.86658
37.181996,3.08809e-14,2.20268,3.36254e-14,2.20268,3.05295e-14,2.20268,3.53502e-14,2.20268,3.02162e-14,2.20268,4.01038e-07,2.20268,3.04535e-14,2.20268,3.03358e-14,2.20268,5.38787e-14,2.20268,4.07132e-14,2.20268,5.02863e-07,2.20268,6.92063e-07,2.20268,5.6164e-07,2.20268,5.89536e-07,2.20268,4.57413e-07,2.20268,5.64353e-07,2.20268
39.138943,6.84354e-14,2.38229,7.45639e-14,2.38229,6.76303e-14,2.38229,7.85166e-14,2.38229,6.69281e-14,2.38229,8.7633e-07,2.38229,6.74229e-14,2.38229,6.71891e-14,2.38229,1.00583e-13,2.38229,9.07029e-14,2.38229,1.10994e-06,2.38229,1.53092e-06,2.38229,1.25322e-06,2.38229,1.31601e-06,2.38229,1.00377e-06,2.38229,1.27626e-06,2.38229
41.095890,1.51638e-13,3.21869,1.65354e-13,3.21869,1.4969e-13,3.21869,1.74175e-13,3.21869,1.48112e-13,3.21869,1.93175e-06,3.21869,1.49207e-13,3.21869,1.48785e-13,3.21869,2.24635e-13,3.21869,2.0183e-13,3.21869,2.46946e-06,3.21869,3.3935e-06,3.21869,2.69595e-06,3.21869,2.94155e-06,3.21869,2.21937e-06,3.21869,2.87448e-06,3.21869
43.052838,3.36022e-13,2.47159,3.66469e-13,2.47159,3.31592e-13,2.47159,3.86505e-13,2.47159,3.28054e-13,2.47159,4.24222e-06,2.47159,3.30149e-13,2.47159,3.28871e-13,2.47159,6.13436e-13,2.47159,4.48537e-13,2.47159,5.3757e-06,2.47159,7.52907e-06,2.47159,6.06295e-06,2.47159,6.5629e-06,2.47159,4.86784e-06,2.47159,6.42869e-06,2.47159
45.009785,7.44478e-13,2.45007,8.12224e-13,2.45007,7.33922e-13,2.45007,8.57604e-13,2.45007,7.25927e-13,2.45007,9.33265e-06,2.45007,7.30479e-13,2.45007,7.27324e-13,2.45007,1.21237e-12,2.45007,9.95389e-13,2.45007,1.1838e-05,2.45007,1.66614e-05,2.45007,1.33075e-05,2.45007,1.45851e-05,2.45007,1.08762e-05,2.45007,1.42699e-05,2.45007
46.966732,1.64924e-12,2.96122,1.79938e-12,2.96122,1.6262e-12,2.96122,1.90073e-12,2.96122,1.60751e-12,2.96122,2.04845e-05,2.96122,1.6166e-12,2.96122,1.60919e-12,2.96122,2.41595e-12,2.96122,2.20366e-12,2.96122,2.55433e-05,2.96122,3.68843e-05,2.96122,2.91716e-05,2.96122,3.22174e-05,2.96122,2.35506e-05,2.96122,3.14066e-05,2.96122
48.923679,3.65245e-12,1.94201,3.98637e-12,1.94201,3.59569e-12,1.94201,4.21623e-12,1.94201,3.55711e-12,1.94201,4.47965e-05,1.94201,3.57715e-12,1.94201,3.56203e-12,1.94201,5.2908e-12,1.94201,4.87208e-12,1.94201,5.55535e-05,1.94201,8.12994e-05,1.94201,6.27738e-05,1.94201,7.06964e-05,1.94201,5.21894e-05,1.94201,6.85257e-05,1.94201
50.880626,8.08666e-12,2.28804,8.82749e-12,2.28804,7.95889e-12,2.28804,9.3309e-12,2.28804,7.86832e-12,2.28804,9.84969e-05,2.28804,7.91196e-12,2.28804,7.87296e-12,2.28804,1.42232e-11,2.28804,1.07469e-11,2.28804,0.000120198,2.28804,0.000177827,2.28804,0.00014087,2.28804,0.000154131,2.28804,0.000113478,2.28804,0.000148234,2.28804
52.837573,1.78945e-11,3.62216,1.95444e-11,3.62216,1.75864e-11,3.62216,2.06794e-11,3.62216,1.73999e-11,3.62216,0.000215504,3.62216,1.74882e-11,3.62216,1.73879e-11,3.62216,2.57696e-11,3.62216,2.36397e-11,3.62216,0.000261231,3.62216,0.000387448,3.62216,0.000306786,3.62216,0.000334707,3.62216,0.000249149,3.62216,0.000318383,3.62216
54.794521,3.95733e-11,2.62018,4.32257e-11,2.62018,3.8857e-11,2.62018,4.56726e-11,2.62018,3.84035e-11,2.62018,0.000472808,2.62018,3.86195e-11,2.62018,3.84001e-11,2.62018,5.61388e-11,2.62018,5.18682e-11,2.62018,0.000564213,2.62018,0.000840073,2.62018,0.000664799,2.62018,0.000725119,2.62018,0.00053919,2.62018,0.000681449,2.62018
56.751468,8.74058e-11,2.65348,9.54957e-11,2.65348,8.57201e-11,2.65348,1.00936e-10,2.65348,8.47771e-11,2.65348,0.00103663,2.65348,8.52497e-11,2.65348,8.4775e-11,2.65348,1.25494e-10,2.65348,1.13398e-10,2.65348,0.00121766,2.65348,0.0018135,2.65348,0.00143597,2.65348,0.00157131,2.65348,0.00116972,2.65348,0.00145754,2.65348
58.708415,1.92934e-10,3.41066,2.1081e-10,3.41066,1.89032e-10,3.41066,2.22481e-10,3.41066,1.86851e-10,3.41066,0.00228133,3.41066,1.88049e-10,3.41066,1.86999e-10,3.41066,3.25676e-10,3.41066,2.47169e-10,3.41066,0.00264866,3.41066,0.00391208,3.41066,0.0031581,3.41066,0.00340547,3.41066,0.00254539,3.41066,0.00312165,3.41066
60.665362,4.25304e-10,2.4952,4.64638e-10,2.4952,4.162e-10,2.4952,4.90038e-10,2.4952,4.11368e-10,2.4952,0.00499545,2.4952,4.14201e-10,2.4952,4.11578e-10,2.4952,5.87522e-10,2.4952,5.37063e-10,2.4952,0.00568007,2.4952,0.00844661,2.4952,0.00679267,2.4952,0.00738349,2.4952,0.00546523,2.4952,0.00670092,2.4952
62.622309,9.35669e-10,2.42717,1.02138e-09,2.42717,9.14628e-10,2.42717,1.07556e-09,2.42717,9.03863e-10,2.42717,0.0109623,2.42717,9.10756e-10,2.42717,9.04698e-10,2.42717,1.26738e-09,2.42717,1.16072e-09,2.42717,0.0123127,2.42717,0.0182033,2.42717,0.0145566,2.42717,0.0159863,2.42717,0.0118245,2.42717,0.0144096,2.42717
64.579256,2.05534e-09,2.9471,2.24177e-09,2.9471,2.0062e-09,2.9471,2.3563e-09,2.9471,1.98164e-09,2.9471,0.023956,2.9471,1.99805e-09,2.9471,1.98681e-09,2.9471,2.90988e-09,2.9471,2.50165e-09,2.9471,0.0263292,2.9471,0.03921,2.9471,0.0314381,2.9471,0.0345589,2.9471,0.025245,2.9471,0.0310301,2.9471
66.536204,4.50375e-09,2.4061,4.90603e-09,2.4061,4.38928e-09,2.4061,5.14675e-09,2.4061,4.33492e-09,2.4061,0.0523033,2.4061,4.37839e-09,2.4061,4.35509e-09,2.4061,6.33964e-09,2.4061,5.36485e-09,2.4061,0.0570662,2.4061,0.0844803,2.4061,0.0679238,2.4061,0.0744501,2.4061,0.0546769,2.4061,0.0668353,2.4061
68.493151,9.84335e-09,2.63637,1.07074e-08,2.63637,9.574e-09,2.63637,1.1198e-08,2.63637,9.45141e-09,2.63637,0.113385,2.63637,9.56507e-09,2.63637,9.52301e-09,2.63637,1.25174e-08,2.63637,1.14612e-08,2.63637,0.121769,2.63637,0.181579,2.63637,0.143796,2.63637,0.159787,2.63637,0.115973,2.63637,0.143773,2.63637
70.450098,2.147e-08,3.32997,2.33125e-08,3.32997,2.0849e-08,3.32997,2.43295e-08,3.32997,2.05811e-08,3.32997,0.24569,3.32997,2.08759e-08,3.32997,2.07858e-08,3.32997,2.65325e-08,3.32997,2.44566e-08,3.32997,0.262125,3.32997,0.389117,3.32997,0.306734,3.32997,0.342008,3.32997,0.250003,3.32997,0.308928,3.32997
72.407045,4.65763e-08,2.37742,5.04818e-08,2.37742,4.50861e-08,2.37742,5.24292e-08,2.37742,4.45439e-08,2.37742,0.527063,2.37742,4.52657e-08,2.37742,4.51667e-08,2.37742,6.01638e-08,2.37742,5.17168e-08,2.37742,0.558325,2.37742,0.832398,2.37742,0.659454,2.37742,0.727787,2.37742,0.530846,2.37742,0.659713,2.37742
74.363992,1.00891e-07,2.58529,1.09089e-07,2.58529,9.73792e-08,2.58529,1.12988e-07,2.58529,9.63297e-08,2.58529,0,2.58529,9.8078e-08,2.58529,9.81253e-08,2.58529,1.19691e-07,2.58529,1.0951e-07,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529,0,2.58529
76.320939,2.18028e-07,3.50172,2.35199e-07,3.50172,2.10018e-07,3.50172,2.42622e-07,3.50172,2.08048e-07,3.50172,0,3.50172,2.12291e-07,3.50172,2.12957e-07,3.50172,2.48797e-07,3.50172,2.31653e-07,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172,0,3.50172
78.277886,4.71421e-07,2.53648,5.07122e-07,2.53648,4.52917e-07,2.53648,5.22898e-07,2.53648,4.49963e-07,2.53648,0,2.53648,4.59383e-07,2.53648,4.62818e-07,2.53648,5.25436e-07,2.53648,4.91384e-07,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648,0,2.53648
80.234834,1.02876e-06,2.699,1.10383e-06,2.699,9.88344e-07,2.699,1.13911e-06,2.699,9.85725e-07,2.699,0,2.699,1.00714e-06,2.699,1.01736e-06,2.699,1.15124e-06,2.699,1.05868e-06,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699,0,2.699
82.191781,2.21987e-06,3.5333,2.37996e-06,3.5333,2.13038e-06,3.5333,2.47685e-06,3.5333,2.13358e-06,3.5333,0,3.5333,2.1725e-06,3.5333,2.20854e-06,3.5333,2.39568e-06,3.5333,2.25538e-06,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333,0,3.5333
84.148728,4.85121e-06,2.70698,5.2086e-06,2.70698,4.67016e-06,2.70698,5.49733e-06,2.70698,4.69813e-06,2.70698,0,2.70698,4.7624e-06,2.70698,4.85677e-06,2.70698,5.18042e-06,2.70698,4.88454e-06,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698,0,2.70698
86.105675,1.07398e-05,2.61208,1.1573e-05,2.61208,1.03757e-05,2.61208,1.24557e-05,2.61208,1.04781e-05,2.61208,0,2.61208,1.05411e-05,2.61208,1.07965e-05,2.61208,1.13759e-05,2.61208,1.07074e-05,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208,0,2.61208
88.062622,2.42305e-05,2.91943,2.62507e-05,2.91943,2.3518e-05,2.91943,2.88338e-05,2.91943,2.38515e-05,2.91943,0,2.91943,2.37772e-05,2.91943,2.43729e-05,2.91943,2.5606e-05,2.91943,2.3874e-05,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943,0,2.91943
90.019569,5.60675e-05,2.01211,6.10198e-05,2.01211,5.45356e-05,2.01211,6.81161e-05,2.01211,5.54771e-05,2.01211,0,2.01211,5.4958e-05,2.01211,5.62356e-05,2.01211,5.80917e-05,2.01211,5.45231e-05,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211,0,2.01211
91.976517,0.000130454,2.33498,0.000142751,2.33498,0.000126674,2.33498,0.000161199,2.33498,0.00012939,2.33498,0,2.33498,0.000127233,2.33498,0.000129891,2.33498,0.000134106,2.33498,0.000125247,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498,0,2.33498
93.933464,0.000308123,3.28315,0.000338174,3.28315,0.000297871,3.28315,0.000383841,3.28315,0.0003051,3.28315,0,3.28315,0.000299527,3.28315,0.000304091,3.28315,0.000320703,3.28315,0.000292548,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315,0,3.28315
95.890411,0.000729921,2.0454,0.000802448,2.0454,0.000701478,2.0454,0.00091095,2.0454,0.000719672,2.0454,0,2.0454,0.000705304,2.0454,0.000713698,2.0454,0.000750014,2.0454,0.000687783,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454,0,2.0454
97.847358,0.00172156,0.4177,0.00189477,0.4177,0.00164481,0.4177,0.00214374,0.4177,0.00168831,0.4177,0,0.4177,0.00165845,0.4177,0.00166936,0.4177,0.00174192,0.4177,0.00161931,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177,0,0.4177
99.804305,0.00404289,-1.0819,0.0044411,-1.0819,0.00392292,-1.0819,0.00500991,-1.0819,0.00394136,-1.0819,0,-1.0819,0.00388448,-1.0819,0.00390416,-1.0819,0.0041055,-1.0819,0.00380593,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819,0,-1.0819
101.761252,0.00931873,0.953195,0.0102787,0.953195,0.00884159,0.953195,0.0114962,0.953195,0.00905417,0.953195,0,0.953195,0.00891737,0.953195,0.00894675,0.953195,0.00999345,0.953195,0.00887,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195,0,0.953195
103.718200,0.0212648,0.823067,0.0234848,0.823067,0.0201476,0.823067,0.026091,0.823067,0.0205972,0.823067,0,0.823067,0.0202901,0.823067,0.0203334,0.823067,0.0221767,0.823067,0.0204651,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067,0,0.823067
105.675147,0.0478507,-0.398003,0.052896,-0.398003,0.0453684,-0.398003,0.0583049,-0.398003,0.0462332,-0.398003,0,-0.398003,0.0455171,-0.398003,0.0456335,-0.398003,0.0502526,-0.398003,0.0466069,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003,0,-0.398003
107.632094,0.106103,1.24426,0.117258,1.24426,0.100698,1.24426,0.128253,1.24426,0.102217,1.24426,0,1.24426,0.100721,1.24426,0.101052,1.24426,0.113287,1.24426,0.104474,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426,0,1.24426
109.589041,0.232073,2.93869,0.256257,2.93869,0.220319,2.93869,0.27761,2.93869,0.222761,2.93869,0,2.93869,0.21973,2.93869,0.220988,2.93869,0.260362,2.93869,0.230344,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869,0,2.93869
111.545988,0.499501,4.28602,0.550286,4.28602,0.473678,4.28602,0.590148,4.28602,0.477004,4.28602,0,4.28602,0.471944,4.28602,0.475172,4.28602,0.543615,4.28602,0.498089,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602,0,4.28602
113.502935,1.05741,2.59677,1.16159,2.59677,0.999598,2.59677,1.23149,2.59677,1.00291,2.59677,0,2.59677,0.99617,2.59677,1.00476,2.59677,1.1518,2.59677,1.05369,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677,0,2.59677
115.459883,2.19605,2.84546,2.40306,2.84546,2.06662,2.84546,2.52146,2.84546,2.06632,2.84546,0,2.84546,2.06193,2.84546,2.08643,2.84546,2.40468,2.84546,2.17238,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546,0,2.84546
117.416830,4.45288,4.01525,4.85595,4.01525,4.17158,4.01525,5.07359,4.01525,4.15875,4.01525,0,4.01525,4.17111,4.01525,4.24044,4.01525,4.9044,4.01525,4.35022,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525,0,4.01525
119.373777,8.82235,2.94679,9.6069,2.94679,8.26034,2.94679,10.1718,2.94679,8.22339,2.94679,0,2.94679,8.25561,2.94679,8.46258,2.94679,9.30063,2.94679,8.47882,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679,0,2.94679
121.330724,17.1165,2.92218,18.752,2.92218,16.2146,2.92218,20.9414,2.92218,16.1902,2.92218,0,2.92218,16.119,2.92218,16.764,2.92218,17.7121,2.92218,16.4193,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218,0,2.92218
123.287671,33.2329,3.30995,37.1692,3.30995,32.6478,3.30995,45.8751,3.30995,32.8456,3.30995,0,3.30995,31.9033,3.30995,34.07,3.30995,34.884,3.30995,33.3208,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995,0,3.30995
125.244618,66.7603,2.08022,77.5674,2.08022,69.3859,2.08022,106.817,2.08022,70.5472,2.08022,0,2.08022,66.4067,2.08022,73.4424,2.08022,73.5739,2.08022,74.2887,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022,0,2.08022
127.201566,141.429,2.54028,170.315,2.54028,153.883,2.54028,250.309,2.54028,157.098,2.54028,0,2.54028,145.674,2.54028,165.66,2.54028,165.122,2.54028,174.966,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028,0,2.54028
129.158513,307.721,3.99415,374.952,3.99415,337.88,3.99415,560.94,3.99415,343.675,3.99415,0,3.99415,320.413,3.99415,369.862,3.99415,365.769,3.99415,400.999,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415,0,3.99415
131.115460,655.243,5.33463,781.96,5.33463,702.693,5.33463,1167.5,5.33463,704.991,5.33463,0,5.33463,667.903,5.33463,771.913,5.33463,765.812,5.33463,854.407,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463,0,5.33463
133.072407,1346.51,5.02642,1504.26,5.02642,1398.36,5.02642,2223.71,5.02642,1348.73,5.02642,0,5.02642,1273.11,5.02642,1475.71,5.02642,1395.16,5.02642,1671.24,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642,0,5.02642
135.029354,2433.42,3.80445,2559.87,3.80445,2588.8,3.80445,3593.65,3.80445,2431.86,3.80445,633.964,3.80445,2210.95,3.80445,2452.48,3.80445,2488.18,3.80445,2639.84,3.80445,827.721,3.80445,1438.04,3.80445,869.246,3.80445,1144.38,3.80445,688.775,3.80445,953.895,3.80445
136.986301,3596.58,2.88498,3778.72,2.88498,3833.8,2.88498,4965.3,2.88498,3724.56,2.88498,1218.87,2.88498,3341.24,2.88498,3486.18,2.88498,3409.38,2.88498,3202.87,2.88498,1369.13,2.88498,2698.44,2.88498,2033.51,2.88498,1989.71,2.88498,1181.77,2.88498,1761.48,2.88498
138.943249,4310.69,2.06974,4687.46,2.06974,4455.48,2.06974,5593.67,2.06974,4424.74,2.06974,2296.95,2.06974,4096.97,2.06974,4195.63,2.06974,4224.16,2.06974,3516.22,2.06974,2262.02,2.06974,4393.92,2.06974,3447.89,2.06974,3379.85,2.06974,2045.23,2.06974,3208.91,2.06974
140.900196,4751.05,1.34571,5289,1.34571,4560.06,1.34571,5727.68,1.34571,4670.13,1.34571,3778.43,1.34571,4491.23,1.34571,4644.73,1.34571,4547.54,1.34571,3741.14,1.34571,3613.53,1.34571,6933.56,1.34571,4823,1.34571,5601.23,1.34571,3285.48,1.34571,5009.35,1.34571
