Frequency,Gain(Ch.0),Phase(Ch.0),Gain(Ch.1),Phase(Ch.1),Gain(Ch.2),Phase(Ch.2),Gain(Ch.3),Phase(Ch.3),Gain(Ch.4),Phase(Ch.4),Gain(Ch.5),Phase(Ch.5),Gain(Ch.6),Phase(Ch.6),Gain(Ch.7),Phase(Ch.7),Gain(Ch.8),Phase(Ch.8),Gain(Ch.9),Phase(Ch.9),Gain(Ch.10),Phase(Ch.10),Gain(Ch.11),Phase(Ch.11),Gain(Ch.12),Phase(Ch.12),Gain(Ch.13),Phase(Ch.13),Gain(Ch.14),Phase(Ch.14),Gain(Ch.15),Phase(Ch.15)
0.000000,1.40148e-10,0,2.16316e-11,0,1.36737e-10,0,9.70587e-11,0,2.45137e-10,0,3.04627e-11,0,1.6054e-10,0,1.14161e-10,0,4.04037e-11,0,2.26643e-10,0,8.55958e-11,0,1.68917e-10,0,2.60928e-10,0,3.09556e-11,0,8.55301e-11,0,1.7275e-10,0
0.859107,1.64417e-10,0,2.5725e-11,0,1.61844e-10,0,1.14729e-10,0,2.9089e-10,0,3.60059e-11,0,1.90806e-10,0,1.34838e-10,0,4.80089e-11,0,2.70303e-10,0,1.0235e-10,0,2.00147e-10,0,3.13617e-10,0,3.70139e-11,0,1.02259e-10,0,2.07503e-10,0
1.718213,1.90061e-10,0,3.03052e-11,0,1.89384e-10,0,1.34159e-10,0,3.431e-10,0,4.19646e-11,0,2.24576e-10,0,1.57442e-10,0,5.64827e-11,0,3.22014e-10,0,1.21403e-10,0,2.34803e-10,0,3.75902e-10,0,4.39921e-11,0,1.21445e-10,0,2.48814e-10,0
2.577320,2.27082e-10,0,3.61555e-11,0,2.26015e-10,0,1.60112e-10,0,4.09149e-10,0,5.01053e-11,0,2.67892e-10,0,1.87987e-10,0,6.74328e-11,0,3.83734e-10,0,1.44731e-10,0,2.80107e-10,0,4.47716e-10,0,5.24375e-11,0,1.44757e-10,0,2.96303e-10,0
3.436426,2.79172e-10,0,4.35593e-11,0,2.74285e-10,0,1.94431e-10,0,4.92508e-10,0,6.10692e-11,0,3.2313e-10,0,2.28568e-10,0,8.1438e-11,0,4.57092e-10,0,1.7307e-10,0,3.38988e-10,0,5.29722e-10,0,6.26115e-11,0,1.7296e-10,0,3.50714e-10,0
4.295533,3.36749e-10,0,5.20423e-11,0,3.28734e-10,0,2.33255e-10,0,5.8965e-10,0,7.32731e-11,0,3.86194e-10,0,2.74365e-10,0,9.74106e-11,0,5.44809e-10,0,2.05843e-10,0,4.06025e-10,0,6.27303e-10,0,7.44772e-11,0,2.0561e-10,0,4.1534e-10,0
5.154639,3.92932e-10,0,6.1698e-11,0,3.87377e-10,0,2.74667e-10,0,6.97166e-10,0,8.61921e-11,0,4.57191e-10,0,3.2277e-10,0,1.15408e-10,0,6.48287e-10,0,2.45642e-10,0,4.79295e-10,0,7.53647e-10,0,8.8871e-11,0,2.45379e-10,0,4.98501e-10,0
6.013746,4.55128e-10,0,7.27175e-11,0,4.53992e-10,0,3.21577e-10,0,8.22261e-10,0,1.00606e-10,0,5.38666e-10,0,3.77434e-10,0,1.35829e-10,0,7.72291e-10,0,2.91272e-10,0,5.63091e-10,0,9.02675e-10,0,1.05627e-10,0,2.91393e-10,0,5.97398e-10,0
6.872852,5.47189e-10,0,8.69805e-11,0,5.43784e-10,0,3.85364e-10,0,9.83768e-10,0,1.20706e-10,0,6.44238e-10,0,4.52404e-10,0,1.62697e-10,0,9.21915e-10,0,3.4793e-10,0,6.73623e-10,0,1.07455e-09,0,1.26063e-10,0,3.47858e-10,0,7.11037e-10,0
7.731959,6.73227e-10,0,1.04817e-10,0,6.60224e-10,0,4.68161e-10,0,1.18546e-09,0,1.47141e-10,0,7.77209e-10,0,5.50495e-10,0,1.96515e-10,0,1.09849e-09,0,4.15934e-10,0,8.15605e-10,0,1.2708e-09,0,1.50529e-10,0,4.15501e-10,0,8.41958e-10,0
8.591065,8.08827e-10,0,1.25239e-10,0,7.90125e-10,0,5.6062e-10,0,1.41769e-09,0,1.76228e-10,0,9.2859e-10,0,6.59637e-10,0,2.3496e-10,0,1.31078e-09,0,4.95185e-10,0,9.76131e-10,0,1.50852e-09,0,1.79236e-10,0,4.94511e-10,0,9.99203e-10,0
9.450172,9.40459e-10,0,1.4822e-10,0,9.29156e-10,0,6.58634e-10,0,1.6746e-09,0,2.06648e-10,0,1.0971e-09,0,7.73588e-10,0,2.77787e-10,0,1.55894e-09,0,5.90488e-10,0,1.15011e-09,0,1.8132e-09,0,2.13755e-10,0,5.89593e-10,0,1.19953e-09,0
10.309278,1.09208e-09,0,1.74833e-10,0,1.09018e-09,0,7.72072e-10,0,1.97485e-09,0,2.41706e-10,0,1.29359e-09,0,9.05936e-10,0,3.27326e-10,0,1.8556e-09,0,6.99966e-10,0,1.35276e-09,0,2.16918e-09,0,2.53942e-10,0,7.00254e-10,0,1.43582e-09,0
11.168385,1.32155e-09,0,2.09702e-10,0,1.31148e-09,0,9.29234e-10,0,2.36944e-09,0,2.91322e-10,0,1.55247e-09,0,1.09085e-09,0,3.93181e-10,0,2.22e-09,0,8.37799e-10,0,1.62316e-09,0,2.58326e-09,0,3.03525e-10,0,8.37171e-10,0,1.70911e-09,0
12.027491,1.62472e-09,0,2.52687e-10,0,1.59137e-09,0,1.12894e-09,0,2.85715e-09,0,3.54985e-10,0,1.87228e-09,0,1.32774e-09,0,4.74805e-10,0,2.64353e-09,0,1.00113e-09,0,1.96486e-09,0,3.05544e-09,0,3.62465e-10,0,9.99521e-10,0,2.02459e-09,0
12.886598,1.94462e-09,0,3.01803e-10,0,1.90104e-09,0,1.34887e-09,0,3.41094e-09,0,4.24189e-10,0,2.23505e-09,0,1.58688e-09,0,5.67252e-10,0,3.15667e-09,0,1.19304e-09,0,2.34881e-09,0,3.63419e-09,0,4.31839e-10,0,1.19116e-09,0,2.40757e-09,0
13.745704,2.25426e-09,0,3.56733e-10,0,2.23203e-09,0,1.58179e-09,0,4.02462e-09,0,4.96213e-10,0,2.63753e-09,0,1.85755e-09,0,6.7005e-10,0,3.75502e-09,0,1.42186e-09,0,2.76486e-09,0,4.37086e-09,0,5.14812e-10,0,1.41886e-09,0,2.8923e-09,0
14.604811,2.6246e-09,0,4.20819e-10,0,2.62218e-09,0,1.85698e-09,0,4.74599e-09,0,5.8147e-10,0,3.11055e-09,0,2.17846e-09,0,7.89753e-10,0,4.46232e-09,0,1.68525e-09,0,3.25363e-09,0,5.21863e-09,0,6.11264e-10,0,1.68323e-09,0,3.45707e-09,0
15.463918,3.19749e-09,0,5.06355e-10,0,3.16736e-09,0,2.24564e-09,0,5.71737e-09,0,7.04516e-10,0,3.74717e-09,0,2.63523e-09,0,9.52178e-10,0,5.34221e-09,0,2.02063e-09,0,3.9187e-09,0,6.22003e-09,0,7.3211e-10,0,2.01836e-09,0,4.11594e-09,0
16.323024,3.92611e-09,0,6.10092e-10,0,3.84042e-09,0,2.72662e-09,0,6.89539e-09,0,8.57542e-10,0,4.51621e-09,0,3.20675e-09,0,1.14949e-09,0,6.38487e-09,0,2.41377e-09,0,4.74487e-09,0,7.35956e-09,0,8.74151e-10,0,2.40981e-09,0,4.87627e-09,0
17.182131,4.67663e-09,0,7.28193e-10,0,4.57863e-09,0,3.24959e-09,0,8.21475e-09,0,1.02234e-09,0,5.38216e-09,0,3.82163e-09,0,1.37156e-09,0,7.60936e-09,0,2.87897e-09,0,5.66042e-09,0,8.77046e-09,0,1.04233e-09,0,2.87173e-09,0,5.80963e-09,0
18.041237,5.41261e-09,0,8.60188e-10,0,5.37078e-09,0,3.80694e-09,0,9.69297e-09,0,1.19441e-09,0,6.3499e-09,0,4.46733e-09,0,1.61887e-09,0,9.0598e-09,0,3.42797e-09,0,6.65792e-09,0,1.05454e-08,0,1.24206e-09,0,3.42056e-09,0,6.98303e-09,0
18.900344,6.33805e-09,0,1.0163e-09,0,6.32934e-09,0,4.48244e-09,0,1.14627e-08,0,1.40444e-09,0,7.51446e-09,0,5.2602e-09,0,1.91246e-09,0,1.07668e-08,0,4.06627e-09,0,7.84187e-09,0,1.2599e-08,0,1.4756e-09,0,4.06466e-09,0,8.33755e-09,0
19.759450,7.75257e-09,0,1.22542e-09,0,7.66439e-09,0,5.43583e-09,0,1.38195e-08,0,1.70713e-09,0,9.05703e-09,0,6.37963e-09,0,2.30994e-09,0,1.28974e-08,0,4.88206e-09,0,9.47782e-09,0,1.4996e-08,0,1.76861e-09,0,4.87271e-09,0,9.9297e-09,0
20.618557,9.49605e-09,0,1.47532e-09,0,9.28249e-09,0,6.59254e-09,0,1.66599e-08,0,2.07392e-09,0,1.09081e-08,0,7.75019e-09,0,2.78716e-09,0,1.54266e-08,0,5.8298e-09,0,1.147e-08,0,1.77436e-08,0,2.11163e-09,0,5.8157e-09,0,1.17689e-08,0
21.477663,1.12652e-08,0,1.76014e-09,0,1.10449e-08,0,7.8404e-09,0,1.98306e-08,0,2.46796e-09,0,1.29887e-08,0,9.21467e-09,0,3.32308e-09,0,1.83988e-08,0,6.9583e-09,0,1.36631e-08,0,2.12089e-08,0,2.51951e-09,0,6.93741e-09,0,1.40601e-08,0
22.336770,1.30245e-08,0,2.0778e-09,0,1.29476e-08,0,9.18049e-09,0,2.33711e-08,0,2.87957e-09,0,1.53159e-08,0,1.0769e-08,0,3.91963e-09,0,2.18986e-08,0,8.28241e-09,0,1.60654e-08,0,2.55083e-08,0,3.00209e-09,0,8.26093e-09,0,1.68802e-08,0
23.195876,1.53557e-08,0,2.46311e-09,0,1.53201e-08,0,1.08558e-08,0,2.77571e-08,0,3.40318e-09,0,1.81814e-08,0,1.27381e-08,0,4.64696e-09,0,2.60694e-08,0,9.84432e-09,0,1.8984e-08,0,3.04346e-08,0,3.56972e-09,0,9.82335e-09,0,2.0163e-08,0
24.054983,1.88295e-08,0,2.97107e-09,0,1.85804e-08,0,1.31813e-08,0,3.34557e-08,0,4.14429e-09,0,2.19282e-08,0,1.54726e-08,0,5.61761e-09,0,3.12017e-08,0,1.18136e-08,0,2.2966e-08,0,3.62363e-08,0,4.28094e-09,0,1.17813e-08,0,2.4001e-08,0
24.914089,2.29914e-08,0,3.57459e-09,0,2.24601e-08,0,1.59582e-08,0,4.0263e-08,0,5.02361e-09,0,2.63776e-08,0,1.87618e-08,0,6.76925e-09,0,3.73452e-08,0,1.4099e-08,0,2.7756e-08,0,4.28986e-08,0,5.10957e-09,0,1.40546e-08,0,2.8446e-08,0
25.773196,2.71669e-08,0,4.26049e-09,0,2.66783e-08,0,1.89434e-08,0,4.78791e-08,0,5.96374e-09,0,3.13859e-08,0,2.22473e-08,0,8.06487e-09,0,4.45201e-08,0,1.68438e-08,0,3.30359e-08,0,5.13962e-08,0,6.10086e-09,0,1.67814e-08,0,3.40809e-08,0
26.632302,3.14058e-08,0,5.02815e-09,0,3.1262e-08,0,2.21739e-08,0,5.65073e-08,0,6.95815e-09,0,3.7016e-08,0,2.59912e-08,0,9.50993e-09,0,5.29358e-08,0,2.00416e-08,0,3.88378e-08,0,6.17542e-08,0,7.26912e-09,0,1.99953e-08,0,4.0945e-08,0
27.491409,3.72683e-08,0,5.97798e-09,0,3.71496e-08,0,2.63446e-08,0,6.72789e-08,0,8.26397e-09,0,4.40745e-08,0,3.08927e-08,0,1.13127e-08,0,6.31811e-08,0,2.38745e-08,0,4.60617e-08,0,7.37518e-08,0,8.65982e-09,0,2.38274e-08,0,4.88764e-08,0
28.350515,4.58085e-08,0,7.21963e-09,0,4.513e-08,0,3.20426e-08,0,8.11624e-08,0,1.00828e-08,0,5.32273e-08,0,3.75845e-08,0,1.36931e-08,0,7.56693e-08,0,2.86336e-08,0,5.5785e-08,0,8.76938e-08,0,1.03793e-08,0,2.85488e-08,0,5.81834e-08,0
29.209622,5.56924e-08,0,8.67329e-09,0,5.44063e-08,0,3.87015e-08,0,9.74505e-08,0,1.21838e-08,0,6.38263e-08,0,4.54457e-08,0,1.64645e-08,0,9.03904e-08,0,3.41633e-08,0,6.72947e-08,0,1.03713e-07,0,1.23816e-08,0,3.40049e-08,0,6.89479e-08,0
30.068729,6.56005e-08,0,1.0337e-08,0,6.45511e-08,0,4.58512e-08,0,1.15854e-07,0,1.44372e-08,0,7.59572e-08,0,5.37794e-08,0,1.96071e-08,0,1.07925e-07,0,4.08535e-08,0,8.00399e-08,0,1.24649e-07,0,1.48015e-08,0,4.06535e-08,0,8.27173e-08,0
30.927835,7.59058e-08,0,1.21972e-08,0,7.56845e-08,0,5.36922e-08,0,1.36813e-07,0,1.68439e-08,0,8.96029e-08,0,6.29124e-08,0,2.31367e-08,0,1.28408e-07,0,4.85829e-08,0,9.40684e-08,0,1.49862e-07,0,1.76383e-08,0,4.84426e-08,0,9.93517e-08,0
