# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
296.593,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113,1.41113
298.597,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219,1.41219
300.601,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329,1.41329
302.605,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137,1.4137
304.609,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382,1.41382
306.613,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406,1.41406
308.617,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148,1.4148
310.621,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578,1.41578
312.625,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736,1.41736
314.629,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187,1.4187
316.633,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991,1.41991
318.637,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968,1.41968
320.641,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919,1.41919
322.645,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855,1.41855
324.649,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766,1.41766
326.653,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852,1.41852
328.657,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045,1.42045
330.661,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241,1.4241
332.665,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707,1.42707
334.669,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801,1.42801
336.673,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865,1.42865
338.677,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827,1.42827
340.681,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794,1.42794
342.685,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974,1.42974
344.689,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316,1.43316
346.693,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709,1.43709
348.697,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101,1.44101
350.701,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436,1.44436
352.705,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897,1.44897
354.709,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509,1.45509
356.713,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107,1.46107
358.717,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627,1.46627
360.721,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087,1.47087
362.725,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473,1.47473
364.729,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883,1.47883
366.733,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518,1.48518
368.737,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131,1.49131
370.741,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558,1.49558
372.745,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788,1.49788
374.749,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949,1.49949
376.754,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091,1.50091
378.758,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238,1.50238
380.762,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422,1.50422
382.766,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697,1.50697
384.77,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019,1.51019
386.774,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359,1.51359
388.778,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631,1.51631
390.782,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201,1.5201
392.786,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248,1.5248
394.79,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913,1.52913
396.794,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418,1.53418
398.798,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995,1.53995
400.802,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589,1.54589
402.806,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242,1.55242
404.81,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895,1.55895
406.814,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655,1.5655
408.818,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218,1.57218
410.822,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851,1.57851
412.826,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269,1.58269
414.83,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864,1.5864
416.834,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005,1.59005
418.838,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311,1.59311
420.842,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934,1.5934
422.846,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027,1.59027
424.85,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638,1.58638
426.854,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249,1.58249
428.858,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927,1.57927
430.862,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957,1.57957
432.866,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521,1.58521
434.87,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276,1.60276
436.874,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343,1.69343
438.878,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237,1.79237
440.882,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184,1.76184
442.886,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213,1.7213
444.89,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087,1.73087
446.894,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015,1.74015
448.898,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942,1.74942
450.902,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587,1.7587
452.906,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798,1.76798
454.91,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725,1.77725
456.914,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653,1.78653
458.918,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581,1.79581
460.922,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508,1.80508
462.926,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436,1.81436
464.93,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086,1.82086
466.934,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897,1.81897
468.938,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878,1.7878
470.942,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671,1.72671
472.946,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676,1.676
474.95,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246,1.65246
476.954,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111,1.64111
478.958,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322,1.6322
480.962,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121,1.62121
482.966,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589,1.60589
484.97,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451,1.59451
486.974,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685,1.58685
488.978,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828,1.57828
490.982,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058,1.57058
492.986,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495,1.56495
494.99,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864,1.55864
496.994,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183,1.55183
498.998,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163,1.54163
501.002,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057,1.53057
503.006,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341,1.52341
505.01,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791,1.51791
507.014,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396,1.51396
509.018,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174,1.51174
511.022,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509,1.509
513.026,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073,1.5073
515.03,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714,1.50714
517.034,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683,1.50683
519.038,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579,1.50579
521.042,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393,1.50393
523.046,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141,1.50141
525.05,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859,1.49859
527.054,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625,1.49625
529.058,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382,1.49382
531.062,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086,1.49086
533.066,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797,1.48797
535.07,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509,1.48509
537.074,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222,1.48222
539.078,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024,1.48024
541.082,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971,1.47971
543.086,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004,1.48004
545.09,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143,1.48143
547.094,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318,1.48318
549.098,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486,1.48486
551.102,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677,1.48677
553.106,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859,1.48859
555.11,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023,1.49023
557.114,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117,1.49117
559.118,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268,1.49268
561.122,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452,1.49452
563.126,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624,1.49624
565.13,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846,1.49846
567.134,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006,1.50006
569.138,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067,1.50067
571.142,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133
573.146,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133,1.50133
575.15,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188,1.50188
577.154,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414,1.50414
579.158,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083,1.5083
581.162,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378,1.51378
583.166,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994,1.51994
585.17,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578,1.52578
587.174,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121,1.53121
589.178,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425,1.53425
591.182,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573,1.53573
593.186,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379,1.5379
595.19,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076,1.54076
597.194,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451,1.5451
599.198,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267,1.55267
601.202,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991,1.55991
603.206,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499,1.56499
605.21,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081,1.57081
607.214,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583,1.57583
609.218,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871,1.57871
611.222,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066,1.58066
613.226,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211,1.58211
615.23,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227,1.58227
617.234,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819,1.5819
619.238,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309,1.58309
621.242,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522,1.58522
623.246,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678,1.58678
