# Frequency[MHz],ampNF Ch0 [lin],ampNF Ch1 [lin],ampNF Ch2 [lin],ampNF Ch3 [lin],ampNF Ch4 [lin],ampNF Ch5 [lin],ampNF Ch6 [lin],ampNF Ch7 [lin],ampNF Ch8 [lin],ampNF Ch9 [lin],ampNF Ch10 [lin],ampNF Ch11 [lin],ampNF Ch12 [lin],ampNF Ch13 [lin],ampNF Ch14 [lin],ampNF Ch15 [lin]
304.609,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836,1.22836
306.613,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286,1.2286
308.617,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875
310.621,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288,1.2288
312.625,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875,1.22875
314.629,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863,1.22863
316.633,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841,1.22841
318.637,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811,1.22811
320.641,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773,1.22773
322.645,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727,1.22727
324.649,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674,1.22674
326.653,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613,1.22613
328.657,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545,1.22545
330.661,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471,1.22471
332.665,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389,1.22389
334.669,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302,1.22302
336.673,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208,1.22208
338.677,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109,1.22109
340.681,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004,1.22004
342.685,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894,1.21894
344.689,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778,1.21778
346.693,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658,1.21658
348.697,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534,1.21534
350.701,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404,1.21404
352.705,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256,1.21256
354.709,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088,1.21088
356.713,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902,1.20902
358.717,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699,1.20699
360.721,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482,1.20482
362.725,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252,1.20252
364.729,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011,1.20011
366.733,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761,1.19761
368.737,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503,1.19503
370.741,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924,1.1924
372.745,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973,1.18973
374.749,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704,1.18704
376.754,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435,1.18435
378.758,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167,1.18167
380.762,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903,1.17903
382.766,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643,1.17643
384.77,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739
386.774,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145,1.17145
388.778,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691,1.1691
390.782,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686,1.16686
392.786,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476,1.16476
394.79,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628,1.1628
396.794,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161,1.161
398.798,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939,1.15939
400.802,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852,1.15852
402.806,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154,1.16154
404.81,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407,1.16407
406.814,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007,1.16007
408.818,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262,1.15262
410.822,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048,1.15048
412.826,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509,1.15509
414.83,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855,1.15855
416.834,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375,1.15375
418.838,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616,1.14616
420.842,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576,1.14576
422.846,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089,1.15089
424.85,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556,1.15556
426.854,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626,1.15626
428.858,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555,1.1555
430.862,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736,1.15736
432.866,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703,1.16703
434.87,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006,1.18006
436.874,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655,1.20655
438.878,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327,1.25327
440.882,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531,1.31531
442.886,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559,1.48559
444.89,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985,1.75985
446.894,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055,2.73055
448.898,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907,6.09907
450.902,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032,18.1032
452.906,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064,174.064
454.91,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605,768.605
456.914,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049,212.049
458.918,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586,17.6586
460.922,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173,5.89173
462.926,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342,3.10342
464.93,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368,2.10368
466.934,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405,1.77405
468.938,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918,1.53918
470.942,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067,1.43067
472.946,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494,1.3494
474.95,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404,1.29404
476.954,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591,1.2591
478.958,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145,1.23145
480.962,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037,1.22037
482.966,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394,1.21394
484.97,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669,1.20669
486.974,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676,1.19676
488.978,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711,1.18711
490.982,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158,1.18158
492.986,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914,1.17914
494.99,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806,1.17806
496.994,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771,1.1771
498.998,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648,1.17648
501.002,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674,1.17674
503.006,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718,1.17718
505.01,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763,1.17763
507.014,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811,1.17811
509.018,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786,1.1786
511.022,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911,1.17911
513.026,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963,1.17963
515.03,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018,1.18018
517.034,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074,1.18074
519.038,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132,1.18132
521.042,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192,1.18192
523.046,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254,1.18254
525.05,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318,1.18318
527.054,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384,1.18384
529.058,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452,1.18452
531.062,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522,1.18522
533.066,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594,1.18594
535.07,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668,1.18668
537.074,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744,1.18744
539.078,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823,1.18823
541.082,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903,1.18903
543.086,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986,1.18986
545.09,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071,1.19071
547.094,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158,1.19158
549.098,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248,1.19248
551.102,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934,1.1934
553.106,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434,1.19434
555.11,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531,1.19531
557.114,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963,1.1963
559.118,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731,1.19731
561.122,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834,1.19834
563.126,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938,1.19938
565.13,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043,1.20043
567.134,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015,1.2015
569.138,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257,1.20257
571.142,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365,1.20365
573.146,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474,1.20474
575.15,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583,1.20583
577.154,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692,1.20692
579.158,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801,1.20801
581.162,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909,1.20909
583.166,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017,1.21017
585.17,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124,1.21124
587.174,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123,1.2123
589.178,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335,1.21335
591.182,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439,1.21439
593.186,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154,1.2154
595.19,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164,1.2164
597.194,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738,1.21738
599.198,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833,1.21833
601.202,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926,1.21926
603.206,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015,1.22015
605.21,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221
607.214,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181,1.22181
609.218,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258,1.22258
611.222,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332,1.22332
613.226,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402,1.22402
615.23,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469,1.22469
617.234,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532,1.22532
619.238,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591,1.22591
621.242,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648,1.22648
623.246,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701,1.22701
625.251,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751,1.22751
627.255,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798,1.22798
629.259,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842,1.22842
631.263,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883,1.22883
633.267,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921,1.22921
